idx,NpcGuid,ItemNo,Gem1,GemCount1,Gem2,GemCount2,Gem3,GemCount3,Gem4,GemCount4,Gem5,GemCount5,CP
221,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,147500240,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
222,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,147600240,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
223,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,148100220,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
224,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,148200220,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
225,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,148300220,50900010,18,50900020,9,50900030,36,50900040,18,50900050,9,0
226,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,148400220,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
227,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,148500220,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
228,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,148600220,50900010,11,50900020,6,50900030,22,50900040,11,50900050,6,0
229,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,330110210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
230,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,330210210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
231,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,330310210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
232,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,330410210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
233,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,330510210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
234,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,330610210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
235,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,340110210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
236,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,340210210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
237,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,340310210,50900010,36,50900020,18,50900030,18,50900040,9,50900050,9,0
238,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,340410210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
239,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,340510210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
240,2091F1FF-588C-46B6-A1D3-29C1ADB4CB6A,340610210,50900010,22,50900020,11,50900030,11,50900040,6,50900050,6,0
241,29D049C8-31D7-4F35-A4B3-02507D23AE1F,50801720,50801740,100,50801760,5,50801770,5,50801780,6,50801790,6,0
242,29D049C8-31D7-4F35-A4B3-02507D23AE1F,50801730,50801750,100,50801800,5,50801810,5,50801820,6,50801830,6,0
243,29D049C8-31D7-4F35-A4B3-02507D23AE1F,141100210,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
244,29D049C8-31D7-4F35-A4B3-02507D23AE1F,141200210,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
245,29D049C8-31D7-4F35-A4B3-02507D23AE1F,141300210,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
246,29D049C8-31D7-4F35-A4B3-02507D23AE1F,141400210,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
247,29D049C8-31D7-4F35-A4B3-02507D23AE1F,141500210,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
248,29D049C8-31D7-4F35-A4B3-02507D23AE1F,141600210,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
249,29D049C8-31D7-4F35-A4B3-02507D23AE1F,142100190,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
250,29D049C8-31D7-4F35-A4B3-02507D23AE1F,142200190,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
251,29D049C8-31D7-4F35-A4B3-02507D23AE1F,142300190,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
252,29D049C8-31D7-4F35-A4B3-02507D23AE1F,142400190,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
253,29D049C8-31D7-4F35-A4B3-02507D23AE1F,142500190,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
254,29D049C8-31D7-4F35-A4B3-02507D23AE1F,142600190,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
255,29D049C8-31D7-4F35-A4B3-02507D23AE1F,143100210,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
256,29D049C8-31D7-4F35-A4B3-02507D23AE1F,143200210,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
257,29D049C8-31D7-4F35-A4B3-02507D23AE1F,143300210,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
258,29D049C8-31D7-4F35-A4B3-02507D23AE1F,143400210,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
259,29D049C8-31D7-4F35-A4B3-02507D23AE1F,143500210,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
260,29D049C8-31D7-4F35-A4B3-02507D23AE1F,143600210,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
261,29D049C8-31D7-4F35-A4B3-02507D23AE1F,144100190,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
262,29D049C8-31D7-4F35-A4B3-02507D23AE1F,144200190,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
263,29D049C8-31D7-4F35-A4B3-02507D23AE1F,144300190,50900010,9,50900020,17,50900030,17,50900040,34,50900050,9,0
264,29D049C8-31D7-4F35-A4B3-02507D23AE1F,144400190,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
265,29D049C8-31D7-4F35-A4B3-02507D23AE1F,144500190,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
266,29D049C8-31D7-4F35-A4B3-02507D23AE1F,144600190,50900010,5,50900020,10,50900030,10,50900040,20,50900050,5,0
267,29D049C8-31D7-4F35-A4B3-02507D23AE1F,145100210,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
268,29D049C8-31D7-4F35-A4B3-02507D23AE1F,145200210,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
269,29D049C8-31D7-4F35-A4B3-02507D23AE1F,145300210,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
270,29D049C8-31D7-4F35-A4B3-02507D23AE1F,145400210,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
271,29D049C8-31D7-4F35-A4B3-02507D23AE1F,145500210,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
272,29D049C8-31D7-4F35-A4B3-02507D23AE1F,145600210,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
273,29D049C8-31D7-4F35-A4B3-02507D23AE1F,146100190,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
274,29D049C8-31D7-4F35-A4B3-02507D23AE1F,146200190,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
275,29D049C8-31D7-4F35-A4B3-02507D23AE1F,146300190,50900010,17,50900020,34,50900030,9,50900040,17,50900050,9,0
276,29D049C8-31D7-4F35-A4B3-02507D23AE1F,146400190,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
277,29D049C8-31D7-4F35-A4B3-02507D23AE1F,146500190,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
278,29D049C8-31D7-4F35-A4B3-02507D23AE1F,146600190,50900010,10,50900020,20,50900030,5,50900040,10,50900050,5,0
279,29D049C8-31D7-4F35-A4B3-02507D23AE1F,147100210,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
280,29D049C8-31D7-4F35-A4B3-02507D23AE1F,147200210,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
281,29D049C8-31D7-4F35-A4B3-02507D23AE1F,147300210,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
282,29D049C8-31D7-4F35-A4B3-02507D23AE1F,147400210,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
283,29D049C8-31D7-4F35-A4B3-02507D23AE1F,147500210,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
284,29D049C8-31D7-4F35-A4B3-02507D23AE1F,147600210,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
285,29D049C8-31D7-4F35-A4B3-02507D23AE1F,148100190,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
286,29D049C8-31D7-4F35-A4B3-02507D23AE1F,148200190,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
287,29D049C8-31D7-4F35-A4B3-02507D23AE1F,148300190,50900010,17,50900020,9,50900030,34,50900040,17,50900050,9,0
288,29D049C8-31D7-4F35-A4B3-02507D23AE1F,148400190,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
289,29D049C8-31D7-4F35-A4B3-02507D23AE1F,148500190,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
290,29D049C8-31D7-4F35-A4B3-02507D23AE1F,148600190,50900010,10,50900020,5,50900030,20,50900040,10,50900050,5,0
291,29D049C8-31D7-4F35-A4B3-02507D23AE1F,330110180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
292,29D049C8-31D7-4F35-A4B3-02507D23AE1F,330210180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
293,29D049C8-31D7-4F35-A4B3-02507D23AE1F,330310180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
294,29D049C8-31D7-4F35-A4B3-02507D23AE1F,330410180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
295,29D049C8-31D7-4F35-A4B3-02507D23AE1F,330510180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
296,29D049C8-31D7-4F35-A4B3-02507D23AE1F,330610180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
297,29D049C8-31D7-4F35-A4B3-02507D23AE1F,340110180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
298,29D049C8-31D7-4F35-A4B3-02507D23AE1F,340210180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
299,29D049C8-31D7-4F35-A4B3-02507D23AE1F,340310180,50900010,34,50900020,17,50900030,17,50900040,9,50900050,9,0
300,29D049C8-31D7-4F35-A4B3-02507D23AE1F,340410180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
301,29D049C8-31D7-4F35-A4B3-02507D23AE1F,340510180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
302,29D049C8-31D7-4F35-A4B3-02507D23AE1F,340610180,50900010,20,50900020,10,50900030,10,50900040,5,50900050,5,0
303,2F3F930F-128B-4CE7-AB82-812EB017A17A,141100030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
304,2F3F930F-128B-4CE7-AB82-812EB017A17A,141200030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
305,2F3F930F-128B-4CE7-AB82-812EB017A17A,141300030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
306,2F3F930F-128B-4CE7-AB82-812EB017A17A,141400030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
307,2F3F930F-128B-4CE7-AB82-812EB017A17A,141500030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
308,2F3F930F-128B-4CE7-AB82-812EB017A17A,141600030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
309,2F3F930F-128B-4CE7-AB82-812EB017A17A,142100010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
310,2F3F930F-128B-4CE7-AB82-812EB017A17A,142200010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
311,2F3F930F-128B-4CE7-AB82-812EB017A17A,142300010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
312,2F3F930F-128B-4CE7-AB82-812EB017A17A,142400010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
313,2F3F930F-128B-4CE7-AB82-812EB017A17A,142500010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
314,2F3F930F-128B-4CE7-AB82-812EB017A17A,142600010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
315,2F3F930F-128B-4CE7-AB82-812EB017A17A,143100030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
316,2F3F930F-128B-4CE7-AB82-812EB017A17A,143200030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
317,2F3F930F-128B-4CE7-AB82-812EB017A17A,143300030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
318,2F3F930F-128B-4CE7-AB82-812EB017A17A,143400030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
319,2F3F930F-128B-4CE7-AB82-812EB017A17A,143500030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
320,2F3F930F-128B-4CE7-AB82-812EB017A17A,143600030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
321,2F3F930F-128B-4CE7-AB82-812EB017A17A,144100010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
322,2F3F930F-128B-4CE7-AB82-812EB017A17A,144200010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
323,2F3F930F-128B-4CE7-AB82-812EB017A17A,144300010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
324,2F3F930F-128B-4CE7-AB82-812EB017A17A,144400010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
325,2F3F930F-128B-4CE7-AB82-812EB017A17A,144500010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
326,2F3F930F-128B-4CE7-AB82-812EB017A17A,144600010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
327,2F3F930F-128B-4CE7-AB82-812EB017A17A,145100030,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
328,2F3F930F-128B-4CE7-AB82-812EB017A17A,145200030,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
329,2F3F930F-128B-4CE7-AB82-812EB017A17A,145300030,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
330,2F3F930F-128B-4CE7-AB82-812EB017A17A,145400030,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
331,2F3F930F-128B-4CE7-AB82-812EB017A17A,145500030,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
332,2F3F930F-128B-4CE7-AB82-812EB017A17A,145600030,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
333,2F3F930F-128B-4CE7-AB82-812EB017A17A,146100010,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
334,2F3F930F-128B-4CE7-AB82-812EB017A17A,146200010,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
335,2F3F930F-128B-4CE7-AB82-812EB017A17A,146300010,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
336,2F3F930F-128B-4CE7-AB82-812EB017A17A,146400010,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
337,2F3F930F-128B-4CE7-AB82-812EB017A17A,146500010,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
338,2F3F930F-128B-4CE7-AB82-812EB017A17A,146600010,50900010,3,50900020,6,50900030,2,50900040,3,50900050,2,0
339,2F3F930F-128B-4CE7-AB82-812EB017A17A,147100030,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
340,2F3F930F-128B-4CE7-AB82-812EB017A17A,147200030,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
341,2F3F930F-128B-4CE7-AB82-812EB017A17A,147300030,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
342,2F3F930F-128B-4CE7-AB82-812EB017A17A,147400030,50900010,3,50900020,2,50900030,6,50900040,3,50900050,2,0
343,2F3F930F-128B-4CE7-AB82-812EB017A17A,147500030,50900010,3,50900020,2,50900030,6,50900040,3,50900050,2,0
344,2F3F930F-128B-4CE7-AB82-812EB017A17A,147600030,50900010,3,50900020,2,50900030,6,50900040,3,50900050,2,0
345,2F3F930F-128B-4CE7-AB82-812EB017A17A,148100010,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
346,2F3F930F-128B-4CE7-AB82-812EB017A17A,148200010,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
347,2F3F930F-128B-4CE7-AB82-812EB017A17A,148300010,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
348,2F3F930F-128B-4CE7-AB82-812EB017A17A,148400010,50900010,3,50900020,2,50900030,6,50900040,3,50900050,2,0
349,2F3F930F-128B-4CE7-AB82-812EB017A17A,148500010,50900010,3,50900020,2,50900030,6,50900040,3,50900050,2,0
350,2F3F930F-128B-4CE7-AB82-812EB017A17A,148600010,50900010,3,50900020,2,50900030,6,50900040,3,50900050,2,0
351,2F3F930F-128B-4CE7-AB82-812EB017A17A,330110000,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
352,2F3F930F-128B-4CE7-AB82-812EB017A17A,330210000,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
353,2F3F930F-128B-4CE7-AB82-812EB017A17A,330310000,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
354,2F3F930F-128B-4CE7-AB82-812EB017A17A,330410000,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
355,2F3F930F-128B-4CE7-AB82-812EB017A17A,330510000,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
356,2F3F930F-128B-4CE7-AB82-812EB017A17A,330610000,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
357,2F3F930F-128B-4CE7-AB82-812EB017A17A,340110000,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
358,2F3F930F-128B-4CE7-AB82-812EB017A17A,340210000,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
359,2F3F930F-128B-4CE7-AB82-812EB017A17A,340310000,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
360,2F3F930F-128B-4CE7-AB82-812EB017A17A,340410000,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
361,2F3F930F-128B-4CE7-AB82-812EB017A17A,340510000,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
362,2F3F930F-128B-4CE7-AB82-812EB017A17A,340610000,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
363,307D2807-5DEB-420D-BA15-D297DB7C91C7,141100120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
364,307D2807-5DEB-420D-BA15-D297DB7C91C7,141200120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
365,307D2807-5DEB-420D-BA15-D297DB7C91C7,141300120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
366,307D2807-5DEB-420D-BA15-D297DB7C91C7,141400120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
367,307D2807-5DEB-420D-BA15-D297DB7C91C7,141500120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
368,307D2807-5DEB-420D-BA15-D297DB7C91C7,141600120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
369,307D2807-5DEB-420D-BA15-D297DB7C91C7,142100100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
370,307D2807-5DEB-420D-BA15-D297DB7C91C7,142200100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
371,307D2807-5DEB-420D-BA15-D297DB7C91C7,142300100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
372,307D2807-5DEB-420D-BA15-D297DB7C91C7,142400100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
373,307D2807-5DEB-420D-BA15-D297DB7C91C7,142500100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
374,307D2807-5DEB-420D-BA15-D297DB7C91C7,142600100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
375,307D2807-5DEB-420D-BA15-D297DB7C91C7,143100120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
376,307D2807-5DEB-420D-BA15-D297DB7C91C7,143200120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
377,307D2807-5DEB-420D-BA15-D297DB7C91C7,143300120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
378,307D2807-5DEB-420D-BA15-D297DB7C91C7,143400120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
379,307D2807-5DEB-420D-BA15-D297DB7C91C7,143500120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
380,307D2807-5DEB-420D-BA15-D297DB7C91C7,143600120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
381,307D2807-5DEB-420D-BA15-D297DB7C91C7,144100100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
382,307D2807-5DEB-420D-BA15-D297DB7C91C7,144200100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
383,307D2807-5DEB-420D-BA15-D297DB7C91C7,144300100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
384,307D2807-5DEB-420D-BA15-D297DB7C91C7,144400100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
385,307D2807-5DEB-420D-BA15-D297DB7C91C7,144500100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
386,307D2807-5DEB-420D-BA15-D297DB7C91C7,144600100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
387,307D2807-5DEB-420D-BA15-D297DB7C91C7,145100120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
388,307D2807-5DEB-420D-BA15-D297DB7C91C7,145200120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
389,307D2807-5DEB-420D-BA15-D297DB7C91C7,145300120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
390,307D2807-5DEB-420D-BA15-D297DB7C91C7,145400120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
391,307D2807-5DEB-420D-BA15-D297DB7C91C7,145500120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
392,307D2807-5DEB-420D-BA15-D297DB7C91C7,145600120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
393,307D2807-5DEB-420D-BA15-D297DB7C91C7,146100100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
394,307D2807-5DEB-420D-BA15-D297DB7C91C7,146200100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
395,307D2807-5DEB-420D-BA15-D297DB7C91C7,146300100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
396,307D2807-5DEB-420D-BA15-D297DB7C91C7,146400100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
397,307D2807-5DEB-420D-BA15-D297DB7C91C7,146500100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
398,307D2807-5DEB-420D-BA15-D297DB7C91C7,146600100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
399,307D2807-5DEB-420D-BA15-D297DB7C91C7,147100120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
400,307D2807-5DEB-420D-BA15-D297DB7C91C7,147200120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
401,307D2807-5DEB-420D-BA15-D297DB7C91C7,147300120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
402,307D2807-5DEB-420D-BA15-D297DB7C91C7,147400120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
403,307D2807-5DEB-420D-BA15-D297DB7C91C7,147500120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
404,307D2807-5DEB-420D-BA15-D297DB7C91C7,147600120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
405,307D2807-5DEB-420D-BA15-D297DB7C91C7,148100100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
406,307D2807-5DEB-420D-BA15-D297DB7C91C7,148200100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
407,307D2807-5DEB-420D-BA15-D297DB7C91C7,148300100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
408,307D2807-5DEB-420D-BA15-D297DB7C91C7,148400100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
409,307D2807-5DEB-420D-BA15-D297DB7C91C7,148500100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
410,307D2807-5DEB-420D-BA15-D297DB7C91C7,148600100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
411,307D2807-5DEB-420D-BA15-D297DB7C91C7,330110090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
412,307D2807-5DEB-420D-BA15-D297DB7C91C7,330210090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
413,307D2807-5DEB-420D-BA15-D297DB7C91C7,330310090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
414,307D2807-5DEB-420D-BA15-D297DB7C91C7,330410090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
415,307D2807-5DEB-420D-BA15-D297DB7C91C7,330510090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
416,307D2807-5DEB-420D-BA15-D297DB7C91C7,330610090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
417,307D2807-5DEB-420D-BA15-D297DB7C91C7,340110090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
418,307D2807-5DEB-420D-BA15-D297DB7C91C7,340210090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
419,307D2807-5DEB-420D-BA15-D297DB7C91C7,340310090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
420,307D2807-5DEB-420D-BA15-D297DB7C91C7,340410090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
421,307D2807-5DEB-420D-BA15-D297DB7C91C7,340510090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
422,307D2807-5DEB-420D-BA15-D297DB7C91C7,340610090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
423,3AB722B5-8877-4292-872F-80FC9D30E4DE,141100060,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
424,3AB722B5-8877-4292-872F-80FC9D30E4DE,141200060,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
425,3AB722B5-8877-4292-872F-80FC9D30E4DE,141300060,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
426,3AB722B5-8877-4292-872F-80FC9D30E4DE,141400060,50900010,7,50900020,4,50900030,4,50900040,2,50900050,2,0
427,3AB722B5-8877-4292-872F-80FC9D30E4DE,141500060,50900010,7,50900020,4,50900030,4,50900040,2,50900050,2,0
428,3AB722B5-8877-4292-872F-80FC9D30E4DE,141600060,50900010,7,50900020,4,50900030,4,50900040,2,50900050,2,0
429,3AB722B5-8877-4292-872F-80FC9D30E4DE,142100040,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
430,3AB722B5-8877-4292-872F-80FC9D30E4DE,142200040,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
431,3AB722B5-8877-4292-872F-80FC9D30E4DE,142300040,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
432,3AB722B5-8877-4292-872F-80FC9D30E4DE,142400040,50900010,7,50900020,4,50900030,4,50900040,2,50900050,2,0
