IDX,f_NationCodeStr,SetNo,Name,Memo,SetAbil01,SetAbil02,NeedItem01,NeedItem02,NeedItem03,NeedItem04,NeedItem05,NeedItem06,NeedItem07,NeedItem08,NeedItem09,NeedItem10
217,0,1133,999,[일반세트] LV47 기본47스파이럴 세트,1133,0,142100130,142200130,142300130,142400130,142500130,142600130,0,0,0,0
218,0,1134,999,[혼돈세트] LV47 혼돈47스파이럴 세트,1134,0,142100140,142200140,142300140,142400140,142500140,142600140,0,0,0,0
219,0,1135,999,[영광세트] LV50 영광50스파이럴 세트,1135,0,142100150,142200150,142300150,142400150,142500150,142600150,0,0,0,0
220,0,1136,999,[일반세트] LV54 기본54선구자 세트,1136,0,142100160,142200160,142300160,142400160,142500160,142600160,0,0,0,0
221,0,1137,999,[혼돈세트] LV54 혼돈54선구자 세트,1137,0,142100170,142200170,142300170,142400170,142500170,142600170,0,0,0,0
222,0,1138,999,[영광세트] LV57 영광57선구자 세트,1138,0,142100180,142200180,142300180,142400180,142500180,142600180,0,0,0,0
223,0,1139,999,[일반세트] LV10 기본10차일드 세트,1139,0,143100010,143200010,143300010,143400010,143500010,143600010,0,0,0,0
224,0,1140,999,[영광세트] LV14 영광14차일드 세트,1140,0,143100020,143200020,143300020,143400020,143500020,143600020,0,0,0,0
225,0,1141,999,[일반세트] LV20 기본20 실프 세트,1141,0,143100030,143200030,143300030,143400030,143500030,143600030,0,0,0,0
226,0,1142,999,[혼돈세트] LV20 혼돈20 실프 세트,1142,0,143100040,143200040,143300040,143400040,143500040,143600040,0,0,0,0
227,0,1143,999,[영광세트] LV23 영광23 실프 세트,1143,0,143100050,143200050,143300050,143400050,143500050,143600050,0,0,0,0
228,0,1144,999,[일반세트] LV27 기본27 페어리 세트,1144,0,143100060,143200060,143300060,143400060,143500060,143600060,0,0,0,0
229,0,1145,999,[혼돈세트] LV27 혼돈27 페어리 세트,1145,0,143100070,143200070,143300070,143400070,143500070,143600070,0,0,0,0
230,0,1146,999,[영광세트] LV30 영광30 페어리 세트,1146,0,143100080,143200080,143300080,143400080,143500080,143600080,0,0,0,0
231,0,1147,999,[일반세트] LV34 기본34 고스트메지션 세트,1147,0,143100090,143200090,143300090,143400090,143500090,143600090,0,0,0,0
232,0,1148,999,[혼돈세트] LV34 혼돈34 고스트메지션 세트,1148,0,143100100,143200100,143300100,143400100,143500100,143600100,0,0,0,0
233,0,1149,999,[영광세트] LV37 영광37 고스트메지션 세트,1149,0,143100110,143200110,143300110,143400110,143500110,143600110,0,0,0,0
234,0,1150,999,[일반세트] LV40 기본40 마도사 세트,1150,0,143100120,143200120,143300120,143400120,143500120,143600120,0,0,0,0
235,0,1151,999,[혼돈세트] LV40 혼돈40 마도사 세트,1151,0,143100130,143200130,143300130,143400130,143500130,143600130,0,0,0,0
236,0,1152,999,[영광세트] LV43 영광43 마도사 세트,1152,0,143100140,143200140,143300140,143400140,143500140,143600140,0,0,0,0
237,0,1153,999,[일반세트] LV47 기본47 하모니 세트,1153,0,143100150,143200150,143300150,143400150,143500150,143600150,0,0,0,0
238,0,1154,999,[혼돈세트] LV47 혼돈47 하모니 세트,1154,0,143100160,143200160,143300160,143400160,143500160,143600160,0,0,0,0
239,0,1155,999,[영광세트] LV50 영광50 하모니 세트,1155,0,143100170,143200170,143300170,143400170,143500170,143600170,0,0,0,0
240,0,1156,999,[일반세트] LV54 기본54헤라 세트,1156,0,143100180,143200180,143300180,143400180,143500180,143600180,0,0,0,0
241,0,1157,999,[혼돈세트] LV54 혼돈54헤라 세트,1157,0,143100190,143200190,143300190,143400190,143500190,143600190,0,0,0,0
242,0,1158,999,[영광세트] LV57 영광57헤라 세트,1158,0,143100200,143200200,143300200,143400200,143500200,143600200,0,0,0,0
243,0,1159,999,[일반세트] LV20 기본20 샤인 세트,1159,0,144100010,144200010,144300010,144400010,144500010,144600010,0,0,0,0
244,0,1160,999,[혼돈세트] LV20 혼돈20 샤인 세트,1160,0,144100020,144200020,144300020,144400020,144500020,144600020,0,0,0,0
245,0,1161,999,[영광세트] LV23 영광23 샤인 세트,1161,0,144100030,144200030,144300030,144400030,144500030,144600030,0,0,0,0
246,0,1162,999,[일반세트] LV27 기본27 코메디언 세트,1162,0,144100040,144200040,144300040,144400040,144500040,144600040,0,0,0,0
247,0,1163,999,[혼돈세트] LV27 혼돈27 코메디언 세트,1163,0,144100050,144200050,144300050,144400050,144500050,144600050,0,0,0,0
248,0,1164,999,[영광세트] LV30 영광30 코메디언 세트,1164,0,144100060,144200060,144300060,144400060,144500060,144600060,0,0,0,0
249,0,1165,999,[일반세트] LV34 기본34 제니어스 세트,1165,0,144100070,144200070,144300070,144400070,144500070,144600070,0,0,0,0
250,0,1166,999,[혼돈세트] LV34 혼돈34 제니어스 세트,1166,0,144100080,144200080,144300080,144400080,144500080,144600080,0,0,0,0
251,0,1167,999,[영광세트] LV37 영광37 제니어스 세트,1167,0,144100090,144200090,144300090,144400090,144500090,144600090,0,0,0,0
252,0,1168,999,[일반세트] LV40 기본40 다이아 세트,1168,0,144100100,144200100,144300100,144400100,144500100,144600100,0,0,0,0
253,0,1169,999,[혼돈세트] LV40 혼돈40 다이아 세트,1169,0,144100110,144200110,144300110,144400110,144500110,144600110,0,0,0,0
254,0,1170,999,[영광세트] LV43 영광43 다이아 세트,1170,0,144100120,144200120,144300120,144400120,144500120,144600120,0,0,0,0
255,0,1171,999,[일반세트] LV47 기본47 마제스틱 세트,1171,0,144100130,144200130,144300130,144400130,144500130,144600130,0,0,0,0
256,0,1172,999,[혼돈세트] LV47 혼돈47 마제스틱 세트,1172,0,144100140,144200140,144300140,144400140,144500140,144600140,0,0,0,0
257,0,1173,999,[영광세트] LV50 영광50 마제스틱 세트,1173,0,144100150,144200150,144300150,144400150,144500150,144600150,0,0,0,0
258,0,1174,999,[일반세트] LV54 기본54위트 비츠 세트,1174,0,144100160,144200160,144300160,144400160,144500160,144600160,0,0,0,0
259,0,1175,999,[혼돈세트] LV54 혼돈54위트 비츠 세트,1175,0,144100170,144200170,144300170,144400170,144500170,144600170,0,0,0,0
260,0,1176,999,[영광세트] LV57 영광57위트 비츠 세트,1176,0,144100180,144200180,144300180,144400180,144500180,144600180,0,0,0,0
261,0,1177,999,[일반세트] LV10 기본10로빈 세트,1177,0,145100010,145200010,145300010,145400010,145500010,145600010,0,0,0,0
262,0,1178,999,[영광세트] LV14 영광14 로빈 세트,1178,0,145100020,145200020,145300020,145400020,145500020,145600020,0,0,0,0
263,0,1179,999,[일반세트] LV20 기본20 인디고 세트,1179,0,145100030,145200030,145300030,145400030,145500030,145600030,0,0,0,0
264,0,1180,999,[혼돈세트] LV20 혼돈20 인디고 세트,1180,0,145100040,145200040,145300040,145400040,145500040,145600040,0,0,0,0
265,0,1181,999,[영광세트] LV23 영광23 인디고 세트,1181,0,145100050,145200050,145300050,145400050,145500050,145600050,0,0,0,0
266,0,1182,999,[일반세트] LV27 기본27 파시어스 세트,1182,0,145100060,145200060,145300060,145400060,145500060,145600060,0,0,0,0
267,0,1183,999,[혼돈세트] LV27 혼돈27 파시어스 세트,1183,0,145100070,145200070,145300070,145400070,145500070,145600070,0,0,0,0
268,0,1184,999,[영광세트] LV30 영광30 파시어스 세트,1184,0,145100080,145200080,145300080,145400080,145500080,145600080,0,0,0,0
269,0,1185,999,[일반세트] LV34 기본34 일루전 세트,1185,0,145100090,145200090,145300090,145400090,145500090,145600090,0,0,0,0
270,0,1186,999,[혼돈세트] LV34 혼돈34 일루전 세트,1186,0,145100100,145200100,145300100,145400100,145500100,145600100,0,0,0,0
271,0,1187,999,[영광세트] LV37 영광37 일루전 세트,1187,0,145100110,145200110,145300110,145400110,145500110,145600110,0,0,0,0
272,0,1188,999,[일반세트] LV40 기본40 크라켄 세트,1188,0,145100120,145200120,145300120,145400120,145500120,145600120,0,0,0,0
273,0,1189,999,[혼돈세트] LV40 혼돈40 크라켄 세트,1189,0,145100130,145200130,145300130,145400130,145500130,145600130,0,0,0,0
274,0,1190,999,[영광세트] LV43 영광43 크라켄 세트,1190,0,145100140,145200140,145300140,145400140,145500140,145600140,0,0,0,0
275,0,1191,999,[일반세트] LV47 기본47 비스트 세트,1191,0,145100150,145200150,145300150,145400150,145500150,145600150,0,0,0,0
276,0,1192,999,[혼돈세트] LV47 혼돈47 비스트 세트,1192,0,145100160,145200160,145300160,145400160,145500160,145600160,0,0,0,0
277,0,1193,999,[영광세트] LV50 영광50 비스트 세트,1193,0,145100170,145200170,145300170,145400170,145500170,145600170,0,0,0,0
278,0,1194,999,[일반세트] LV54 기본54아케인 세트,1194,0,145100180,145200180,145300180,145400180,145500180,145600180,0,0,0,0
279,0,1195,999,[혼돈세트] LV54 혼돈54아케인 세트,1195,0,145100190,145200190,145300190,145400190,145500190,145600190,0,0,0,0
280,0,1196,999,[영광세트] LV57 영광57아케인 세트,1196,0,145100200,145200200,145300200,145400200,145500200,145600200,0,0,0,0
281,0,1197,999,[일반세트] LV20 기본20 뫼비우스 세트,1197,0,146100010,146200010,146300010,146400010,146500010,146600010,0,0,0,0
282,0,1198,999,[혼돈세트] LV20 혼돈20 뫼비우스 세트,1198,0,146100020,146200020,146300020,146400020,146500020,146600020,0,0,0,0
283,0,1199,999,[영광세트] LV23 영광23 뫼비우스 세트,1199,0,146100030,146200030,146300030,146400030,146500030,146600030,0,0,0,0
284,0,1200,999,[일반세트] LV27 기본27 폴가드 세트,1200,0,146100040,146200040,146300040,146400040,146500040,146600040,0,0,0,0
285,0,1201,999,[혼돈세트] LV27 혼돈27 폴가드 세트,1201,0,146100050,146200050,146300050,146400050,146500050,146600050,0,0,0,0
286,0,1202,999,[영광세트] LV30 영광30 폴가드 세트,1202,0,146100060,146200060,146300060,146400060,146500060,146600060,0,0,0,0
287,0,1203,999,[일반세트] LV34 기본34 바로크 세트,1203,0,146100070,146200070,146300070,146400070,146500070,146600070,0,0,0,0
288,0,1204,999,[혼돈세트] LV34 혼돈34 바로크 세트,1204,0,146100080,146200080,146300080,146400080,146500080,146600080,0,0,0,0
289,0,1205,999,[영광세트] LV37 영광37 바로크 세트,1205,0,146100090,146200090,146300090,146400090,146500090,146600090,0,0,0,0
290,0,1206,999,[일반세트] LV40 기본40 파이러스 세트,1206,0,146100100,146200100,146300100,146400100,146500100,146600100,0,0,0,0
291,0,1207,999,[혼돈세트] LV40 혼돈40 파이러스 세트,1207,0,146100110,146200110,146300110,146400110,146500110,146600110,0,0,0,0
292,0,1208,999,[영광세트] LV43 영광43 파이러스 세트,1208,0,146100120,146200120,146300120,146400120,146500120,146600120,0,0,0,0
293,0,1209,999,[일반세트] LV47 기본47 모노클 세트,1209,0,146100130,146200130,146300130,146400130,146500130,146600130,0,0,0,0
294,0,1210,999,[혼돈세트] LV47 혼돈47 모노클 세트,1210,0,146100140,146200140,146300140,146400140,146500140,146600140,0,0,0,0
295,0,1211,999,[영광세트] LV50 영광50 모노클 세트,1211,0,146100150,146200150,146300150,146400150,146500150,146600150,0,0,0,0
296,0,1212,999,[일반세트] LV54 기본54명사수 세트,1212,0,146100160,146200160,146300160,146400160,146500160,146600160,0,0,0,0
297,0,1213,999,[혼돈세트] LV54 혼돈54명사수 세트,1213,0,146100170,146200170,146300170,146400170,146500170,146600170,0,0,0,0
298,0,1214,999,[영광세트] LV57 영광57명사수 세트,1214,0,146100180,146200180,146300180,146400180,146500180,146600180,0,0,0,0
299,0,1215,999,[일반세트] LV10 기본10바이저 세트,1215,0,147100010,147200010,147300010,147400010,147500010,147600010,0,0,0,0
300,0,1216,999,[영광세트] LV14 영광14 바이저 세트,1216,0,147100020,147200020,147300020,147400020,147500020,147600020,0,0,0,0
301,0,1217,999,[일반세트] LV20 기본20 어쎄신 세트,1217,0,147100030,147200030,147300030,147400030,147500030,147600030,0,0,0,0
302,0,1218,999,[혼돈세트] LV20 혼돈20 어쎄신 세트,1218,0,147100040,147200040,147300040,147400040,147500040,147600040,0,0,0,0
303,0,1219,999,[영광세트] LV23 영광23 어쎄신 세트,1219,0,147100050,147200050,147300050,147400050,147500050,147600050,0,0,0,0
304,0,1220,999,[일반세트] LV27 기본27 호라이즌 세트,1220,0,147100060,147200060,147300060,147400060,147500060,147600060,0,0,0,0
305,0,1221,999,[혼돈세트] LV27 혼돈27 호라이즌 세트,1221,0,147100070,147200070,147300070,147400070,147500070,147600070,0,0,0,0
306,0,1222,999,[영광세트] LV30 영광30 호라이즌 세트,1222,0,147100080,147200080,147300080,147400080,147500080,147600080,0,0,0,0
307,0,1223,999,[일반세트] LV34 기본34 미스트 세트,1223,0,147100090,147200090,147300090,147400090,147500090,147600090,0,0,0,0
308,0,1224,999,[혼돈세트] LV34 혼돈34 미스트 세트,1224,0,147100100,147200100,147300100,147400100,147500100,147600100,0,0,0,0
309,0,1225,999,[영광세트] LV37 영광37 미스트 세트,1225,0,147100110,147200110,147300110,147400110,147500110,147600110,0,0,0,0
310,0,1226,999,[일반세트] LV40 기본40 히어로 세트,1226,0,147100120,147200120,147300120,147400120,147500120,147600120,0,0,0,0
311,0,1227,999,[혼돈세트] LV40 혼돈40 히어로 세트,1227,0,147100130,147200130,147300130,147400130,147500130,147600130,0,0,0,0
312,0,1228,999,[영광세트] LV43 영광43 히어로 세트,1228,0,147100140,147200140,147300140,147400140,147500140,147600140,0,0,0,0
313,0,1229,999,[일반세트] LV47 기본47 슈페리얼 세트,1229,0,147100150,147200150,147300150,147400150,147500150,147600150,0,0,0,0
314,0,1230,999,[혼돈세트] LV47 혼돈47 슈페리얼 세트,1230,0,147100160,147200160,147300160,147400160,147500160,147600160,0,0,0,0
315,0,1231,999,[영광세트] LV50 영광50 슈페리얼 세트,1231,0,147100170,147200170,147300170,147400170,147500170,147600170,0,0,0,0
316,0,1232,999,[일반세트] LV54 기본54레이디버드 세트,1232,0,147100180,147200180,147300180,147400180,147500180,147600180,0,0,0,0
317,0,1233,999,[혼돈세트] LV54 혼돈54레이디버드 세트,1233,0,147100190,147200190,147300190,147400190,147500190,147600190,0,0,0,0
318,0,1234,999,[영광세트] LV57 영광57레이디버드 세트,1234,0,147100200,147200200,147300200,147400200,147500200,147600200,0,0,0,0
319,0,1235,999,[일반세트] LV20 기본20 클라우드 세트,1235,0,148100010,148200010,148300010,148400010,148500010,148600010,0,0,0,0
320,0,1236,999,[혼돈세트] LV20 혼돈20 클라우드 세트,1236,0,148100020,148200020,148300020,148400020,148500020,148600020,0,0,0,0
321,0,1237,999,[영광세트] LV23 영광23 클라우드 세트,1237,0,148100030,148200030,148300030,148400030,148500030,148600030,0,0,0,0
322,0,1238,999,[일반세트] LV27 기본27 인비저블 세트,1238,0,148100040,148200040,148300040,148400040,148500040,148600040,0,0,0,0
323,0,1239,999,[혼돈세트] LV27 혼돈27 인비저블 세트,1239,0,148100050,148200050,148300050,148400050,148500050,148600050,0,0,0,0
324,0,1240,999,[영광세트] LV30 영광30 인비저블 세트,1240,0,148100060,148200060,148300060,148400060,148500060,148600060,0,0,0,0
325,0,1241,999,[일반세트] LV34 기본34 아수라 세트,1241,0,148100070,148200070,148300070,148400070,148500070,148600070,0,0,0,0
326,0,1242,999,[혼돈세트] LV34 혼돈34 아수라 세트,1242,0,148100080,148200080,148300080,148400080,148500080,148600080,0,0,0,0
327,0,1243,999,[영광세트] LV37 영광37 아수라 세트,1243,0,148100090,148200090,148300090,148400090,148500090,148600090,0,0,0,0
328,0,1244,999,[일반세트] LV40 기본40 워울프 세트,1244,0,148100100,148200100,148300100,148400100,148500100,148600100,0,0,0,0
329,0,1245,999,[혼돈세트] LV40 혼돈40 워울프 세트,1245,0,148100110,148200110,148300110,148400110,148500110,148600110,0,0,0,0
330,0,1246,999,[영광세트] LV43 영광43 워울프 세트,1246,0,148100120,148200120,148300120,148400120,148500120,148600120,0,0,0,0
331,0,1247,999,[일반세트] LV47 기본47 초신성 세트,1247,0,148100130,148200130,148300130,148400130,148500130,148600130,0,0,0,0
332,0,1248,999,[혼돈세트] LV47 혼돈47 초신성 세트,1248,0,148100140,148200140,148300140,148400140,148500140,148600140,0,0,0,0
333,0,1249,999,[영광세트] LV50 영광50 초신성 세트,1249,0,148100150,148200150,148300150,148400150,148500150,148600150,0,0,0,0
334,0,1250,999,[일반세트] LV54 기본54 도깨비 세트,1250,0,148100160,148200160,148300160,148400160,148500160,148600160,0,0,0,0
335,0,1251,999,[혼돈세트] LV54 혼돈54 도깨비 세트,1251,0,148100170,148200170,148300170,148400170,148500170,148600170,0,0,0,0
336,0,1252,999,[영광세트] LV57 영광57 도깨비 세트,1252,0,148100180,148200180,148300180,148400180,148500180,148600180,0,0,0,0
337,0,1253,999,[일반세트] LV61 기본61 매그니언 세트(성기사),1253,0,141100210,141200210,141300210,141400210,141500210,141600210,0,0,0,0
338,0,1254,999,[혼돈세트] LV61 혼돈61 매그니언 세트(성기사),1254,0,141100220,141200220,141300220,141400220,141500220,141600220,0,0,0,0
339,0,1255,999,[영광세트] LV64 영광64 매그니언 세트(성기사),1255,0,141100230,141200230,141300230,141400230,141500230,141600230,0,0,0,0
340,0,1256,999,[일반세트] LV67 기본67 옥타비아 세트(성기사),1256,0,141100240,141200240,141300240,141400240,141500240,141600240,0,0,0,0
341,0,1257,999,[혼돈세트] LV67 혼돈67 옥타비아 세트(성기사),1257,0,141100250,141200250,141300250,141400250,141500250,141600250,0,0,0,0
342,0,1258,999,[영광세트] LV70 영광70 옥타비아 세트(성기사),1258,0,141100260,141200260,141300260,141400260,141500260,141600260,0,0,0,0
343,0,1259,999,[일반세트] LV61 기본61 데스티엄 세트(검투사),1259,0,142100190,142200190,142300190,142400190,142500190,142600190,0,0,0,0
344,0,1260,999,[혼돈세트] LV61 혼돈61 데스티엄 세트(검투사),1260,0,142100200,142200200,142300200,142400200,142500200,142600200,0,0,0,0
345,0,1261,999,[영광세트] LV64 영광64 데스티엄 세트(검투사),1261,0,142100210,142200210,142300210,142400210,142500210,142600210,0,0,0,0
346,0,1262,999,[일반세트] LV67 기본67 디아노스 세트(검투사),1262,0,142100220,142200220,142300220,142400220,142500220,142600220,0,0,0,0
347,0,1263,999,[혼돈세트] LV67 혼돈67 디아노스 세트(검투사),1263,0,142100230,142200230,142300230,142400230,142500230,142600230,0,0,0,0
348,0,1264,999,[영광세트] LV70 영광70 디아노스 세트(검투사),1264,0,142100240,142200240,142300240,142400240,142500240,142600240,0,0,0,0
349,0,1265,999,[일반세트] LV61 기본61 미르윈드 세트(위자드),1265,0,143100210,143200210,143300210,143400210,143500210,143600210,0,0,0,0
350,0,1266,999,[혼돈세트] LV61 혼돈61 미르윈드 세트(위자드),1266,0,143100220,143200220,143300220,143400220,143500220,143600220,0,0,0,0
351,0,1267,999,[영광세트] LV64 영광64 미르윈드 세트(위자드),1267,0,143100230,143200230,143300230,143400230,143500230,143600230,0,0,0,0
352,0,1268,999,[일반세트] LV67 기본67 타룬토스 세트(위자드),1268,0,143100240,143200240,143300240,143400240,143500240,143600240,0,0,0,0
