SkillAbilID,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10,
3530102,스케마_원거리(암흑가시발사),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3530103,스케마_근접(입벌려물기),541,1,2018,4,2011,16777216,1008,10,2078,2,544,100,1007,4,545,50,1010,80,0,0,
3530104,스케마_근접(몬스터소환),541,1,2018,4,6025904,200,2011,16777216,1007,1,7281,2,7291,2,545,14,544,200,2101,5000,
3530105,스케마_근접(흡수하기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,544,200,2101,2000,
3530106,스케마_근접(브레스)_연속찌르기,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3530107,스케마_근접(몬스터소환)2,101,1232,3038,993530126,0,0,0,0,0,0,0,0,0,0,0,0,2101,8000,0,0,
3530108,스케마_근접(흡수하기)2,101,1232,3322,3530118,3338,-10000,3186,5000,3187,5000,3188,5000,0,0,0,0,0,0,0,0,
3530109,스케마_근접(브레스)_연속찌르기2,561,130,7082,0,544,170,2027,767,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3530110,소환용 스케마 자폭,541,0,2018,4,0,0,2011,16777216,1007,5,7281,2,7291,2,546,100,0,0,2090,3,
3530200,플릭_근거리(꼬리후려치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530201,플릭_근거리(더듬이전파),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530202,플릭_근거리(몸통박치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530203,플릭_은신,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,50,3070,1,2090,1,
3530204,플릭_은신후 공격,541,1,2018,4,0,0,2011,16777216,1007,1,0,0,0,0,545,20,0,0,2090,1,
3530205,플릭_브레스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,105,-150,0,0,
3530206,플릭_브레스2,561,130,7082,0,544,170,2027,3000,542,1,0,0,1007,4,546,60,0,0,2090,1,
3530207,플릭 순간이동,541,1,2018,4,508,200,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
3530208,플릭 시퀀스(은신후 공격),3008,4,3010,3530203,3020,10,3011,3530204,3021,9,0,0,0,0,0,0,0,0,0,0,
3530300,복수의정령_근거리(기본팔치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530301,복수의정령_근거리(팔후려치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530302,복수의정령_원거리(가슴에서아이스볼트),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3530303,복수의정령_근접(땅속에서 가시찌르기),541,1,2018,4,2011,16777216,1008,10,2078,2,544,100,1007,4,545,50,1010,80,0,0,
3530304,복수의정령_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3530305,복수의정령_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3530306,복수의정령_대쉬2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
3530307,복수의정령_브래스2,561,130,7082,0,544,200,2027,1600,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3530308,복수의정령_근접(땅속에서 가시찌르기),541,0,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,546,60,0,0,2090,1,
3530309,복수의정령_근접(땅속에서 가시찌르기),0,0,1007,4,0,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,0,
3530310,복수의정령_근접(땅속에서 가시찌르기),3093,2,3094,0,3095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3530400,정예_원한의정령_근거리(기본팔치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,40,0,0,2090,1,
3530401,정예_원한의정령_근거리(팔후려치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,40,0,0,2090,1,
3530402,정예_원한의정령_원거리(가슴에서아이스볼트),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3530403,정예_원한의정령_근접(땅속에서 가시찌르기),541,1,2018,4,2011,16777216,1008,10,2078,2,544,100,1007,4,545,50,1010,80,0,0,
3530404,정예_원한의정령_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3530405,정예_원한의정령_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,2027,2100,0,0,
3530406,정예_원한의정령_대쉬2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,50,0,0,2090,3,
3530407,정예_원한의정령_브래스2,561,130,7082,0,544,200,2027,2633,542,1,2080,10000,1007,4,546,80,0,0,2090,1,
3530500,에리얼_근거리(좌우배기),541,1,2018,4,561,2,2011,16777216,1007,1,7281,2,7291,2,545,20,2027,1000,2090,1,
3530501,에리얼_근거리(길게치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530502,에리얼_원거리(S자발사체),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3530503,에리얼_원거리(연속파이어볼),541,1,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,40,0,0,2090,1,
3530504,에리얼_은신후 치기,541,1,2018,4,7082,50000,2011,16777216,1007,1,0,0,0,0,545,50,0,0,2090,1,
3530505,에리얼_원거리(연속파이어볼)2,3093,2,3094,0,3095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3530507,에리얼_은신,541,1,2018,4,2011,16777216,3407,3530506,2078,2,7082,50000,1007,4,545,100,3070,1,2090,1,
3530600,에리얼_근거리(좌우배기),541,1,2018,4,561,2,2011,16777216,1007,1,7281,2,7291,2,545,20,2027,1000,2090,1,
3530601,에리얼_근거리(길게치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530602,에리얼_원거리(S자발사체),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3530603,에리얼_원거리(연속파이어볼),541,1,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,40,0,0,2090,1,
3530604,에리얼_달려들기(은신),541,1,2018,4,2011,16777216,3407,3530506,2078,2,7082,50000,1007,4,545,100,3070,1,2090,1,
3530605,에리얼_은신후치기,541,1,2018,4,7082,50000,2011,16777216,1007,1,0,0,0,0,545,50,0,0,2090,1,
3530607,에리얼_원거리(연속파이어볼)2,3093,2,3094,0,3095,3,0,0,3067,4,0,0,0,0,0,0,0,0,0,0,
3530700,정예_박쥐거미_근거리(앞발공격),541,1,2018,4,544,300,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530701,정예_박쥐거미_근거리(왼쪽앞발),541,1,2018,4,544,250,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530702,정예_박쥐거미_원거리(독발사),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530703,정예_박쥐거미_근접(포효)_소환,541,1,2018,4,6025904,200,2011,16777216,1007,1,7281,2,7291,2,545,14,544,200,0,0,
3530704,정예_박쥐거미_순간이동,541,1,2018,4,2011,16777216,561,64,2078,2,7082,50000,1007,4,545,100,3070,1,2090,1,
3530705,정예_박쥐거미_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3530706,정예_박쥐거미_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3530707,정예_박쥐거미_대쉬2,561,5,7082,60000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
3530708,정예_박쥐거미_브래스2,561,130,7082,0,544,200,2027,1500,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3530709,정예_박쥐거미_근접(포효)_소환2,101,1232,3038,987255900,0,0,0,0,0,0,0,0,0,0,0,0,2101,8000,0,0,
3530710,정예_박쥐거미_순간이동후 데미지,541,0,2018,4,0,0,2011,16777216,1007,1,0,0,0,0,546,60,0,0,2090,1,
3530800,보스_아카나이_근거리(오른팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530801,보스_아카나이_근거리(내려치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3530802,보스_아카나이_근거리(발사체),541,0,2018,4,2089,1,2011,16777218,1007,1,7281,2,7291,2,545,50,546,50,2090,1,
3530803,보스_아카나이_근접(만세~소환하기),541,1,2018,4,6025904,200,2011,16777216,1007,1,7281,2,7291,2,545,14,544,200,0,0,
3530804,보스_아카나이_마법진발사체,541,0,2018,4,0,0,2011,33554434,1007,10,7281,500,7291,500,545,150,0,0,0,0,
3530805,보스_아카나이_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3530806,보스_아카나이_휠윈드,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,120,0,0,551,1000,
3530807,보스_아카나이_대지의분노,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,50,0,0,0,0,
3530808,보스_아카나이_근접(만세~소환하기)2,101,1232,3038,993530318,3371,993530518,0,0,0,0,0,0,0,0,0,0,2101,8000,0,0,
3530809,보스_아카나이_마법진발사체2,561,64,7082,0,544,500,0,0,0,0,7281,500,7291,500,546,150,0,0,2090,3,
3530810,보스_아카나이_브래스2,561,130,7082,0,544,170,2027,2027,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3530811,보스_아카나이_휠윈드2,3093,4,3094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3530812,보스_아카나이_대지의분노2,561,8,7081,160,544,50,0,0,1009,50,7281,2,7291,2,546,40,0,0,2090,3,
3530900,에르다의수정_발광하기,541,0,2018,4,3322,3530822,2011,16777216,1007,1,7281,2,7291,2,546,1000,0,0,2090,1,
3530901,신보 이펙트지우기,1007,7,3322,3530922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,3000,
3531020,임팩트 서몬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3540100,데빌링_근거리(드롭킥),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540101,데빌링_근거리(승룡권),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540102,데빌링_원거리(불발사),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540103,데빌링_원거리(2연타불),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540104,데빌링_마법진발사체떨구기,541,0,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,100,0,0,551,1000,
3540105,데빌링_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3540106,데빌링_마법진발사체떨구기2,561,64,7082,0,544,60,2027,3000,0,0,0,0,0,0,546,40,0,0,2090,3,
3540107,데빌링_브래스2,561,130,7082,0,544,170,2027,4000,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3540200,데빌가드_근거리(도끼내려치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540201,데빌가드_근거리(도끼손잡이로찍기)2연타,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3540202,데빌가드_원거리(발사체발사),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540203,데빌가드_원거리(파이어볼),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540204,데빌가드_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3540205,데빌가드_점프공격(크래쉬다운),541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,546,100,1010,10,0,0,
3540206,데빌가드_휠윈드,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,120,0,0,551,1000,
3540207,데빌가드_크로스어택(4방향),541,0,2018,4,2011,16777216,1008,10,2078,2,2089,4,1007,1,545,40,0,0,2090,3,
3540208,데빌가드_근거리(도끼손잡이로찍기)2연타2,561,130,7082,0,544,200,2027,1600,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3540209,데빌가드_대쉬2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
3540210,데빌가드_점프공격(크래쉬다운)2,544,60,561,160,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
3540211,데빌가드_휠윈드2,561,2,7082,0,544,120,2027,3000,0,0,0,0,0,0,546,120,0,0,2090,1,
3540212,데빌가드_크로스어택(4방향)2,542,1,2027,1200,3339,90,561,130,544,250,3339,0,546,40,0,0,0,0,0,0,
3540300,언데드 크리쳐_근거리(팔휘두르기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540301,언데드 크리쳐_근거리(오른손찌르기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540302,언데드 크리쳐_근거리(내려찍기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540303,언데드 크리쳐_근접(손톱찌르기),541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,10,0,0,
3540304,언데드 크리쳐_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3540305,언데드 크리쳐_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3540306,언데드 크리쳐_점프하여 내려찍기,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,546,100,1010,10,0,0,
3540307,언데드 크리쳐_대쉬2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
3540308,언데드 크리쳐_브래스2,561,130,7082,0,544,190,2027,2027,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3540309,언데드 크리쳐_점프크래쉬2,544,60,561,160,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
3540400,스켈드라크_근거리(꼬리치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540401,스켈드라크_근거리(물기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540402,스켈드라크_근접(갈비뼈길어져타격),541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,10,0,0,
3540403,스켈드라크_브래스,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3540404,스켈드라크_점프크래쉬,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,30,0,0,0,0,
3540405,스켈드라크_브래스2,561,130,7082,0,544,180,2027,2027,542,1,2080,10000,1007,4,546,60,0,0,2090,1,
3540406,스켈드라크_점프크래쉬2,544,60,561,160,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
3540500,데몬크리쳐_근거리(왼쪽팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540501,데몬크리쳐_근거리(오른쪽팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540502,데몬크리쳐_근거리(깨물기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540503,데몬크리쳐_원거리(암흑발사체),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540504,데몬크리쳐_원거리(바닥타고발사체연속),541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3540505,데몬크리쳐_대지의분노,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,50,0,0,0,0,
3540506,데몬크리쳐_달려들기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,0,0,0,0,
3540507,데몬크리쳐_대지의분노2,561,8,7081,160,544,50,0,0,1009,50,7281,2,7291,2,546,40,0,0,2090,3,
3540508,데몬크리쳐_달려들기2,561,197,7082,150000,544,50,542,1,0,0,0,0,0,0,546,50,0,0,2090,1,
3540600,악마감시자_근거리(오른쪽휘두르기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540601,악마감시자_근거리(왼쪽휘두르기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540602,악마감시자_근거리(찍기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540603,악마감시자_원거리(눈발사),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540604,악마감시자_근접(우회전),541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,10,0,0,
3540605,악마감시자_근접(좌회전),541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,10,0,0,
3540700,희귀_데비리치_근거리(왼팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540701,희귀_데비리치_근거리(오른팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540702,희귀_데비리치_근거리(오른팔_깊게),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540703,희귀_데비리치_원거리(오른팔검은구슬),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540704,희귀_데비리치_원거리(지그제그회오리),541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3540705,희귀_데비리치_근접(소환),541,1,2018,4,6025904,200,2011,16777216,1007,1,7281,2,7291,2,545,14,544,200,0,0,
3540706,희귀_데비리치_검발사(연속),541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3540707,희귀_데비리치_마법진생성발사체발사,541,0,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,100,0,0,551,1000,
3540708,희귀_데비리치_근접(소환)2,101,1232,3038,993540375,3371,993540475,0,0,0,0,0,0,0,0,0,0,2101,8000,0,0,
3540709,희귀_데비리치_마법진생성발사체발사2,561,64,7082,0,544,60,2027,3000,0,0,0,0,0,0,546,40,0,0,2090,3,
3540800,희귀_데빌마스터_근거리(왼팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540801,희귀_데빌마스터_근거리(오른팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540802,희귀_데빌마스터_근거리(오른팔_깊게),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3540803,희귀_데빌마스터_원거리(오른팔검은구슬),541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
3540804,희귀_데빌마스터_원거리(지그제그회오리),541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3540805,희귀_데빌마스터_근접(합장_터치버프),0,0,0,0,2011,33554432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3540806,희귀_데빌마스터_근접(소환),541,1,2018,4,6025904,200,2011,16777216,1007,1,7281,2,7291,2,545,14,544,200,0,0,
3540807,희귀_데빌마스터_근접(내려찍기),541,1,2018,4,2011,16777216,1008,10,2078,2,544,100,1007,4,545,50,1010,80,0,0,
3540808,희귀_데빌마스터_검발사(연속),541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3540809,희귀_데빌마스터_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3540810,희귀_데빌마스터_마법진생성발사체발사,541,0,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,100,0,0,551,1000,
3540811,희귀_데빌마스터_대지의분노,541,1,2018,4,0,0,2011,16777216,1007,4,7281,2,7291,2,545,50,0,0,0,0,
3540812,희귀_데빌마스터_근접(소환)2,101,1232,3038,994038167,0,0,0,0,0,0,0,0,0,0,0,0,2101,8000,0,0,
3540813,희귀_데빌마스터_대쉬2,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
3540814,희귀_데빌마스터_마법진생성발사체발사2,561,64,7082,0,544,60,2027,3000,0,0,0,0,0,0,546,40,0,0,2090,3,
3540815,희귀_데빌마스터_대지의분노2,561,8,7081,160,544,50,0,0,1009,50,7281,2,7291,2,546,40,0,0,2090,3,
3540816,엘가 바닥치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,300,546,300,2090,1,
3540817,엘가 3차 바닥쳐서 돌 기둥 소환,542,5,2018,4,548,190,2011,16777216,550,25,7281,2,7291,2,544,265,546,480,2090,3,
3540819,엘가 3차 바닥쳐서 돌 기둥 소환1,561,128,1007,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3541000,정예_케로베로스_근거리(두번물기),541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,0,0,
3541001,정예_케로베로스_근거리(앞발치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541002,정예_케로베로스_근거리(올려치기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541003,정예_케로베로스_원거리(연속쏘기)_아이스,541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3541004,정예_케로베로스_원거리(연속쏘기)_파이어,541,1,2018,4,0,0,2011,16777218,1007,99,7281,5,7291,5,545,40,0,0,2090,1,
3541005,정예_케로베로스_대쉬,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
3541006,정예_케로베로스_포효(놀라서빌기효과),541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,50,1010,10,546,200,
3541007,정예_케로베로스_달려들기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,100,0,0,0,0,
3541008,정예_케로베로스_더블브래스 파이어,541,1,2018,4,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,0,0,3070,1,
3541009,정예_케로베로스_더블브래스 아이스 ,541,1,2018,1,2011,16777216,1008,10,2078,2,7281,1000,7291,1000,545,60,3137,1,3070,1,
3541010,정예_케로베로스_근거리(두번물기),561,130,7082,0,544,170,2027,1000,542,1,2080,10000,1007,4,546,100,0,0,2090,1,
3541011,정예_케로베로스_대쉬,561,5,7082,50000,544,50,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
3541012,정예_케로베로스_달려들기,561,197,7082,120000,544,50,542,1,0,0,0,0,0,0,546,50,0,0,2090,1,
3541013,정예_케로베로스_더블브래스 파이어 2,561,130,7082,0,544,300,2027,2100,542,1,0,0,1007,4,546,30,0,0,2090,1,
3541014,정예_케로베로스_더블브래스 아이스 2,561,130,7082,0,544,300,2027,1920,542,1,0,0,1007,4,546,30,0,0,2090,1,
3541015,정예_케로배로스_더블브레스 발동,3008,4,3010,3541008,3011,3541009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3541016,정예_케로베로스_포효 2 (놀라서빌기효과),2051,3542101,2075,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3541100,정예_다크엔젤_근거리(검배기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541101,정예_다크엔젤_근거리(양손검배기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541102,정예_다크엔젤_근거리(검올려배기),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541103,정예_다크엔젤_근거리(검올려배기)2,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541104,정예_다크엔젤_칼던지고받기?,541,0,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,546,100,0,0,2090,3,
3541105,정예_다크엔젤_대쉬,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,546,80,0,0,0,0,
3541106,정예_다크엔젤_마법진생기고 소환,541,0,2018,4,0,0,2011,16777218,1007,4,7281,5,7291,5,545,100,0,0,551,1000,
3541107,정예_다크엔젤_기모았다 발산,541,0,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,50,0,0,0,0,
3541108,정예_다크엔젤_다크라이트닝?,541,1,2018,4,0,0,2011,16777216,1007,2,7281,2,7291,2,546,100,1009,0,2090,1,
3541109,정예_다크엔젤_순간이동공격,541,1,2018,4,2011,16777216,561,64,2078,2,7082,50000,1007,4,545,100,3070,1,2090,1,
3541110,정예_다크엔젤_대쉬2,561,5,7082,80000,544,120,0,0,0,0,0,0,0,0,546,120,0,0,2090,1,
3541111,정예_다크엔젤_마법진생기고 소환2,561,64,7082,0,544,60,2027,3000,0,0,0,0,0,0,546,40,0,0,2090,3,
3541112,정예_다크엔젤_기모았다 발산2,561,80,7082,0,544,150,2027,1200,0,0,2080,18000,0,0,546,40,0,0,2090,3,
3541113,정예_다크엔젤_다크라이트닝2,561,130,7082,0,0,0,2027,600,542,1,2080,10000,1007,4,546,200,0,0,2090,1,
3541200,정예_디아블릭_근거리(왼팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541201,정예_디아블릭_근거리(오른팔),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
3541202,정예_디아블릭_근거리(오른팔_깊게),541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
