f_NationCodeStr,OptionAbilNo,f_PieceCount,f_Order,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,170,6,1,영광의 다이아 세트,7021,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,2,1,전투마법사 15차 세트,7051,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,3,1,전투마법사 15차 세트,7202,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,5,1,전투마법사 15차 세트,9031,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,6,1,전투마법사 15차 세트,7001,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,2,1,전투마법사 16차 세트,7021,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,3,1,전투마법사 16차 세트,7051,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,5,1,전투마법사 16차 세트,7312,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,6,1,전투마법사 16차 세트,7151,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,1,1,영광의 마제스틱 세트,7041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,2,1,영광의 마제스틱 세트,7051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,3,1,영광의 마제스틱 세트,7061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,4,1,영광의 마제스틱 세트,7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,5,1,영광의 마제스틱 세트,7192,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,6,1,영광의 마제스틱 세트,7002,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,2,1,전투마법사 18차 세트,7051,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,3,1,전투마법사 18차 세트,7202,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,5,1,전투마법사 18차 세트,9031,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,6,1,전투마법사 18차 세트,7001,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,2,1,전투마법사 19차 세트,7021,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,3,1,전투마법사 19차 세트,7051,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,5,1,전투마법사 19차 세트,7312,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,6,1,전투마법사 19차 세트,7151,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,2,1,전투마법사 20차 세트,7082,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,3,1,전투마법사 20차 세트,7202,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,5,1,전투마법사 20차 세트,7051,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,6,1,전투마법사 20차 세트,9031,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,177,3,1,궁수 1차 세트,7081,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,177,6,1,궁수 1차 세트,7131,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,2,1,영광의 로빈 세트,7001,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,4,1,영광의 로빈 세트,7021,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,6,1,영광의 로빈 세트,7102,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,2,1,궁수 3차 세트,7081,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,4,1,궁수 3차 세트,7131,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,6,1,궁수 3차 세트,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,2,1,궁수 4차 세트,7202,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,4,1,궁수 4차 세트,7021,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,6,1,궁수 4차 세트,7312,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181,3,1,영광의 인디고 세트,7071,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181,6,1,영광의 인디고 세트,7202,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,2,1,궁수 6차 세트,7081,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,4,1,궁수 6차 세트,7131,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,6,1,궁수 6차 세트,7071,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,2,1,궁수 7차 세트,7202,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,4,1,궁수 7차 세트,7021,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,6,1,궁수 7차 세트,7312,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,3,1,영광의 파시어스 세트,7071,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,6,1,영광의 파시어스 세트,7132,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,2,1,궁수 9차 세트,7081,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,4,1,궁수 9차 세트,7131,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,6,1,궁수 9차 세트,7071,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,2,1,궁수 10차 세트,7202,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,4,1,궁수 10차 세트,7021,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,6,1,궁수 10차 세트,7312,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,2,1,영광의 일루전 세트,7041,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,4,1,영광의 일루전 세트,7071,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,6,1,영광의 일루전 세트,7082,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,2,1,궁수 12차 세트,7081,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,3,1,궁수 12차 세트,7131,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,5,1,궁수 12차 세트,7071,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,6,1,궁수 12차 세트,7182,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,2,1,궁수 13차 세트,7202,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,3,1,궁수 13차 세트,7021,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,5,1,궁수 13차 세트,7312,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,6,1,궁수 13차 세트,9031,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,2,1,영광의 크라켄 세트,7041,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,3,1,영광의 크라켄 세트,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,5,1,영광의 크라켄 세트,7001,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,6,1,영광의 크라켄 세트,7021,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191,2,1,궁수 15차 세트,7081,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191,3,1,궁수 15차 세트,7131,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191,5,1,궁수 15차 세트,7071,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191,6,1,궁수 15차 세트,7182,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192,2,1,궁수 16차 세트,7202,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192,3,1,궁수 16차 세트,7021,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192,5,1,궁수 16차 세트,7312,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192,6,1,궁수 16차 세트,9031,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,1,1,영광의 비스트 세트,7041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,2,1,영광의 비스트 세트,7051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,3,1,영광의 비스트 세트,7061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,4,1,영광의 비스트 세트,7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,5,1,영광의 비스트 세트,7192,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,6,1,영광의 비스트 세트,7002,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,194,2,1,궁수 18차 세트,7081,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,194,3,1,궁수 18차 세트,7131,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,194,5,1,궁수 18차 세트,7071,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,194,6,1,궁수 18차 세트,7182,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,2,1,궁수 19차 세트,7202,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,3,1,궁수 19차 세트,7021,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,5,1,궁수 19차 세트,7312,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,6,1,궁수 19차 세트,9031,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,2,1,궁수 20차 세트,7202,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,3,1,궁수 20차 세트,7001,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,5,1,궁수 20차 세트,7082,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,6,1,궁수 20차 세트,7151,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,2,1,레인저 3차 세트,7202,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,4,1,레인저 3차 세트,7081,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,6,1,레인저 3차 세트,7071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,2,1,레인저 4차 세트,7021,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,4,1,레인저 4차 세트,7131,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,6,1,레인저 4차 세트,7312,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,199,3,1,영광의 뫼비우스 세트,7071,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,199,6,1,영광의 뫼비우스 세트,7202,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,2,1,레인저 6차 세트,7202,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,4,1,레인저 6차 세트,7081,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,6,1,레인저 6차 세트,7071,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,201,2,1,레인저 7차 세트,7021,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,201,4,1,레인저 7차 세트,7131,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,201,6,1,레인저 7차 세트,7312,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,202,3,1,영광의 폴가드 세트,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,202,6,1,영광의 폴가드 세트,7312,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203,2,1,레인저 9차 세트,7202,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203,4,1,레인저 9차 세트,7081,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203,6,1,레인저 9차 세트,7071,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,2,1,레인저 10차 세트,7021,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,4,1,레인저 10차 세트,7131,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,6,1,레인저 10차 세트,7312,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,205,2,1,영광의 바로크 세트,7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,205,4,1,영광의 바로크 세트,7061,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,205,6,1,영광의 바로크 세트,7112,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,2,1,레인저 12차 세트,7202,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,3,1,레인저 12차 세트,7081,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,5,1,레인저 12차 세트,7071,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,6,1,레인저 12차 세트,7151,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,207,2,1,레인저 13차 세트,7021,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,207,3,1,레인저 13차 세트,7131,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,207,5,1,레인저 13차 세트,7312,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,207,6,1,레인저 13차 세트,7041,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,2,1,영광의 파이러스 세트,7071,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,4,1,영광의 파이러스 세트,7061,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,6,1,영광의 파이러스 세트,7002,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,209,2,1,레인저 15차 세트,7202,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,209,3,1,레인저 15차 세트,7081,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,209,5,1,레인저 15차 세트,7071,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,209,6,1,레인저 15차 세트,7151,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,2,1,레인저 16차 세트,7021,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,3,1,레인저 16차 세트,7131,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,5,1,레인저 16차 세트,7312,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,6,1,레인저 16차 세트,7041,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,1,1,영광의 모노클 세트,7041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,2,1,영광의 모노클 세트,7051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,3,1,영광의 모노클 세트,7061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,4,1,영광의 모노클 세트,7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,5,1,영광의 모노클 세트,7202,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,6,1,영광의 모노클 세트,7022,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,2,1,레인저 18차 세트,7202,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,3,1,레인저 18차 세트,7081,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,5,1,레인저 18차 세트,7071,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,6,1,레인저 18차 세트,7151,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213,2,1,레인저 19차 세트,7021,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213,3,1,레인저 19차 세트,7131,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213,5,1,레인저 19차 세트,7312,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213,6,1,레인저 19차 세트,7041,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,214,2,1,레인저 20차 세트,7061,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,214,3,1,레인저 20차 세트,7131,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,214,5,1,레인저 20차 세트,7041,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,214,6,1,레인저 20차 세트,9031,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215,3,1,도둑 1차 세트,7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215,6,1,도둑 1차 세트,9031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216,2,1,영광의 바이저 세트,7001,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216,4,1,영광의 바이저 세트,7021,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,216,6,1,영광의 바이저 세트,7092,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,2,1,도둑 3차 세트,7071,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,4,1,도둑 3차 세트,9031,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,6,1,도둑 3차 세트,7112,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,2,1,도둑 4차 세트,7001,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,4,1,도둑 4차 세트,7202,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,6,1,도둑 4차 세트,7312,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,3,1,영광의 어쎄신 세트,7061,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,6,1,영광의 어쎄신 세트,7192,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,2,1,도둑 6차 세트,7071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,4,1,도둑 6차 세트,9031,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,6,1,도둑 6차 세트,7112,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,2,1,도둑 7차 세트,7001,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,4,1,도둑 7차 세트,7202,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,6,1,도둑 7차 세트,7312,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,222,3,1,영광의 호라이즌 세트,7061,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,222,6,1,영광의 호라이즌 세트,7112,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,223,2,1,도둑 9차 세트,7071,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,223,4,1,도둑 9차 세트,9031,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,223,6,1,도둑 9차 세트,7112,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,2,1,도둑 10차 세트,7001,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,4,1,도둑 10차 세트,7202,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,6,1,도둑 10차 세트,7312,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,2,1,영광의 미스트 세트,7051,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,3,1,영광의 미스트 세트,7061,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,5,1,영광의 미스트 세트,7132,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,6,1,영광의 미스트 세트,7312,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,2,1,도둑 12차 세트,7071,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,3,1,도둑 12차 세트,9031,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,5,1,도둑 12차 세트,7112,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,226,6,1,도둑 12차 세트,7001,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,2,1,도둑 13차 세트,7001,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,3,1,도둑 13차 세트,7202,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,5,1,도둑 13차 세트,7312,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,6,1,도둑 13차 세트,7131,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,228,2,1,영광의 히어로 세트,7051,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,228,4,1,영광의 히어로 세트,7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,228,6,1,영광의 히어로 세트,7021,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,2,1,도둑 15차 세트,7071,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,3,1,도둑 15차 세트,9031,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,5,1,도둑 15차 세트,7112,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,6,1,도둑 15차 세트,7001,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,2,1,도둑 16차 세트,7001,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,3,1,도둑 16차 세트,7202,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,5,1,도둑 16차 세트,7312,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,6,1,도둑 16차 세트,7131,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,1,1,영광의 슈페리얼 세트,7041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,2,1,영광의 슈페리얼 세트,7051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,3,1,영광의 슈페리얼 세트,7061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,4,1,영광의 슈페리얼 세트,7071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,5,1,영광의 슈페리얼 세트,7202,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,6,1,영광의 슈페리얼 세트,7022,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,232,2,1,도둑 18차 세트,7071,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,232,3,1,도둑 18차 세트,9031,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,232,5,1,도둑 18차 세트,7112,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,232,6,1,도둑 18차 세트,7001,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,2,1,도둑 19차 세트,7001,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,3,1,도둑 19차 세트,7202,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,5,1,도둑 19차 세트,7312,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,6,1,도둑 19차 세트,7131,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234,2,1,도둑 20차 세트,7001,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234,3,1,도둑 20차 세트,7041,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234,5,1,도둑 20차 세트,7151,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,234,6,1,도둑 20차 세트,7082,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,235,2,1,암살자 3차 세트,7131,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,235,4,1,암살자 3차 세트,7041,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,235,6,1,암살자 3차 세트,9031,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,2,1,암살자 4차 세트,7192,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,4,1,암살자 4차 세트,7071,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,6,1,암살자 4차 세트,7312,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
