f_NationCodeStr,MonsterAbilNo,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,100340,(0)밸런스1일반LV034 1 전투 (기본) [12_03 전투개선],1,34,7311,602,7001,8791,7021,46300,7091,624,7101,624,7221,361,7231,325,7331,433,7341,433
0,100341,(0)밸런스1일반LV034 2 전투+돈 [12_03 전투개선],7131,877,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,19,513,21,3033,1380
0,100342,"(0)밸런스1일반LV034 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,877,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100350,(0)밸런스1일반LV035 1 전투 (기본) [12_03 전투개선],1,35,7311,634,7001,10674,7021,55680,7091,645,7101,645,7221,377,7231,339,7331,452,7341,452
0,100351,(0)밸런스1일반LV035 2 전투+돈 [12_03 전투개선],7131,905,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,19,513,21,3033,1420
0,100352,"(0)밸런스1일반LV035 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,905,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100360,(0)밸런스1일반LV036 1 전투 (기본) [12_03 전투개선],1,36,7311,666,7001,10695,7021,55860,7091,667,7101,667,7221,392,7231,353,7331,471,7341,471
0,100361,(0)밸런스1일반LV036 2 전투+돈 [12_03 전투개선],7131,934,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,22,513,24,3033,1460
0,100362,"(0)밸런스1일반LV036 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,934,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100370,(0)밸런스1일반LV037 1 전투 (기본) [12_03 전투개선],1,37,7311,699,7001,11404,7021,55840,7091,690,7101,690,7221,408,7231,367,7331,489,7341,489
0,100371,(0)밸런스1일반LV037 2 전투+돈 [12_03 전투개선],7131,964,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,22,513,24,3033,1500
0,100372,"(0)밸런스1일반LV037 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,964,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100380,(0)밸런스1일반LV038 1 전투 (기본) [12_03 전투개선],1,38,7311,732,7001,11412,7021,55900,7091,714,7101,714,7221,423,7231,381,7331,508,7341,508
0,100381,(0)밸런스1일반LV038 2 전투+돈 [12_03 전투개선],7131,996,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,22,513,24,3033,1540
0,100382,"(0)밸런스1일반LV038 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,996,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100390,(0)밸런스1일반LV039 1 전투 (기본) [12_03 전투개선],1,39,7311,766,7001,11420,7021,55960,7091,738,7101,738,7221,440,7231,396,7331,528,7341,528
0,100391,(0)밸런스1일반LV039 2 전투+돈 [12_03 전투개선],7131,1030,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,22,513,24,3033,1580
0,100392,"(0)밸런스1일반LV039 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1030,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100400,(0)밸런스1일반LV040 1 전투 (기본) [12_03 전투개선],1,40,7311,800,7001,13647,7021,62780,7091,763,7101,763,7221,457,7231,411,7331,548,7341,548
0,100401,(0)밸런스1일반LV040 2 전투+돈 [12_03 전투개선],7131,1185,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,22,513,24,3033,1620
0,100402,"(0)밸런스1일반LV040 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1185,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100410,(0)밸런스1일반LV041 1 전투 (기본) [12_03 전투개선],1,41,7311,835,7001,14492,7021,62700,7091,789,7101,789,7221,473,7231,426,7331,568,7341,568
0,100411,(0)밸런스1일반LV041 2 전투+돈 [12_03 전투개선],7131,1220,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,25,513,27,3033,1660
0,100412,"(0)밸런스1일반LV041 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1220,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100420,(0)밸런스1일반LV042 1 전투 (기본) [12_03 전투개선],1,42,7311,870,7001,14475,7021,76420,7091,816,7101,816,7221,491,7231,442,7331,589,7341,589
0,100421,(0)밸런스1일반LV042 2 전투+돈 [12_03 전투개선],7131,1255,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,25,513,27,3033,1700
0,100422,"(0)밸런스1일반LV042 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1255,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100430,(0)밸런스1일반LV043 1 전투 (기본) [12_03 전투개선],1,43,7311,906,7001,14430,7021,76020,7091,844,7101,844,7221,509,7231,458,7331,611,7341,611
0,100431,(0)밸런스1일반LV043 2 전투+돈 [12_03 전투개선],7131,1291,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,25,513,27,3033,1740
0,100432,"(0)밸런스1일반LV043 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1291,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100440,(0)밸런스1일반LV044 1 전투 (기본) [12_03 전투개선],1,44,7311,942,7001,14398,7021,75740,7091,873,7101,873,7221,527,7231,474,7331,632,7341,632
0,100441,(0)밸런스1일반LV044 2 전투+돈 [12_03 전투개선],7131,1327,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,25,513,27,3033,1780
0,100442,"(0)밸런스1일반LV044 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1327,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100450,(0)밸런스1일반LV045 1 전투 (기본) [12_03 전투개선],1,45,7311,979,7001,17988,7021,75380,7091,903,7101,903,7221,544,7231,490,7331,653,7341,653
0,100451,(0)밸런스1일반LV045 2 전투+돈 [12_03 전투개선],7131,1364,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,25,513,27,3033,1820
0,100452,"(0)밸런스1일반LV045 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1364,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100460,(0)밸런스1일반LV046 1 전투 (기본) [12_03 전투개선],1,46,7311,1016,7001,17915,7021,74760,7091,934,7101,934,7221,562,7231,506,7331,675,7341,675
0,100461,(0)밸런스1일반LV046 2 전투+돈 [12_03 전투개선],7131,1401,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,28,513,30,3033,1860
0,100462,"(0)밸런스1일반LV046 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1401,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100470,(0)밸런스1일반LV047 1 전투 (기본) [12_03 전투개선],1,47,7311,1054,7001,17854,7021,74260,7091,966,7101,966,7221,581,7231,523,7331,697,7341,697
0,100471,(0)밸런스1일반LV047 2 전투+돈 [12_03 전투개선],7131,1438,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,28,513,30,3033,1900
0,100472,"(0)밸런스1일반LV047 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1438,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100480,(0)밸런스1일반LV048 1 전투 (기본) [12_03 전투개선],1,48,7311,1093,7001,17785,7021,73680,7091,999,7101,999,7221,600,7231,540,7331,720,7341,720
0,100481,(0)밸런스1일반LV048 2 전투+돈 [12_03 전투개선],7131,1476,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,28,513,30,3033,1940
0,100482,"(0)밸런스1일반LV048 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1476,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100490,(0)밸런스1일반LV049 1 전투 (기본) [12_03 전투개선],1,49,7311,1132,7001,18668,7021,91400,7091,1033,7101,1033,7221,620,7231,558,7331,744,7341,744
0,100491,(0)밸런스1일반LV049 2 전투+돈 [12_03 전투개선],7131,1514,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,28,513,30,3033,2008
0,100492,"(0)밸런스1일반LV049 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1514,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100500,(0)밸런스1일반LV050 1 전투 (기본) [12_03 전투개선],1,50,7311,1171,7001,21783,7021,100680,7091,1069,7101,1069,7221,640,7231,576,7331,768,7341,768
0,100501,(0)밸런스1일반LV050 2 전투+돈 [12_03 전투개선],7131,1553,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,28,513,30,3033,2097
0,100502,"(0)밸런스1일반LV050 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1553,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100510,(0)밸런스1일반LV051 1 전투 (기본) [12_03 전투개선],1,51,7311,1211,7001,21719,7021,100520,7091,1106,7101,1106,7221,659,7231,593,7331,791,7341,791
0,100511,(0)밸런스1일반LV051 2 전투+돈 [12_03 전투개선],7131,1592,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,31,513,33,3033,2192
0,100512,"(0)밸런스1일반LV051 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1592,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100520,(0)밸런스1일반LV052 1 전투 (기본) [12_03 전투개선],1,52,7311,1252,7001,21623,7021,100080,7091,1144,7101,1144,7221,680,7231,612,7331,816,7341,816
0,100521,(0)밸런스1일반LV052 2 전투+돈 [12_03 전투개선],7131,1631,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,31,513,33,3033,2293
0,100522,"(0)밸런스1일반LV052 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1631,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100530,(0)밸런스1일반LV053 1 전투 (기본) [12_03 전투개선],1,53,7311,1293,7001,22825,7021,99480,7091,1195,7101,1195,7221,700,7231,630,7331,840,7341,840
0,100531,(0)밸런스1일반LV053 2 전투+돈 [12_03 전투개선],7131,1671,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,31,513,33,3033,2404
0,100532,"(0)밸런스1일반LV053 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1671,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100540,(0)밸런스1일반LV054 1 전투 (기본) [12_03 전투개선],1,54,7311,1335,7001,23216,7021,99000,7091,1241,7101,1241,7221,721,7231,649,7331,865,7341,865
0,100541,(0)밸런스1일반LV054 2 전투+돈 [12_03 전투개선],7131,1711,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,31,513,33,3033,2519
0,100542,"(0)밸런스1일반LV054 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1711,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100550,(0)밸런스1일반LV055 1 전투 (기본) [12_03 전투개선],1,55,7311,1377,7001,32246,7021,98240,7091,1289,7101,1289,7221,742,7231,668,7331,891,7341,891
0,100551,(0)밸런스1일반LV055 2 전투+돈 [12_03 전투개선],7131,1751,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,31,513,33,3033,2653
0,100552,"(0)밸런스1일반LV055 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1751,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100560,(0)밸런스1일반LV056 1 전투 (기본) [12_03 전투개선],1,56,7311,1419,7001,33509,7021,125320,7091,1338,7101,1338,7221,763,7231,687,7331,916,7341,916
0,100561,(0)밸런스1일반LV056 2 전투+돈 [12_03 전투개선],7131,1792,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,34,513,36,3033,2801
0,100562,"(0)밸런스1일반LV056 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1792,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100570,(0)밸런스1일반LV057 1 전투 (기본) [12_03 전투개선],1,57,7311,1462,7001,36628,7021,124520,7091,1388,7101,1388,7221,786,7231,707,7331,943,7341,943
0,100571,(0)밸런스1일반LV057 2 전투+돈 [12_03 전투개선],7131,1845,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,34,513,36,3033,2961
0,100572,"(0)밸런스1일반LV057 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1845,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100580,(0)밸런스1일반LV058 1 전투 (기본) [12_03 전투개선],1,58,7311,1506,7001,38120,7021,123360,7091,1439,7101,1439,7221,807,7231,726,7331,968,7341,968
0,100581,(0)밸런스1일반LV058 2 전투+돈 [12_03 전투개선],7131,1899,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,34,513,36,3033,3136
0,100582,"(0)밸런스1일반LV058 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1899,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100590,(0)밸런스1일반LV059 1 전투 (기본) [12_03 전투개선],1,59,7311,1550,7001,39704,7021,122040,7091,1491,7101,1491,7221,830,7231,747,7331,996,7341,996
0,100591,(0)밸런스1일반LV059 2 전투+돈 [12_03 전투개선],7131,1953,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,34,513,36,3033,3327
0,100592,"(0)밸런스1일반LV059 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,1953,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100600,(0)밸런스1일반LV060 1 전투 (기본) [12_03 전투개선],1,60,7311,1595,7001,41438,7021,132920,7091,1544,7101,1544,7221,852,7231,767,7331,1023,7341,1023
0,100601,(0)밸런스1일반LV060 2 전투+돈 [12_03 전투개선],7131,2007,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,34,513,36,3033,3534
0,100602,"(0)밸런스1일반LV060 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2007,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100610,(0)밸런스1일반LV061 1 전투 (기본) [12_03 전투개선],1,61,7311,1640,7001,45341,7021,131200,7091,1592,7101,1592,7221,874,7231,787,7331,1049,7341,1049
0,100611,(0)밸런스1일반LV061 2 전투+돈 [12_03 전투개선],7131,2062,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,37,513,39,3033,3758
0,100612,"(0)밸런스1일반LV061 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2062,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100620,(0)밸런스1일반LV062 1 전투 (기본) [12_03 전투개선],1,62,7311,1686,7001,47378,7021,129300,7091,1641,7101,1641,7221,898,7231,808,7331,1077,7341,1077
0,100621,(0)밸런스1일반LV062 2 전투+돈 [12_03 전투개선],7131,2118,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,37,513,39,3033,4001
0,100622,"(0)밸런스1일반LV062 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2118,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100630,(0)밸런스1일반LV063 1 전투 (기본) [12_03 전투개선],1,63,7311,1732,7001,49180,7021,169040,7091,1691,7101,1691,7221,922,7231,830,7331,1107,7341,1107
0,100631,(0)밸런스1일반LV063 2 전투+돈 [12_03 전투개선],7131,2173,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,37,513,39,3033,4249
0,100632,"(0)밸런스1일반LV063 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2173,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100640,(0)밸런스1일반LV064 1 전투 (기본) [12_03 전투개선],1,64,7311,1779,7001,51434,7021,166800,7091,1743,7101,1743,7221,946,7231,851,7331,1135,7341,1135
0,100641,(0)밸런스1일반LV064 2 전투+돈 [12_03 전투개선],7131,2229,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,37,513,39,3033,4531
0,100642,"(0)밸런스1일반LV064 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2229,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100650,(0)밸런스1일반LV065 1 전투 (기본) [12_03 전투개선],1,65,7311,1827,7001,56106,7021,164380,7091,1795,7101,1795,7221,970,7231,873,7331,1164,7341,1164
0,100651,(0)밸런스1일반LV065 2 전투+돈 [12_03 전투개선],7131,2285,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,37,513,39,3033,4833
0,100652,"(0)밸런스1일반LV065 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2285,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100660,(0)밸런스1일반LV066 1 전투 (기본) [12_03 전투개선],1,66,7311,1874,7001,58590,7021,162000,7091,1848,7101,1848,7221,994,7231,895,7331,1193,7341,1193
0,100661,(0)밸런스1일반LV066 2 전투+돈 [12_03 전투개선],7131,2342,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,40,513,42,3033,5159
0,100662,"(0)밸런스1일반LV066 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2342,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100670,(0)밸런스1일반LV067 1 전투 (기본) [12_03 전투개선],1,67,7311,1923,7001,60224,7021,159220,7091,1903,7101,1903,7221,1019,7231,917,7331,1223,7341,1223
0,100671,(0)밸런스1일반LV067 2 전투+돈 [12_03 전투개선],7131,2399,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,40,513,42,3033,5489
0,100672,"(0)밸런스1일반LV067 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2399,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100680,(0)밸런스1일반LV068 1 전투 (기본) [12_03 전투개선],1,68,7311,1972,7001,61971,7021,156280,7091,1959,7101,1959,7221,1043,7231,939,7331,1252,7341,1252
0,100681,(0)밸런스1일반LV068 2 전투+돈 [12_03 전투개선],7131,2457,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,40,513,42,3033,5862
0,100682,"(0)밸런스1일반LV068 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2457,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100690,(0)밸런스1일반LV069 1 전투 (기본) [12_03 전투개선],1,69,7311,2021,7001,65860,7021,153280,7091,2016,7101,2016,7221,1069,7231,962,7331,1283,7341,1283
0,100691,(0)밸런스1일반LV069 2 전투+돈 [12_03 전투개선],7131,2515,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,40,513,42,3033,6237
0,100692,"(0)밸런스1일반LV069 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2515,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100700,(0)밸런스1일반LV070 1 전투 (기본) [12_03 전투개선],1,70,7311,2071,7001,67468,7021,224720,7091,2074,7101,2074,7221,1094,7231,985,7331,1313,7341,1313
0,100701,(0)밸런스1일반LV070 2 전투+돈 [12_03 전투개선],7131,2573,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,40,513,42,3033,6662
0,100702,"(0)밸런스1일반LV070 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2573,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100710,(0)밸런스1일반LV071 1 전투 (기본) [12_03 전투개선],1,71,7311,2122,7001,72351,7021,220840,7091,2133,7101,2133,7221,1120,7231,1008,7331,1344,7341,1344
0,100711,(0)밸런스1일반LV071 2 전투+돈 [12_03 전투개선],7131,2632,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,43,513,45,3033,7087
0,100712,"(0)밸런스1일반LV071 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2632,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100720,(0)밸런스1일반LV072 1 전투 (기본) [12_03 전투개선],1,72,7311,2173,7001,74632,7021,216900,7091,2194,7101,2194,7221,1147,7231,1032,7331,1376,7341,1376
0,100721,(0)밸런스1일반LV072 2 전투+돈 [12_03 전투개선],7131,2691,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,43,513,45,3033,7568
0,100722,"(0)밸런스1일반LV072 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2691,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100730,(0)밸런스1일반LV073 1 전투 (기본) [12_03 전투개선],1,73,7311,2224,7001,76473,7021,212440,7091,2255,7101,2255,7221,1173,7231,1056,7331,1408,7341,1408
0,100731,(0)밸런스1일반LV073 2 전투+돈 [12_03 전투개선],7131,2750,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,43,513,45,3033,8048
0,100732,"(0)밸런스1일반LV073 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2750,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100740,(0)밸런스1일반LV074 1 전투 (기본) [12_03 전투개선],1,74,7311,2276,7001,78265,7021,207780,7091,2317,7101,2317,7221,1200,7231,1080,7331,1440,7341,1440
0,100741,(0)밸런스1일반LV074 2 전투+돈 [12_03 전투개선],7131,2810,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,43,513,45,3033,8555
0,100742,"(0)밸런스1일반LV074 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2810,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100750,(0)밸런스1일반LV075 1 전투 (기본) [12_03 전투개선],1,75,7311,2329,7001,84024,7021,203080,7091,2382,7101,2382,7221,1227,7231,1104,7331,1472,7341,1472
0,100751,(0)밸런스1일반LV075 2 전투+돈 [12_03 전투개선],7131,2870,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,43,513,45,3033,9130
0,100752,"(0)밸런스1일반LV075 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2870,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100760,(0)밸런스1일반LV076 1 전투 (기본) [12_03 전투개선],1,76,7311,2382,7001,85942,7021,197840,7091,2446,7101,2446,7221,1254,7231,1129,7331,1505,7341,1505
0,100761,(0)밸런스1일반LV076 2 전투+돈 [12_03 전투개선],7131,2931,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,46,513,48,3033,9698
0,100762,"(0)밸런스1일반LV076 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2931,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100770,(0)밸런스1일반LV077 1 전투 (기본) [12_03 전투개선],1,77,7311,2435,7001,87760,7021,274880,7091,2513,7101,2513,7221,1282,7231,1154,7331,1539,7341,1539
0,100771,(0)밸런스1일반LV077 2 전투+돈 [12_03 전투개선],7131,2992,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,46,513,48,3033,10297
0,100772,"(0)밸런스1일반LV077 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,2992,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100780,(0)밸런스1일반LV078 1 전투 (기본) [12_03 전투개선],1,78,7311,2490,7001,89568,7021,269320,7091,2580,7101,2580,7221,1310,7231,1179,7331,1572,7341,1572
0,100781,(0)밸런스1일반LV078 2 전투+돈 [12_03 전투개선],7131,3054,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,46,513,48,3033,10929
0,100782,"(0)밸런스1일반LV078 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,3054,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100790,(0)밸런스1일반LV079 1 전투 (기본) [12_03 전투개선],1,79,7311,2544,7001,95209,7021,263120,7091,2649,7101,2649,7221,1339,7231,1205,7331,1607,7341,1607
0,100791,(0)밸런스1일반LV079 2 전투+돈 [12_03 전투개선],7131,3115,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,46,513,48,3033,11593
0,100792,"(0)밸런스1일반LV079 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,3115,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100800,(0)밸런스1일반LV080 1 전투 (기본) [12_03 전투개선],1,80,7311,2600,7001,97062,7021,278040,7091,2720,7101,2720,7221,1367,7231,1230,7331,1640,7341,1640
0,100801,(0)밸런스1일반LV080 2 전투+돈 [12_03 전투개선],7131,3178,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,46,513,48,3033,12036
0,100802,"(0)밸런스1일반LV080 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,3178,4007,1,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,100810,(0)밸런스1일반LV081 1 전투 (기본) [12_03 전투개선],1,81,7311,2655,7001,99114,7021,270860,7091,2791,7101,2791,7221,1396,7231,1256,7331,1675,7341,1675
