f_NationCodeStr,No,Memo,Count01,Count02,Count03,Count04,Count05,Count06,Count07,Count08,Count09,Count10,Total_Count
0,190103," 용자의 길,최하급포션세트1,보너스[회복아이템] 맵 1번",1,1,0,0,0,0,0,0,0,0,0
0,190104," 배신자의 고개,최하급포션세트1+하급포션1,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,190106," 위험한 동굴,상급포션세트1+상급포션1,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,190110,엘루만 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190120,켄타우루스 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190121," 스카이피 신전,중급포션세트1+상급포션1,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,190130,미미르 왕 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190131," 숙련된 용자의 길,최하급포션세트1+최하급포션1,보너스[회복아이템] 맵 1번",1,1,0,0,0,0,0,0,0,0,0
0,190140,벌룬 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190143," 망각의 협곡,하급포션세트1,보너스[회복아이템] 맵 1번",1,1,0,0,0,0,0,0,0,0,0
0,190150,골렘 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190160,아르카 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190170,가이던 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190180,키마트 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190190,안타레스 고유 아이템,0,0,0,0,0,0,0,0,0,0,0
0,190200,폴 버나언 고유 아이템,1,0,0,0,0,0,0,0,0,0,0
0,190202," 악마의 숨결,상급포션세트1+최상급포션,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,190203," 이글거리는늪지대,최상급포션세트1+상급포션,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,190205," 신들의안식처,최상급포션세트2,보너스[회복아이템] 맵 1번",2,2,0,0,0,0,0,0,0,0,0
0,190220,[늑대소굴] 시크 15LV 준보스급 1,1,1,1,1,1,1,1,1,1,1,0
0,190230,[늑대소굴] 시크 15LV 준보스급 2,1,1,1,1,1,1,1,1,1,1,0
0,190240,[늑대소굴] 헤스 15LV 보스급 1,1,1,1,1,1,1,1,1,1,1,0
0,190243," 솔방울언덕,최상급포션세트2,보너스[회복아이템] 맵 1번",2,2,0,0,0,0,0,0,0,0,0
0,190250,[늑대소굴] 헤스 15LV 보스급 2,1,1,1,1,1,1,1,1,1,1,0
0,190260,[늑대소굴] 시크 20LV 준보스급 1,1,1,1,1,1,1,1,1,1,1,0
0,190270,[늑대소굴] 시크 20LV 준보스급 2,1,1,1,1,1,1,1,1,1,1,0
0,190280,[늑대소굴] 헤스 20LV 보스급 1,1,1,1,1,1,1,1,1,1,1,0
0,190290,[늑대소굴] 헤스 20LV 보스급 2,1,1,1,1,1,1,1,1,1,1,0
0,190300,[늑대소굴] 일반몬스터 백,0,0,0,0,0,0,0,0,0,1,0
0,191013," 스티븐 무역항,하급포션세트1+중급포션1,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,191015," 칼리곤 선단,중급포션세트1+하급포션1,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,193010," 잊혀진 마을,최상급포션세트2+상급포션1,보너스[회복아이템] 맵 1번",2,2,1,0,0,0,0,0,0,0,0
0,193013," 잠자는 마을,최상급포션세트2+상급포션1,보너스[회복아이템] 맵 1번",2,2,1,0,0,0,0,0,0,0,0
0,193020," 유혹의 설원,최상급포션세트2+상급포션1,보너스[회복아이템] 맵 1번",2,2,1,0,0,0,0,0,0,0,0
0,193023," 얼음 협곡,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,193071," 하얀 추적자 언덕,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,193072," 영혼의 안식처,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,193081," 살얼음 고개,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,193082," 곰발톱 광산,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,195010," 샬바론,최상급포션세트1+상급포션,보너스[회복아이템] 맵 1번",1,1,1,0,0,0,0,0,0,0,0
0,195011," 라미에타,최상급포션세트2,보너스[회복아이템] 맵 1번",2,2,0,0,0,0,0,0,0,0,0
0,195020," 드래곤 계곡,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,195023," 세상의 끝,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,195061," 바티카 구릉,최상급포션세트 3,보너스[회복아이템] 맵 1번",3,3,0,0,0,0,0,0,0,0,0
0,210001,몬스터 드랍 잡템에서 화염 속성석 분해 백,1,1,0,0,0,0,0,0,0,0,0
0,219370,사망유희(GLOG) 맵 난이도 2 SSS,1,1,1,1,0,0,0,0,0,0,0
0,219380,사망유희(GLOG) 맵 난이도 3 SSS,1,1,1,1,1,1,0,0,0,0,0
0,219390,사망유희(GLOG) 맵 난이도 4 SSS,1,1,1,1,1,1,0,0,0,0,0
0,219400,사망유희(GLOG) 맵 3 난이도 1 SSS,0,0,0,0,0,0,0,0,0,0,0
0,219410,사망유희(GLOG) 맵 3 난이도 1 SS,0,0,0,0,0,0,0,0,0,0,0
0,219420,사망유희(GLOG) 맵 3 난이도 1 S,0,0,0,0,0,0,0,0,0,0,0
0,219430,사망유희(GLOG) 맵 3 난이도 1 A,0,0,0,0,0,0,0,0,0,0,0
0,219440,사망유희(GLOG) 맵 3 난이도 1 B,0,0,0,0,0,0,0,0,0,0,0
0,219450,사망유희(GLOG) 맵 3 난이도 1 C,0,0,0,0,0,0,0,0,0,0,0
0,219460,사망유희(GLOG) 맵 3 난이도 1 D,0,0,0,0,0,0,0,0,0,0,0
0,219470,사망유희(GLOG) 맵 3 난이도 1 E,0,0,0,0,0,0,0,0,0,0,0
0,219480,사망유희(GLOG) 맵 3 난이도 1 F,0,0,0,0,0,0,0,0,0,0,0
0,219490,사망유희(GLOG) 맵 3 난이도 2 SS,0,0,0,0,0,0,0,0,0,0,0
0,219500,사망유희(GLOG) 맵 3 난이도 2 S,0,0,0,0,0,0,0,0,0,0,0
0,219510,사망유희(GLOG) 맵 3 난이도 2 A,0,0,0,0,0,0,0,0,0,0,0
0,219520,사망유희(GLOG) 맵 3 난이도 2 B,0,0,0,0,0,0,0,0,0,0,0
0,219530,사망유희(GLOG) 맵 3 난이도 2 C,0,0,0,0,0,0,0,0,0,0,0
0,219540,사망유희(GLOG) 맵 3 난이도 2 D,0,0,0,0,0,0,0,0,0,0,0
0,219550,사망유희(GLOG) 맵 3 난이도 2 E,0,0,0,0,0,0,0,0,0,0,0
0,219560,사망유희(GLOG) 맵 3 난이도 2 F,0,0,0,0,0,0,0,0,0,0,0
0,219570,사망유희(GLOG) 맵 3 난이도 3 SS,0,0,0,0,0,0,0,0,0,0,0
0,219580,사망유희(GLOG) 맵 3 난이도 3 S,0,0,0,0,0,0,0,0,0,0,0
0,219590,사망유희(GLOG) 맵 3 난이도 3 A,0,0,0,0,0,0,0,0,0,0,0
0,219600,사망유희(GLOG) 맵 3 난이도 3 B,0,0,0,0,0,0,0,0,0,0,0
0,219610,사망유희(GLOG) 맵 3 난이도 3 C,0,0,0,0,0,0,0,0,0,0,0
0,219620,사망유희(GLOG) 맵 3 난이도 3 D,0,0,0,0,0,0,0,0,0,0,0
0,219630,사망유희(GLOG) 맵 3 난이도 3 E,0,0,0,0,0,0,0,0,0,0,0
0,219640,사망유희(GLOG) 맵 3 난이도 3 F,0,0,0,0,0,0,0,0,0,0,0
0,219650,사망유희(GLOG) 맵 3 난이도 4 SS,0,0,0,0,0,0,0,0,0,0,0
0,219660,사망유희(GLOG) 맵 3 난이도 4 S,0,0,0,0,0,0,0,0,0,0,0
0,219670,사망유희(GLOG) 맵 3 난이도 4 A,0,0,0,0,0,0,0,0,0,0,0
0,219680,사망유희(GLOG) 맵 3 난이도 4 B,0,0,0,0,0,0,0,0,0,0,0
0,219690,사망유희(GLOG) 맵 3 난이도 4 C,0,0,0,0,0,0,0,0,0,0,0
0,219700,사망유희(GLOG) 맵 3 난이도 4 D,0,0,0,0,0,0,0,0,0,0,0
0,219710,사망유희(GLOG) 맵 3 난이도 4 E,0,0,0,0,0,0,0,0,0,0,0
0,219720,사망유희(GLOG) 맵 3 난이도 4 F,0,0,0,0,0,0,0,0,0,0,0
0,219730,사망유희(GLOG) 맵 난이도 6 SSS,1,1,1,1,1,0,0,0,0,0,0
0,220001,몬스터 드랍 잡템에서 냉기 속성석 분해 백,1,1,0,0,0,0,0,0,0,0,0
0,230001,몬스터 드랍 잡템에서 자연 속성석 분해 백,1,1,0,0,0,0,0,0,0,0,0
0,240001,몬스터 드랍 잡템에서 저주 속성석 분해 백,1,1,0,0,0,0,0,0,0,0,0
0,250001,몬스터 드랍 잡템에서 파괴 속성석 분해 백,1,1,0,0,0,0,0,0,0,0,0
0,290101," 수염고래 해안가,하급포션세트1+하급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,290102," 미리내 신전,중급포션세트1+상급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,290103," 용자의 길,최하급포션세트1+최하급포션1,보너스[회복아이템]맵 2",1,1,0,0,0,0,0,0,0,0,0
0,290104," 배신자의 고개,최하급포션세트1+하급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,290106," 위험한 동굴,상급포션세트1+상급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,290121," 스카이피 신전,중급포션세트1+상급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,290130," 숙련된 용자의 길,최하급포션세트1+최하급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,290143," 망각의 협곡,하급포션세트2,보너스[회복아이템]맵 2",2,2,0,0,0,0,0,0,0,0,0
0,290201," 악마의 숨결,상급포션세트2,보너스[회복아이템]맵 2",2,2,0,0,0,0,0,0,0,0,0
0,290203," 이글거리는늪지대,최상급포션세트2,보너스[회복아이템]맵 2",2,2,0,0,0,0,0,0,0,0,0
0,290205," 신들의안식처,최상급포션세트2+상급포션1,보너스[회복아이템]맵 2",2,2,0,0,0,0,0,0,0,0,0
0,290243," 솔방울언덕,최상급포션세트2+상급포션1,보너스[회복아이템]맵 2",2,2,0,0,0,0,0,0,0,0,0
0,291013," 스티븐 무역항,하급포션세트1+중급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,291015," 칼리곤 선단,중급포션세트1+하급포션2,보너스[회복아이템]맵 2",1,1,2,0,0,0,0,0,0,0,0
0,293010," 잊혀진 마을,최상급포션세트3,보너스[회복아이템]맵 2",3,3,0,0,0,0,0,0,0,0,0
0,293013," 잠자는 마을,최상급포션세트3,보너스[회복아이템]맵 2",3,3,0,0,0,0,0,0,0,0,0
0,293020," 유혹의 설원,최상급포션세트3,보너스[회복아이템]맵 2",3,3,0,0,0,0,0,0,0,0,0
0,293023," 얼음 협곡,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,293071," 하얀 추적자 언덕,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,293072," 영혼의 안식처,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,293081," 살얼음 고개,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,293082," 곰발톱 광산,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,295010," 샬바론,최상급포션세트2,보너스[회복아이템]맵 2",1,1,0,0,0,0,0,0,0,0,0
0,295011," 라미에타,최상급포션세트2+상급포션1,보너스[회복아이템]맵 2",2,2,0,0,0,0,0,0,0,0,0
0,295020," 드래곤 계곡,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,295023," 세상의 끝,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,295061," 바티카 구릉,최상급포션세트 4,보너스[회복아이템]맵 2",4,4,0,0,0,0,0,0,0,0,0
0,310010,바람의평원1 LV 1~4,0,0,0,0,0,0,0,0,0,0,0
0,310020,바람의평원2 LV 5~9,0,0,0,0,0,0,0,0,0,0,0
0,310030,배신자의 고개1 LV 10~14,1,1,1,1,0,0,0,0,0,0,0
0,310040,배신자의 고개2 LV 15~19,1,1,1,1,0,0,0,0,0,0,0
0,310050,용사의 해안가1 LV 20~24,1,1,1,1,1,1,1,1,0,0,0
0,310060,용사의 해안가2 LV 25~29,1,1,1,1,1,1,1,1,0,0,0
0,310070,용사의 계곡 LV 30~34,1,1,1,1,1,1,1,1,0,0,0
0,310080,위험한 폐광 LV 35~39,1,1,1,1,1,1,1,1,0,0,0
0,310090,악마의 숨결 LV 40~44,1,1,1,1,1,1,1,1,0,0,0
0,310100,이글거리는 늪지대 LV 45~48,1,1,1,1,1,1,1,1,0,0,0
0,310110,큰나무 지대1 LV 49~52,1,1,1,1,1,1,1,1,0,0,0
0,310120,큰나무 지대2 LV 53~56,1,1,1,1,1,1,1,1,0,0,0
0,310130,신들의 안식처 LV 57~60,1,1,1,1,1,1,1,1,0,0,0
0,310140,고요의 숲1 LV 61~64,1,1,1,1,1,1,1,1,0,0,0
0,310150,고요의 숲2 LV 65~68,1,1,1,1,1,1,1,1,0,0,0
0,310160,이슬의 숲1 LV 69~72,1,1,1,1,1,1,1,1,0,0,0
0,310170,이슬의 숲2 LV 73~76,1,1,1,1,1,1,1,1,0,0,0
0,310180,용의 탑1 LV 77~80,1,1,1,1,1,1,1,1,0,0,0
0,310190,용의 탑2 LV 81~84,1,1,1,1,1,1,1,1,0,0,0
0,310200,용의 탑3 LV 85~88,1,1,1,1,1,1,1,1,0,0,0
0,320010,바람의평원1 LV 1~4,0,0,0,0,0,0,0,0,0,0,0
0,320020,바람의평원2 LV 5~9,0,0,0,0,0,0,0,0,0,0,0
0,320030,배신자의 고개1 LV 10~14,1,1,1,1,0,0,0,0,0,0,0
0,320040,배신자의 고개2 LV 15~19,1,1,1,1,0,0,0,0,0,0,0
0,320050,용사의 해안가1 LV 20~24,1,1,1,1,1,1,1,1,0,0,0
0,320060,용사의 해안가2 LV 25~29,1,1,1,1,1,1,1,1,0,0,0
0,320070,용사의 계곡 LV 30~34,1,1,1,1,1,1,1,1,0,0,0
0,320080,위험한 폐광 LV 35~39,1,1,1,1,1,1,1,1,0,0,0
0,320090,악마의 숨결 LV 40~44,1,1,1,1,1,1,1,1,0,0,0
0,320100,이글거리는 늪지대 LV 45~48,1,1,1,1,1,1,1,1,0,0,0
0,320110,큰나무 지대1 LV 49~52,1,1,1,1,1,1,1,1,0,0,0
0,320120,큰나무 지대2 LV 53~56,1,1,1,1,1,1,1,1,0,0,0
0,320130,신들의 안식처 LV 57~60,1,1,1,1,1,1,1,1,0,0,0
0,320140,고요의 숲1 LV 61~64,1,1,1,1,1,1,1,1,0,0,0
0,320150,고요의 숲2 LV 65~68,1,1,1,1,1,1,1,1,0,0,0
0,320160,이슬의 숲1 LV 69~72,1,1,1,1,1,1,1,1,0,0,0
0,320170,이슬의 숲2 LV 73~76,1,1,1,1,1,1,1,1,0,0,0
0,320180,용의 탑1 LV 77~80,1,1,1,1,1,1,1,1,0,0,0
0,320190,용의 탑2 LV 81~84,1,1,1,1,1,1,1,1,0,0,0
0,320200,용의 탑3 LV 85~88,1,1,1,1,1,1,1,1,0,0,0
0,330010,바람의평원1 LV 1~4,0,0,0,0,0,0,0,0,0,0,0
0,330020,바람의평원2 LV 5~9,0,0,0,0,0,0,0,0,0,0,0
0,330030,배신자의 고개1 LV 10~14,1,1,1,1,0,0,0,0,0,0,0
0,330040,배신자의 고개2 LV 15~19,1,1,1,1,0,0,0,0,0,0,0
0,330050,용사의 해안가1 LV 20~24,1,1,1,1,1,1,1,1,0,0,0
0,330060,용사의 해안가2 LV 25~29,1,1,1,1,1,1,1,1,0,0,0
0,330070,용사의 계곡 LV 30~34,1,1,1,1,1,1,1,1,0,0,0
0,330080,위험한 폐광 LV 35~39,1,1,1,1,1,1,1,1,0,0,0
0,330090,악마의 숨결 LV 40~44,1,1,1,1,1,1,1,1,0,0,0
0,330100,이글거리는 늪지대 LV 45~48,1,1,1,1,1,1,1,1,0,0,0
0,330110,큰나무 지대1 LV 49~52,1,1,1,1,1,1,1,1,0,0,0
0,330120,큰나무 지대2 LV 53~56,1,1,1,1,1,1,1,1,0,0,0
0,330130,신들의 안식처 LV 57~60,1,1,1,1,1,1,1,1,0,0,0
0,330140,고요의 숲1 LV 61~64,1,1,1,1,1,1,1,1,0,0,0
0,330150,고요의 숲2 LV 65~68,1,1,1,1,1,1,1,1,0,0,0
0,330160,이슬의 숲1 LV 69~72,1,1,1,1,1,1,1,1,0,0,0
0,330170,이슬의 숲2 LV 73~76,1,1,1,1,1,1,1,1,0,0,0
0,330180,용의 탑1 LV 77~80,1,1,1,1,1,1,1,1,0,0,0
0,330190,용의 탑2 LV 81~84,1,1,1,1,1,1,1,1,0,0,0
0,330200,용의 탑3 LV 85~88,1,1,1,1,1,1,1,1,0,0,0
0,340010,바람의평원1 LV 1~4,0,0,0,0,0,0,0,0,0,0,0
0,340020,바람의평원2 LV 5~9,0,0,0,0,0,0,0,0,0,0,0
0,340030,배신자의 고개1 LV 10~14,1,1,1,1,0,0,0,0,0,0,0
0,340040,배신자의 고개2 LV 15~19,1,1,1,1,0,0,0,0,0,0,0
0,340050,용사의 해안가1 LV 20~24,1,1,1,1,1,1,1,1,0,0,0
0,340060,용사의 해안가2 LV 25~29,1,1,1,1,1,1,1,1,0,0,0
0,340070,용사의 계곡 LV 30~34,1,1,1,1,1,1,1,1,0,0,0
0,340080,위험한 폐광 LV 35~39,1,1,1,1,1,1,1,1,0,0,0
0,340090,악마의 숨결 LV 40~44,1,1,1,1,1,1,1,1,0,0,0
0,340100,이글거리는 늪지대 LV 45~48,1,1,1,1,1,1,1,1,0,0,0
0,340110,큰나무 지대1 LV 49~52,1,1,1,1,1,1,1,1,0,0,0
0,340120,큰나무 지대2 LV 53~56,1,1,1,1,1,1,1,1,0,0,0
0,340130,신들의 안식처 LV 57~60,1,1,1,1,1,1,1,1,0,0,0
0,340140,고요의 숲1 LV 61~64,1,1,1,1,1,1,1,1,0,0,0
0,340150,고요의 숲2 LV 65~68,1,1,1,1,1,1,1,1,0,0,0
0,340160,이슬의 숲1 LV 69~72,1,1,1,1,1,1,1,1,0,0,0
0,340170,이슬의 숲2 LV 73~76,1,1,1,1,1,1,1,1,0,0,0
0,340180,용의 탑1 LV 77~80,1,1,1,1,1,1,1,1,0,0,0
0,340190,용의 탑2 LV 81~84,1,1,1,1,1,1,1,1,0,0,0
0,340200,용의 탑3 LV 85~88,1,1,1,1,1,1,1,1,0,0,0
0,350010,바람의평원1 LV 1~4,0,0,0,0,0,0,0,0,0,0,0
0,350020,바람의평원2 LV 5~9,0,0,0,0,0,0,0,0,0,0,0
0,350030,배신자의 고개1 LV 10~14,1,1,1,1,0,0,0,0,0,0,0
0,350040,배신자의 고개2 LV 15~19,1,1,1,1,0,0,0,0,0,0,0
0,350050,용사의 해안가1 LV 20~24,1,1,1,1,1,1,1,1,0,0,0
0,350060,용사의 해안가2 LV 25~29,1,1,1,1,1,1,1,1,0,0,0
0,350070,용사의 계곡 LV 30~34,1,1,1,1,1,1,1,1,0,0,0
0,350080,위험한 폐광 LV 35~39,1,1,1,1,1,1,1,1,0,0,0
0,350090,악마의 숨결 LV 40~44,1,1,1,1,1,1,1,1,0,0,0
0,350100,이글거리는 늪지대 LV 45~48,1,1,1,1,1,1,1,1,0,0,0
0,350110,큰나무 지대1 LV 49~52,1,1,1,1,1,1,1,1,0,0,0
0,350120,큰나무 지대2 LV 53~56,1,1,1,1,1,1,1,1,0,0,0
0,350130,신들의 안식처 LV 57~60,1,1,1,1,1,1,1,1,0,0,0
0,350140,고요의 숲1 LV 61~64,1,1,1,1,1,1,1,1,0,0,0
0,350150,고요의 숲2 LV 65~68,1,1,1,1,1,1,1,1,0,0,0
0,350160,이슬의 숲1 LV 69~72,1,1,1,1,1,1,1,1,0,0,0
0,350170,이슬의 숲2 LV 73~76,1,1,1,1,1,1,1,1,0,0,0
0,350180,용의 탑1 LV 77~80,1,1,1,1,1,1,1,1,0,0,0
0,350190,용의 탑2 LV 81~84,1,1,1,1,1,1,1,1,0,0,0
0,350200,용의 탑3 LV 85~88,1,1,1,1,1,1,1,1,0,0,0
0,360010,바람의평원1 LV 1~4,0,0,0,0,0,0,0,0,0,0,0
0,360020,바람의평원2 LV 5~9,0,0,0,0,0,0,0,0,0,0,0
0,360030,배신자의 고개1 LV 10~14,1,1,1,1,0,0,0,0,0,0,0
0,360040,배신자의 고개2 LV 15~19,1,1,1,1,0,0,0,0,0,0,0
0,360050,용사의 해안가1 LV 20~24,1,1,1,1,1,1,1,1,0,0,0
0,360060,용사의 해안가2 LV 25~29,1,1,1,1,1,1,1,1,0,0,0
0,360070,용사의 계곡 LV 30~34,1,1,1,1,1,1,1,1,0,0,0
0,360080,위험한 폐광 LV 35~39,1,1,1,1,1,1,1,1,0,0,0
0,360090,악마의 숨결 LV 40~44,1,1,1,1,1,1,1,1,0,0,0
0,360100,이글거리는 늪지대 LV 45~48,1,1,1,1,1,1,1,1,0,0,0
0,360110,큰나무 지대1 LV 49~52,1,1,1,1,1,1,1,1,0,0,0
0,360120,큰나무 지대2 LV 53~56,1,1,1,1,1,1,1,1,0,0,0
0,360130,신들의 안식처 LV 57~60,1,1,1,1,1,1,1,1,0,0,0
0,360140,고요의 숲1 LV 61~64,1,1,1,1,1,1,1,1,0,0,0
0,360150,고요의 숲2 LV 65~68,1,1,1,1,1,1,1,1,0,0,0
0,360160,이슬의 숲1 LV 69~72,1,1,1,1,1,1,1,1,0,0,0
0,360170,이슬의 숲2 LV 73~76,1,1,1,1,1,1,1,1,0,0,0
0,360180,용의 탑1 LV 77~80,1,1,1,1,1,1,1,1,0,0,0
0,360190,용의 탑2 LV 81~84,1,1,1,1,1,1,1,1,0,0,0
0,360200,용의 탑3 LV 85~88,1,1,1,1,1,1,1,1,0,0,0
0,390101," 수염고래 해안가,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,390102," 미리내 신전,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,390103," 용자의 길,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,390104," 배신자의 고개,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,390106," 위험한 동굴,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,390121," 스카이피 신전,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,390130," 숙련된 용자의 길,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,390143," 망각의 협곡,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,390201," 악마의 숨결,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,390203," 이글거리는늪지대,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,390205," 신들의안식처,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,390243," 솔방울언덕,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,391013," 스티븐 무역항,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,391015," 칼리곤 선단,오래 된 보물상자 30% 1~2개,보너스맵 1",1,1,1,0,0,0,0,0,0,0,0
0,393010," 잊혀진 마을,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393013," 잠자는 마을,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393020," 유혹의 설원,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393023," 얼음 협곡,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393071," 하얀 추적자 언덕,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393072," 영혼의 안식처,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393081," 살얼음 고개,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,393082," 곰발톱 광산,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,395010," 샬바론,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,395011," 라미에타,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,395020," 드래곤 계곡,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,395023," 세상의 끝,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,395061," 바티카 구릉,오래 된 보물상자 30% 1~2개, 신비한 보물상자 5% 1개,보너스맵 1",1,1,1,1,0,0,0,0,0,0,0
0,410011,몬스터카드 맵백 레벨1~10,1,1,1,1,0,0,0,0,0,0,0
0,410012,몬스터카드 맵백 레벨1~20,1,1,1,1,1,1,1,1,1,1,0
0,410013,몬스터카드 맵백 레벨10~20,1,1,1,1,1,1,0,0,0,0,0
0,410014,몬스터카드 맵백 레벨20~30,1,1,1,1,1,0,0,0,0,0,0
0,410015,몬스터카드 맵백 레벨25~45,1,1,1,1,1,0,0,0,0,0,0
0,410021,몬스터카드 맵백 레벨1~10(레시피),1,1,1,1,0,0,0,0,0,0,0
0,410022,몬스터카드 맵백 레벨1~20(레시피),1,1,1,1,1,1,1,1,1,1,0
0,410023,몬스터카드 맵백 레벨10~20(레시피),1,1,1,1,1,1,0,0,0,0,0
0,410024,몬스터카드 맵백 레벨20~30(레시피),1,1,1,1,1,0,0,0,0,0,0
0,410025,몬스터카드 맵백 레벨25~45(레시피),1,1,1,1,1,0,0,0,0,0,0
0,410026,몬스터카드 맵백 레벨38~44,1,1,1,1,1,1,0,0,0,0,0
