IDX,f_NationCodeStr,MapNo,MapKey,Attribute,Memo,NameNo,XmlPath,ZoneCX,ZoneCY,ZoneCZ,Continent,HometownNo,Hidden_Index,Abil01,Abil02,Abil03,Abil04,Abil05,Recommend_Level,Recommend_Party,Group_TXT,LevelLimit_Min,LevelLimit_Max,DESCRIPTION_TEXT,PartyBreakIn,PartyBreakIn_Item,PartyBreakIn_CashItem
21026,0,9030730,76,0,[60]설원의 묘역 [대필드],9030730,World/03_Solaiden/01_Level/030730_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521551,0,0,0,1,0,0
21027,0,9030800,77,0,[65]눈구름 골짜기 [대필드],9030800,World/03_Solaiden/01_Level/030800_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,521552,0,0,0,1,0,0
21028,0,9030810,78,0,[65]살얼음 고개 [대필드],9030810,World/03_Solaiden/01_Level/030810_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22117,0,9030811,0,5,[65]살얼음 고개  1 [F1],9030810,World/03_Solaiden/01_Level/030811_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22118,0,9030812,0,5,[65]살얼음 고개  2 [F1],9030810,World/03_Solaiden/01_Level/030812_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22119,0,9030813,0,5,[65]살얼음 고개  3 [F1],9030810,World/03_Solaiden/01_Level/030813_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22120,0,9030814,0,5,[65]살얼음 고개  4 [F1],9030810,World/03_Solaiden/01_Level/030814_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22121,0,9030815,0,5,[65]살얼음 고개  5 [F1],9030810,World/03_Solaiden/01_Level/030815_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22122,0,9030816,0,5,[65]살얼음 고개  6 [F1],9030810,World/03_Solaiden/01_Level/030816_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
22125,0,9030819,0,5,[65]살얼음 고개  정예,9030819,World/03_Solaiden/01_Level/030819_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
21029,0,9030820,79,0,[65]곰발톱 광산 [대필드],9030820,World/03_Solaiden/01_Level/030820_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22126,0,9030821,0,5,[65]곰발톱 광산  1 [F1],9030820,World/03_Solaiden/01_Level/030821_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22127,0,9030822,0,5,[65]곰발톱 광산  2 [F1],9030820,World/03_Solaiden/01_Level/030822_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22128,0,9030823,0,5,[65]곰발톱 광산  3 [F1],9030820,World/03_Solaiden/01_Level/030823_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22129,0,9030824,0,5,[65]곰발톱 광산  4 [F1],9030820,World/03_Solaiden/01_Level/030824_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22130,0,9030825,0,5,[65]곰발톱 광산  5 [F1],9030820,World/03_Solaiden/01_Level/030825_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22131,0,9030826,0,5,[65]곰발톱 광산  6 [F1],9030820,World/03_Solaiden/01_Level/030826_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
22134,0,9030829,0,5,[65]곰발톱 광산  정예,9030829,World/03_Solaiden/01_Level/030829_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
21030,0,9030830,80,0,[65]얼음바위 구릉 [대필드],9030830,World/03_Solaiden/01_Level/030830_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515561,0,0,0,1,0,0
23054,0,9032101,0,517,[50]암흑의 잊혀진 마을 카오스 1 [F2],9032100,World/03_Solaiden/100_Chaos/032101_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
23055,0,9032102,0,517,[50]암흑의 잊혀진 마을 카오스 2 [F2],9032100,World/03_Solaiden/100_Chaos/032102_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
23056,0,9032103,0,517,[50]암흑의 잊혀진 마을 카오스 3 [F2],9032100,World/03_Solaiden/100_Chaos/032103_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
23057,0,9032104,0,517,[50]암흑의 잊혀진 마을 카오스 4 [F2],9032100,World/03_Solaiden/100_Chaos/032104_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
23058,0,9032105,0,517,[50]암흑의 잊혀진 마을 카오스 5 [F2],9032100,World/03_Solaiden/100_Chaos/032105_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
23059,0,9032106,0,517,[50]암흑의 잊혀진 마을 카오스 6 [F2],9032100,World/03_Solaiden/100_Chaos/032106_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
23062,0,9032109,0,517,[65]얼음바위 구릉 카오스 부보부보의 은신처,9032109,World/03_Solaiden/100_Chaos/032109_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,0,0,0
23063,0,9032131,0,517,[50]암흑의 잠자는 마을 카오스 1 [F2],9032132,World/03_Solaiden/100_Chaos/032131_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
23064,0,9032132,0,517,[50]암흑의 잠자는 마을 카오스 2 [F2],9032132,World/03_Solaiden/100_Chaos/032132_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
23065,0,9032133,0,517,[50]암흑의 잠자는 마을 카오스 3 [F2],9032132,World/03_Solaiden/100_Chaos/032133_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
23066,0,9032134,0,517,[50]암흑의 잠자는 마을 카오스 4 [F2],9032132,World/03_Solaiden/100_Chaos/032134_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
23067,0,9032135,0,517,[50]암흑의 잠자는 마을 카오스 5 [F2],9032132,World/03_Solaiden/100_Chaos/032135_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
23068,0,9032136,0,517,[50]암흑의 잠자는 마을 카오스 6 [F2],9032132,World/03_Solaiden/100_Chaos/032136_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
23071,0,9032139,0,517,[50]암흑의 잠자는 마을 정예 깜박깜박 벌룬,9032139,World/03_Solaiden/100_Chaos/032139_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,0,0,0
23072,0,9032201,0,517,[50]암흑의 유혹의 설원 카오스 1 [F2],9032232,World/03_Solaiden/100_Chaos/032201_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
23073,0,9032202,0,517,[50]암흑의 유혹의 설원 카오스 2 [F2],9032200,World/03_Solaiden/100_Chaos/032202_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
23074,0,9032203,0,517,[50]암흑의 유혹의 설원 카오스 3 [F2],9032200,World/03_Solaiden/100_Chaos/032203_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
23075,0,9032204,0,517,[50]암흑의 유혹의 설원 카오스 4 [F2],9032200,World/03_Solaiden/100_Chaos/032204_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
23076,0,9032205,0,517,[50]암흑의 유혹의 설원 카오스 5 [F2],9032200,World/03_Solaiden/100_Chaos/032205_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
23077,0,9032206,0,517,[50]암흑의 유혹의 설원 카오스 6 [F2],9032200,World/03_Solaiden/100_Chaos/032206_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
23080,0,9032209,0,517,[50]암흑의 유혹의 설원 카오스 정예 골렘 파타누스,9032209,World/03_Solaiden/100_Chaos/032209_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,0,0,0
23081,0,9032231,0,517,[50]암흑의 얼음협곡 카오스 1 [F2],9032232,World/03_Solaiden/100_Chaos/032231_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
23082,0,9032232,0,517,[50]암흑의 얼음협곡 카오스 2 [F2],9032232,World/03_Solaiden/100_Chaos/032232_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
23083,0,9032233,0,517,[50]암흑의 얼음협곡 카오스 3 [F2],9032232,World/03_Solaiden/100_Chaos/032233_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
23084,0,9032234,0,517,[50]암흑의 얼음협곡 카오스 4 [F2],9032232,World/03_Solaiden/100_Chaos/032234_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
23085,0,9032235,0,517,[50]암흑의 얼음협곡 카오스 5 [F2],9032232,World/03_Solaiden/100_Chaos/032235_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
23086,0,9032236,0,517,[50]암흑의 얼음협곡 카오스 6 [F2],9032232,World/03_Solaiden/100_Chaos/032236_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
23089,0,9032239,0,517,[50]암흑의 얼음협곡 카오스 정예 얼음공주 아르카,9032239,World/03_Solaiden/100_Chaos/032239_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,0,0,0
23099,0,9032711,0,517,[60]암흑의 하얀추적자 언덕 카오스1 [F2],9032710,World/03_Solaiden/100_Chaos/032711_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
23100,0,9032712,0,517,[60]암흑의 하얀추적자 언덕 카오스2 [F2],9032710,World/03_Solaiden/100_Chaos/032712_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
23101,0,9032713,0,517,[60]암흑의 하얀추적자 언덕 카오스3 [F2],9032710,World/03_Solaiden/100_Chaos/032713_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
23102,0,9032714,0,517,[60]암흑의 하얀추적자 언덕 카오스4 [F2],9032710,World/03_Solaiden/100_Chaos/032714_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
23103,0,9032715,0,517,[60]암흑의 하얀추적자 언덕 카오스5 [F2],9032710,World/03_Solaiden/100_Chaos/032715_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
23104,0,9032716,0,517,[60]암흑의 하얀추적자 언덕 카오스6 [F2],9032710,World/03_Solaiden/100_Chaos/032716_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
23107,0,9032719,0,517,[60]암흑의 하얀추적자 언덕 카오스 정예,9032719,World/03_Solaiden/100_Chaos/032719_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
23108,0,9032721,0,517,[60]암흑의 영혼의 안식처 카오스 1 [F2],9032720,World/03_Solaiden/100_Chaos/032721_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,1,0,0
23109,0,9032722,0,517,[60]암흑의 영혼의 안식처 카오스 2 [F2],9032720,World/03_Solaiden/100_Chaos/032722_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,1,0,0
23110,0,9032723,0,517,[60]암흑의 영혼의 안식처 카오스 3 [F2],9032720,World/03_Solaiden/100_Chaos/032723_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,1,0,0
23111,0,9032724,0,517,[60]암흑의 영혼의 안식처 카오스 4 [F2],9032720,World/03_Solaiden/100_Chaos/032724_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,1,0,0
23112,0,9032725,0,517,[60]암흑의 영혼의 안식처 카오스 5 [F2],9032720,World/03_Solaiden/100_Chaos/032725_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,1,0,0
23113,0,9032726,0,517,[60]암흑의 영혼의 안식처 카오스 6 [F2],9032720,World/03_Solaiden/100_Chaos/032726_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,1,0,0
23116,0,9032729,0,517,[60]암흑의 영혼의 안식처 카오스 정예,9032729,World/03_Solaiden/100_Chaos/032729_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521077,0,0,0,0,0,0
23117,0,9032811,0,517,[65]암흑의 살얼음 고개 카오스 1 [F2],9032810,World/03_Solaiden/100_Chaos/032811_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
23118,0,9032812,0,517,[65]암흑의 살얼음 고개 카오스 2 [F2],9032810,World/03_Solaiden/100_Chaos/032812_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
23119,0,9032813,0,517,[65]암흑의 살얼음 고개 카오스 3 [F2],9032810,World/03_Solaiden/100_Chaos/032813_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
23120,0,9032814,0,517,[65]암흑의 살얼음 고개 카오스 4 [F2],9032810,World/03_Solaiden/100_Chaos/032814_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
23121,0,9032815,0,517,[65]암흑의 살얼음 고개 카오스 5 [F2],9032810,World/03_Solaiden/100_Chaos/032815_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
23122,0,9032816,0,517,[65]암흑의 살얼음 고개 카오스 6 [F2],9032810,World/03_Solaiden/100_Chaos/032816_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
23125,0,9032819,0,517,[65]암흑의 살얼음 고개 카오스 정예,9032819,World/03_Solaiden/100_Chaos/032819_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
23126,0,9032821,0,517,[65]암흑의 곰발톱 광산 카오스 1 [F2],9032820,World/03_Solaiden/100_Chaos/032821_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
23127,0,9032822,0,517,[65]암흑의 곰발톱 광산 카오스 2 [F2],9032820,World/03_Solaiden/100_Chaos/032822_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
23128,0,9032823,0,517,[65]암흑의 곰발톱 광산 카오스 3 [F2],9032820,World/03_Solaiden/100_Chaos/032823_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
23129,0,9032824,0,517,[65]암흑의 곰발톱 광산 카오스 4 [F2],9032820,World/03_Solaiden/100_Chaos/032824_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
23130,0,9032825,0,517,[65]암흑의 곰발톱 광산 카오스 5 [F2],9032820,World/03_Solaiden/100_Chaos/032825_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
23131,0,9032826,0,517,[65]암흑의 곰발톱 광산 카오스 6 [F2],9032820,World/03_Solaiden/100_Chaos/032826_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
23134,0,9032829,0,517,[65]암흑의 곰발톱 광산 카오스 정예,9032829,World/03_Solaiden/100_Chaos/032829_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
31008,0,9033100,162,256,환영의 숲 [히든],9033100,World/03_Solaiden/200_Hidden/033100_HF.xml,600,600,6000,2,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,0
31009,0,9033200,163,256,영혼의 수정호수[히든],9033200,World/03_Solaiden/200_Hidden/033200_HF.xml,600,600,6000,2,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0
25001,0,9034101,0,5,[50]버섯나무 벌목지(잊혀진마을) [F5],9034101,World/03_Solaiden/300_scenario/034101_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,505745,0,0,0,0,0,0
26102,0,9034108,0,5,[50]잊혀진 마을 전략 방어전 [F7],9034108,World/03_Solaiden/500_Defense_Mode/034108_DF.xml,20000,20000,20000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,0,0,0
26002,0,9034109,0,5,[50]잊혀진 마을 방어전 [F6],9034109,World/03_Solaiden/300_scenario/034109_FD.xml,900,900,2000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,0,0,0
25002,0,9034131,0,5,[50]독버섯 대호수(잠자는 마을) [F5],9034131,World/03_Solaiden/300_scenario/034131_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,505746,0,0,0,0,0,0
26103,0,9034138,0,5,[50]잠자는 마을 전략 방어전 [F7],9034138,World/03_Solaiden/500_Defense_Mode/034138_DF.xml,20000,20000,20000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,0,0,0
26003,0,9034139,0,5,[50]잠자는 마을 방어전 [F6],9034139,World/03_Solaiden/300_scenario/034139_FD.xml,900,900,2000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,0,0,0
25003,0,9034201,0,5,[50]도망자의 숲(유혹의 설원) [F5],9034201,World/03_Solaiden/300_scenario/034201_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,504775,0,0,0,0,0,0
26104,0,9034208,0,5,[50]유혹의 설원 전략 방어전[F7],9034208,World/03_Solaiden/500_Defense_Mode/034208_DF.xml,20000,20000,20000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,0,0,0
26004,0,9034209,0,5,[50]유혹의 설원 방어전 [F6],9034209,World/03_Solaiden/300_scenario/034209_FD.xml,900,900,2000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,0,0,0
25004,0,9034231,0,5,[50]달빛 호수(얼음협곡) [F5],9034231,World/03_Solaiden/300_scenario/034231_FD.xml,600,600,6000,0,0,0,0,0,0,0,0,50,0,515477,0,0,0,0,0,0
26105,0,9034238,0,5,[50]얼음 협곡 전략 방어전 [F7],9034238,World/03_Solaiden/500_Defense_Mode/034238_DF.xml,20000,20000,20000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,0,0,0
26005,0,9034239,0,5,[50]얼음협곡 방어전[F6],9034239,World/03_Solaiden/300_scenario/034239_FD.xml,900,900,2000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,0,0,0
26006,0,9034710,0,5,[60]하얀추적자 언덕 방어전[F6],9034710,World/03_Solaiden/500_Defense_Mode/034710_DF.xml,900,900,2000,3,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
26106,0,9034711,0,5,[60]하얀 추적자 언덕 전략 방어전 [F7],9034711,World/03_Solaiden/500_Defense_Mode/034711_DF.xml,20000,20000,20000,3,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
26007,0,9034720,0,5,[60]영혼의 안식처 방어전 [F6],9034720,World/03_Solaiden/500_Defense_Mode/034720_DF.xml,900,900,2000,3,0,0,0,0,0,0,0,60,0,523050,0,0,0,0,0,0
26107,0,9034721,0,5,60]영혼의 안식처 전략 방어전 [F7],9034721,World/03_Solaiden/500_Defense_Mode/034721_DF.xml,20000,20000,20000,3,0,0,0,0,0,0,0,60,0,523050,0,0,0,0,0,0
26008,0,9034810,0,5,[65]살얼음 고개 방어전 [F6],9034810,World/03_Solaiden/500_Defense_Mode/034810_DF.xml,900,900,2000,3,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
26108,0,9034811,0,5,[65]살얼음고개 전략 방어전 [F7],9034811,World/03_Solaiden/500_Defense_Mode/034811_DF.xml,20000,20000,20000,3,0,0,0,0,0,0,0,65,0,515474,0,0,0,0,0,0
26009,0,9034820,0,5,[65]곰발톱 광산 방어전 [F6],9034820,World/03_Solaiden/500_Defense_Mode/034820_DF.xml,900,900,2000,3,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
26109,0,9034821,0,5,[65] 곰발톱 광산 전략 방어전 [F7],9034821,World/03_Solaiden/500_Defense_Mode/034821_DF.xml,20000,20000,20000,3,0,0,0,0,0,0,0,65,0,501603,0,0,0,0,0,0
24006,0,9036101,0,5,[50]잊혀진 마을 보너스 [F1],9036101,World/03_Solaiden/400_Bonus/036101_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
24106,0,9036102,0,5,[50]잊혀진 마을 보너스 [F1],9036101,World/03_Solaiden/400_Bonus/036102_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
24007,0,9036131,0,5,[50]잠자는 마을 보너스 [F1],9036131,World/03_Solaiden/400_Bonus/036131_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
24107,0,9036132,0,5,[50]잠자는 마을 보너스 [F1],9036131,World/03_Solaiden/400_Bonus/036132_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
24008,0,9036201,0,5,[50]유혹의 설원 보너스 [F1],9036201,World/03_Solaiden/400_Bonus/036201_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
24108,0,9036202,0,5,[50]유혹의 설원 보너스 [F1],9036201,World/03_Solaiden/400_Bonus/036202_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
24009,0,9036231,0,5,[50]얼음협곡 보너스 [F1],9036231,World/03_Solaiden/400_Bonus/036231_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
24109,0,9036232,0,5,[50]얼음협곡 보너스 [F1],9036231,World/03_Solaiden/400_Bonus/036232_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
24011,0,9036711,0,5,[60]하얀추적자 언덕 보너스[F1],9036711,World/03_Solaiden/400_Bonus/036711_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
24111,0,9036712,0,5,[60]하얀추적자 언덕 보너스[F1],9036711,World/03_Solaiden/400_Bonus/036712_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
24012,0,9036721,0,5,[60]영혼의 안식처 보너스 [F1],9036721,World/03_Solaiden/400_Bonus/036721_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
24112,0,9036722,0,5,[60]영혼의 안식처 보너스 [F1],9036721,World/03_Solaiden/400_Bonus/036722_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
24013,0,9036811,0,5,[65]살얼음 고개 보너스 [F1],9036811,World/03_Solaiden/400_Bonus/036811_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
24113,0,9036812,0,5,[65]살얼음 고개 보너스 [F1],9036811,World/03_Solaiden/400_Bonus/036812_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
24014,0,9036821,0,5,[65]곰발톱 광산 보너스 [F1],9036821,World/03_Solaiden/400_Bonus/036821_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
24114,0,9036822,0,5,[65]곰발톱 광산 보너스 [F1],9036821,World/03_Solaiden/400_Bonus/036822_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
24206,0,9037101,0,517,[50]잊혀진 마을 보너스 [F2],9037101,World/03_Solaiden/400_Bonus/037101_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
24306,0,9037102,0,517,[50]잊혀진 마을 보너스 [F2],9037101,World/03_Solaiden/400_Bonus/037102_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505745,0,0,0,1,0,0
24207,0,9037131,0,517,[50]잠자는 마을 보너스 [F2],9037131,World/03_Solaiden/400_Bonus/037131_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
24307,0,9037132,0,517,[50]잠자는 마을 보너스 [F2],9037131,World/03_Solaiden/400_Bonus/037132_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
24208,0,9037201,0,517,[50]유혹의 설원 보너스 [F2],9037201,World/03_Solaiden/400_Bonus/037201_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
24308,0,9037202,0,517,[50]유혹의 설원 보너스 [F2],9037201,World/03_Solaiden/400_Bonus/037202_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
24209,0,9037231,0,517,[50]얼음협곡 보너스 [F2],9037231,World/03_Solaiden/400_Bonus/037231_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
24309,0,9037232,0,517,[50]얼음협곡 보너스 [F2],9037231,World/03_Solaiden/400_Bonus/037232_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
24211,0,9037711,0,517,[60]하얀추적자 언덕 보너스[F2],9037711,World/03_Solaiden/400_Bonus/037711_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
24311,0,9037712,0,517,[60]하얀추적자 언덕 보너스[F2],9037711,World/03_Solaiden/400_Bonus/037712_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
24212,0,9037721,0,517,[60]영혼의 안식처 보너스 [F2],9037721,World/03_Solaiden/400_Bonus/037721_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
24312,0,9037722,0,517,[60]영혼의 안식처 보너스 [F2],9037721,World/03_Solaiden/400_Bonus/037722_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
24213,0,9037811,0,517,[65]살얼음 고개 보너스 [F2],9037811,World/03_Solaiden/400_Bonus/037811_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
24313,0,9037812,0,517,[65]살얼음 고개 보너스 [F2],9037811,World/03_Solaiden/400_Bonus/037812_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,515474,0,0,0,1,0,0
24214,0,9037821,0,517,[65]곰발톱 광산 보너스 [F2],9037821,World/03_Solaiden/400_Bonus/037821_CF.xml,600,600,6000,2,0,0,0,0,0,0,0,65,0,501603,0,0,0,1,0,0
