f_NationCodeStr,BagNo,Level,Memo,ElementsNo,SuccessRateControlNo,CountControlNo,DropMoneyControlNo
0,40156,1,용사의 해안가 2 난이도 3 A,0,40156,0,0
0,40157,1,용사의 해안가 2 난이도 3 B,0,40157,0,0
0,40158,1,용사의 해안가 2 난이도 3 C,0,40158,0,0
0,40159,1,용사의 해안가 2 난이도 3 D,0,40159,0,0
0,40160,1,용사의 해안가 2 난이도 3 E,0,40160,0,0
0,40161,1,용사의 해안가 2 난이도 3 F,0,40161,0,0
0,40162,1,용사의 해안가 2 난이도 4 S,0,40162,0,0
0,40163,1,용사의 해안가 2 난이도 4 A,0,40163,0,0
0,40164,1,용사의 해안가 2 난이도 4 B,0,40164,0,0
0,40165,1,용사의 해안가 2 난이도 4 C,0,40165,0,0
0,40166,1,용사의 해안가 2 난이도 4 D,0,40166,0,0
0,40167,1,용사의 해안가 2 난이도 4 E,0,40167,0,0
0,40168,1,용사의 해안가 2 난이도 4 F,0,40168,0,0
0,40169,1,용사의 계곡 1 난이도 1 S,0,40169,0,0
0,40170,1,용사의 계곡 1 난이도 1 A,0,40170,0,0
0,40171,1,용사의 계곡 1 난이도 1 B,0,40171,0,0
0,40172,1,용사의 계곡 1 난이도 1 C,0,40172,0,0
0,40173,1,용사의 계곡 1 난이도 1 D,0,40173,0,0
0,40174,1,용사의 계곡 1 난이도 1 E,0,40174,0,0
0,40175,1,용사의 계곡 1 난이도 1 F,0,40175,0,0
0,40176,1,용사의 계곡 1 난이도 2 S,0,40176,0,0
0,40177,1,용사의 계곡 1 난이도 2 A,0,40177,0,0
0,40178,1,용사의 계곡 1 난이도 2 B,0,40178,0,0
0,40179,1,용사의 계곡 1 난이도 2 C,0,40179,0,0
0,40180,1,용사의 계곡 1 난이도 2 D,0,40180,0,0
0,40181,1,용사의 계곡 1 난이도 2 E,0,40181,0,0
0,40182,1,용사의 계곡 1 난이도 2 F,0,40182,0,0
0,40183,1,용사의 계곡 1 난이도 3 S,0,40183,0,0
0,40184,1,용사의 계곡 1 난이도 3 A,0,40184,0,0
0,40185,1,용사의 계곡 1 난이도 3 B,0,40185,0,0
0,40186,1,용사의 계곡 1 난이도 3 C,0,40186,0,0
0,40187,1,용사의 계곡 1 난이도 3 D,0,40187,0,0
0,40188,1,용사의 계곡 1 난이도 3 E,0,40188,0,0
0,40189,1,용사의 계곡 1 난이도 3 F,0,40189,0,0
0,40190,1,용사의 계곡 1 난이도 4 S,0,40190,0,0
0,40191,1,용사의 계곡 1 난이도 4 A,0,40191,0,0
0,40192,1,용사의 계곡 1 난이도 4 B,0,40192,0,0
0,40193,1,용사의 계곡 1 난이도 4 C,0,40193,0,0
0,40194,1,용사의 계곡 1 난이도 4 D,0,40194,0,0
0,40195,1,용사의 계곡 1 난이도 4 E,0,40195,0,0
0,40196,1,용사의 계곡 1 난이도 4 F,0,40196,0,0
0,40197,1,스카이피 신전 1 난이도 1 S,0,40197,0,0
0,40198,1,스카이피 신전 1 난이도 1 A,0,40198,0,0
0,40199,1,스카이피 신전 1 난이도 1 B,0,40199,0,0
0,40200,1,스카이피 신전 1 난이도 1 C,0,40200,0,0
0,40201,1,스카이피 신전 1 난이도 1 D,0,40201,0,0
0,40202,1,스카이피 신전 1 난이도 1 E,0,40202,0,0
0,40203,1,스카이피 신전 1 난이도 1 F,0,40203,0,0
0,40204,1,스카이피 신전 1 난이도 2 S,0,40204,0,0
0,40205,1,스카이피 신전 1 난이도 2 A,0,40205,0,0
0,40206,1,스카이피 신전 1 난이도 2 B,0,40206,0,0
0,40207,1,스카이피 신전 1 난이도 2 C,0,40207,0,0
0,40208,1,스카이피 신전 1 난이도 2 D,0,40208,0,0
0,40209,1,스카이피 신전 1 난이도 2 E,0,40209,0,0
0,40210,1,스카이피 신전 1 난이도 2 F,0,40210,0,0
0,40211,1,스카이피 신전 1 난이도 3 S,0,40211,0,0
0,40212,1,스카이피 신전 1 난이도 3 A,0,40212,0,0
0,40213,1,스카이피 신전 1 난이도 3 B,0,40213,0,0
0,40214,1,스카이피 신전 1 난이도 3 C,0,40214,0,0
0,40215,1,스카이피 신전 1 난이도 3 D,0,40215,0,0
0,40216,1,스카이피 신전 1 난이도 3 E,0,40216,0,0
0,40217,1,스카이피 신전 1 난이도 3 F,0,40217,0,0
0,40218,1,스카이피 신전 1 난이도 4 S,0,40218,0,0
0,40219,1,스카이피 신전 1 난이도 4 A,0,40219,0,0
0,40220,1,스카이피 신전 1 난이도 4 B,0,40220,0,0
0,40221,1,스카이피 신전 1 난이도 4 C,0,40221,0,0
0,40222,1,스카이피 신전 1 난이도 4 D,0,40222,0,0
0,40223,1,스카이피 신전 1 난이도 4 E,0,40223,0,0
0,40224,1,스카이피 신전 1 난이도 4 F,0,40224,0,0
0,40225,1,위험한 폐광 1 난이도 1 S,0,40225,0,0
0,40226,1,위험한 폐광 1 난이도 1 A,0,40226,0,0
0,40227,1,위험한 폐광 1 난이도 1 B,0,40227,0,0
0,40228,1,위험한 폐광 1 난이도 1 C,0,40228,0,0
0,40229,1,위험한 폐광 1 난이도 1 D,0,40229,0,0
0,40230,1,위험한 폐광 1 난이도 1 E,0,40230,0,0
0,40231,1,위험한 폐광 1 난이도 1 F,0,40231,0,0
0,40232,1,위험한 폐광 1 난이도 2 S,0,40232,0,0
0,40233,1,위험한 폐광 1 난이도 2 A,0,40233,0,0
0,40234,1,위험한 폐광 1 난이도 2 B,0,40234,0,0
0,40235,1,위험한 폐광 1 난이도 2 C,0,40235,0,0
0,40236,1,위험한 폐광 1 난이도 2 D,0,40236,0,0
0,40237,1,위험한 폐광 1 난이도 2 E,0,40237,0,0
0,40238,1,위험한 폐광 1 난이도 2 F,0,40238,0,0
0,40239,1,위험한 폐광 1 난이도 3 S,0,40239,0,0
0,40240,1,위험한 폐광 1 난이도 3 A,0,40240,0,0
0,40241,1,위험한 폐광 1 난이도 3 B,0,40241,0,0
0,40242,1,위험한 폐광 1 난이도 3 C,0,40242,0,0
0,40243,1,위험한 폐광 1 난이도 3 D,0,40243,0,0
0,40244,1,위험한 폐광 1 난이도 3 E,0,40244,0,0
0,40245,1,위험한 폐광 1 난이도 3 F,0,40245,0,0
0,40246,1,위험한 폐광 1 난이도 4 S,0,40246,0,0
0,40247,1,위험한 폐광 1 난이도 4 A,0,40247,0,0
0,40248,1,위험한 폐광 1 난이도 4 B,0,40248,0,0
0,40249,1,위험한 폐광 1 난이도 4 C,0,40249,0,0
0,40250,1,위험한 폐광 1 난이도 4 D,0,40250,0,0
0,40251,1,위험한 폐광 1 난이도 4 E,0,40251,0,0
0,40252,1,위험한 폐광 1 난이도 4 F,0,40252,0,0
0,40253,1,악마의 숨결 1 난이도 1 S,0,40253,0,0
0,40254,1,악마의 숨결 1 난이도 1 A,0,40254,0,0
0,40255,1,악마의 숨결 1 난이도 1 B,0,40255,0,0
0,40256,1,악마의 숨결 1 난이도 1 C,0,40256,0,0
0,40257,1,악마의 숨결 1 난이도 1 D,0,40257,0,0
0,40258,1,악마의 숨결 1 난이도 1 E,0,40258,0,0
0,40259,1,악마의 숨결 1 난이도 1 F,0,40259,0,0
0,40260,1,악마의 숨결 1 난이도 2 S,0,40260,0,0
0,40261,1,악마의 숨결 1 난이도 2 A,0,40261,0,0
0,40262,1,악마의 숨결 1 난이도 2 B,0,40262,0,0
0,40263,1,악마의 숨결 1 난이도 2 C,0,40263,0,0
0,40264,1,악마의 숨결 1 난이도 2 D,0,40264,0,0
0,40265,1,악마의 숨결 1 난이도 2 E,0,40265,0,0
0,40266,1,악마의 숨결 1 난이도 2 F,0,40266,0,0
0,40267,1,악마의 숨결 1 난이도 3 S,0,40267,0,0
0,40268,1,악마의 숨결 1 난이도 3 A,0,40268,0,0
0,40269,1,악마의 숨결 1 난이도 3 B,0,40269,0,0
0,40270,1,악마의 숨결 1 난이도 3 C,0,40270,0,0
0,40271,1,악마의 숨결 1 난이도 3 D,0,40271,0,0
0,40272,1,악마의 숨결 1 난이도 3 E,0,40272,0,0
0,40273,1,악마의 숨결 1 난이도 3 F,0,40273,0,0
0,40274,1,악마의 숨결 1 난이도 4 S,0,40274,0,0
0,40275,1,악마의 숨결 1 난이도 4 A,0,40275,0,0
0,40276,1,악마의 숨결 1 난이도 4 B,0,40276,0,0
0,40277,1,악마의 숨결 1 난이도 4 C,0,40277,0,0
0,40278,1,악마의 숨결 1 난이도 4 D,0,40278,0,0
0,40279,1,악마의 숨결 1 난이도 4 E,0,40279,0,0
0,40280,1,악마의 숨결 1 난이도 4 F,0,40280,0,0
0,40281,1,이글거리는 늪지대 1 난이도 1 S,0,40281,0,0
0,40282,1,이글거리는 늪지대 1 난이도 1 A,0,40282,0,0
0,40283,1,이글거리는 늪지대 1 난이도 1 B,0,40283,0,0
0,40284,1,이글거리는 늪지대 1 난이도 1 C,0,40284,0,0
0,40285,1,이글거리는 늪지대 1 난이도 1 D,0,40285,0,0
0,40286,1,이글거리는 늪지대 1 난이도 1 E,0,40286,0,0
0,40287,1,이글거리는 늪지대 1 난이도 1 F,0,40287,0,0
0,40288,1,이글거리는 늪지대 1 난이도 2 S,0,40288,0,0
0,40289,1,이글거리는 늪지대 1 난이도 2 A,0,40289,0,0
0,40290,1,이글거리는 늪지대 1 난이도 2 B,0,40290,0,0
0,40291,1,이글거리는 늪지대 1 난이도 2 C,0,40291,0,0
0,40292,1,이글거리는 늪지대 1 난이도 2 D,0,40292,0,0
0,40293,1,이글거리는 늪지대 1 난이도 2 E,0,40293,0,0
0,40294,1,이글거리는 늪지대 1 난이도 2 F,0,40294,0,0
0,40295,1,이글거리는 늪지대 1 난이도 3 S,0,40295,0,0
0,40296,1,이글거리는 늪지대 1 난이도 3 A,0,40296,0,0
0,40297,1,이글거리는 늪지대 1 난이도 3 B,0,40297,0,0
0,40298,1,이글거리는 늪지대 1 난이도 3 C,0,40298,0,0
0,40299,1,이글거리는 늪지대 1 난이도 3 D,0,40299,0,0
0,40300,1,이글거리는 늪지대 1 난이도 3 E,0,40300,0,0
0,40301,1,이글거리는 늪지대 1 난이도 3 F,0,40301,0,0
0,40302,1,이글거리는 늪지대 1 난이도 4 S,0,40302,0,0
0,40303,1,이글거리는 늪지대 1 난이도 4 A,0,40303,0,0
0,40304,1,이글거리는 늪지대 1 난이도 4 B,0,40304,0,0
0,40305,1,이글거리는 늪지대 1 난이도 4 C,0,40305,0,0
0,40306,1,이글거리는 늪지대 1 난이도 4 D,0,40306,0,0
0,40307,1,이글거리는 늪지대 1 난이도 4 E,0,40307,0,0
0,40308,1,이글거리는 늪지대 1 난이도 4 F,0,40308,0,0
0,40309,1,큰나무 지대 1 난이도 1 S,0,40309,0,0
0,40310,1,큰나무 지대 1 난이도 1 A,0,40310,0,0
0,40311,1,큰나무 지대 1 난이도 1 B,0,40311,0,0
0,40312,1,큰나무 지대 1 난이도 1 C,0,40312,0,0
0,40313,1,큰나무 지대 1 난이도 1 D,0,40313,0,0
0,40314,1,큰나무 지대 1 난이도 1 E,0,40314,0,0
0,40315,1,큰나무 지대 1 난이도 1 F,0,40315,0,0
0,40316,1,큰나무 지대 1 난이도 2 S,0,40316,0,0
0,40317,1,큰나무 지대 1 난이도 2 A,0,40317,0,0
0,40318,1,큰나무 지대 1 난이도 2 B,0,40318,0,0
0,40319,1,큰나무 지대 1 난이도 2 C,0,40319,0,0
0,40320,1,큰나무 지대 1 난이도 2 D,0,40320,0,0
0,40321,1,큰나무 지대 1 난이도 2 E,0,40321,0,0
0,40322,1,큰나무 지대 1 난이도 2 F,0,40322,0,0
0,40323,1,큰나무 지대 1 난이도 3 S,0,40323,0,0
0,40324,1,큰나무 지대 1 난이도 3 A,0,40324,0,0
0,40325,1,큰나무 지대 1 난이도 3 B,0,40325,0,0
0,40326,1,큰나무 지대 1 난이도 3 C,0,40326,0,0
0,40327,1,큰나무 지대 1 난이도 3 D,0,40327,0,0
0,40328,1,큰나무 지대 1 난이도 3 E,0,40328,0,0
0,40329,1,큰나무 지대 1 난이도 3 F,0,40329,0,0
0,40330,1,큰나무 지대 1 난이도 4 S,0,40330,0,0
0,40331,1,큰나무 지대 1 난이도 4 A,0,40331,0,0
0,40332,1,큰나무 지대 1 난이도 4 B,0,40332,0,0
0,40333,1,큰나무 지대 1 난이도 4 C,0,40333,0,0
0,40334,1,큰나무 지대 1 난이도 4 D,0,40334,0,0
0,40335,1,큰나무 지대 1 난이도 4 E,0,40335,0,0
0,40336,1,큰나무 지대 1 난이도 4 F,0,40336,0,0
0,40337,1,신들의 안식처 1 난이도 1 S,0,40337,0,0
0,40338,1,신들의 안식처 1 난이도 1 A,0,40338,0,0
0,40339,1,신들의 안식처 1 난이도 1 B,0,40339,0,0
0,40340,1,신들의 안식처 1 난이도 1 C,0,40340,0,0
0,40341,1,신들의 안식처 1 난이도 1 D,0,40341,0,0
0,40342,1,신들의 안식처 1 난이도 1 E,0,40342,0,0
0,40343,1,신들의 안식처 1 난이도 1 F,0,40343,0,0
0,40344,1,신들의 안식처 1 난이도 2 S,0,40344,0,0
0,40345,1,신들의 안식처 1 난이도 2 A,0,40345,0,0
0,40346,1,신들의 안식처 1 난이도 2 B,0,40346,0,0
0,40347,1,신들의 안식처 1 난이도 2 C,0,40347,0,0
0,40348,1,신들의 안식처 1 난이도 2 D,0,40348,0,0
0,40349,1,신들의 안식처 1 난이도 2 E,0,40349,0,0
0,40350,1,신들의 안식처 1 난이도 2 F,0,40350,0,0
0,40351,1,신들의 안식처 1 난이도 3 S,0,40351,0,0
0,40352,1,신들의 안식처 1 난이도 3 A,0,40352,0,0
0,40353,1,신들의 안식처 1 난이도 3 B,0,40353,0,0
0,40354,1,신들의 안식처 1 난이도 3 C,0,40354,0,0
0,40355,1,신들의 안식처 1 난이도 3 D,0,40355,0,0
0,40356,1,신들의 안식처 1 난이도 3 E,0,40356,0,0
0,40357,1,신들의 안식처 1 난이도 3 F,0,40357,0,0
0,40358,1,신들의 안식처 1 난이도 4 S,0,40358,0,0
0,40359,1,신들의 안식처 1 난이도 4 A,0,40359,0,0
0,40360,1,신들의 안식처 1 난이도 4 B,0,40360,0,0
0,40361,1,신들의 안식처 1 난이도 4 C,0,40361,0,0
0,40362,1,신들의 안식처 1 난이도 4 D,0,40362,0,0
0,40363,1,신들의 안식처 1 난이도 4 E,0,40363,0,0
0,40364,1,신들의 안식처 1 난이도 4 F,0,40364,0,0
0,40365,1,고요의 숲 1 난이도 1 S,0,40365,0,0
0,40366,1,고요의 숲 1 난이도 1 A,0,40366,0,0
0,40367,1,고요의 숲 1 난이도 1 B,0,40367,0,0
0,40368,1,고요의 숲 1 난이도 1 C,0,40368,0,0
0,40369,1,고요의 숲 1 난이도 1 D,0,40369,0,0
0,40370,1,고요의 숲 1 난이도 1 E,0,40370,0,0
0,40371,1,고요의 숲 1 난이도 1 F,0,40371,0,0
0,40372,1,고요의 숲 1 난이도 2 S,0,40372,0,0
0,40373,1,고요의 숲 1 난이도 2 A,0,40373,0,0
0,40374,1,고요의 숲 1 난이도 2 B,0,40374,0,0
0,40375,1,고요의 숲 1 난이도 2 C,0,40375,0,0
0,40376,1,고요의 숲 1 난이도 2 D,0,40376,0,0
0,40377,1,고요의 숲 1 난이도 2 E,0,40377,0,0
0,40378,1,고요의 숲 1 난이도 2 F,0,40378,0,0
0,40379,1,고요의 숲 1 난이도 3 S,0,40379,0,0
0,40380,1,고요의 숲 1 난이도 3 A,0,40380,0,0
0,40381,1,고요의 숲 1 난이도 3 B,0,40381,0,0
0,40382,1,고요의 숲 1 난이도 3 C,0,40382,0,0
0,40383,1,고요의 숲 1 난이도 3 D,0,40383,0,0
0,40384,1,고요의 숲 1 난이도 3 E,0,40384,0,0
0,40385,1,고요의 숲 1 난이도 3 F,0,40385,0,0
0,40386,1,고요의 숲 1 난이도 4 S,0,40386,0,0
0,40387,1,고요의 숲 1 난이도 4 A,0,40387,0,0
0,40388,1,고요의 숲 1 난이도 4 B,0,40388,0,0
0,40389,1,고요의 숲 1 난이도 4 C,0,40389,0,0
0,40390,1,고요의 숲 1 난이도 4 D,0,40390,0,0
0,40391,1,고요의 숲 1 난이도 4 E,0,40391,0,0
0,40392,1,고요의 숲 1 난이도 4 F,0,40392,0,0
0,40393,1,고요의 숲 2 난이도 1 S,0,40393,0,0
0,40394,1,고요의 숲 2 난이도 1 A,0,40394,0,0
0,40395,1,고요의 숲 2 난이도 1 B,0,40395,0,0
0,40396,1,고요의 숲 2 난이도 1 C,0,40396,0,0
0,40397,1,고요의 숲 2 난이도 1 D,0,40397,0,0
0,40398,1,고요의 숲 2 난이도 1 E,0,40398,0,0
0,40399,1,고요의 숲 2 난이도 1 F,0,40399,0,0
0,40400,1,고요의 숲 2 난이도 2 S,0,40400,0,0
0,40401,1,고요의 숲 2 난이도 2 A,0,40401,0,0
0,40402,1,고요의 숲 2 난이도 2 B,0,40402,0,0
0,40403,1,고요의 숲 2 난이도 2 C,0,40403,0,0
0,40404,1,고요의 숲 2 난이도 2 D,0,40404,0,0
0,40405,1,고요의 숲 2 난이도 2 E,0,40405,0,0
0,40406,1,고요의 숲 2 난이도 2 F,0,40406,0,0
0,40407,1,고요의 숲 2 난이도 3 S,0,40407,0,0
0,40408,1,고요의 숲 2 난이도 3 A,0,40408,0,0
0,40409,1,고요의 숲 2 난이도 3 B,0,40409,0,0
0,40410,1,고요의 숲 2 난이도 3 C,0,40410,0,0
0,40411,1,고요의 숲 2 난이도 3 D,0,40411,0,0
0,40412,1,고요의 숲 2 난이도 3 E,0,40412,0,0
0,40413,1,고요의 숲 2 난이도 3 F,0,40413,0,0
0,40414,1,고요의 숲 2 난이도 4 S,0,40414,0,0
0,40415,1,고요의 숲 2 난이도 4 A,0,40415,0,0
0,40416,1,고요의 숲 2 난이도 4 B,0,40416,0,0
0,40417,1,고요의 숲 2 난이도 4 C,0,40417,0,0
0,40418,1,고요의 숲 2 난이도 4 D,0,40418,0,0
0,40419,1,고요의 숲 2 난이도 4 E,0,40419,0,0
0,40420,1,고요의 숲 2 난이도 4 F,0,40420,0,0
0,40421,1,이슬의 숲 1 난이도 1 S,0,40421,0,0
0,40422,1,이슬의 숲 1 난이도 1 A,0,40422,0,0
0,40423,1,이슬의 숲 1 난이도 1 B,0,40423,0,0
0,40424,1,이슬의 숲 1 난이도 1 C,0,40424,0,0
0,40425,1,이슬의 숲 1 난이도 1 D,0,40425,0,0
0,40426,1,이슬의 숲 1 난이도 1 E,0,40426,0,0
0,40427,1,이슬의 숲 1 난이도 1 F,0,40427,0,0
0,40428,1,이슬의 숲 1 난이도 2 S,0,40428,0,0
0,40429,1,이슬의 숲 1 난이도 2 A,0,40429,0,0
0,40430,1,이슬의 숲 1 난이도 2 B,0,40430,0,0
0,40431,1,이슬의 숲 1 난이도 2 C,0,40431,0,0
0,40432,1,이슬의 숲 1 난이도 2 D,0,40432,0,0
0,40433,1,이슬의 숲 1 난이도 2 E,0,40433,0,0
0,40434,1,이슬의 숲 1 난이도 2 F,0,40434,0,0
0,40435,1,이슬의 숲 1 난이도 3 S,0,40435,0,0
0,40436,1,이슬의 숲 1 난이도 3 A,0,40436,0,0
0,40437,1,이슬의 숲 1 난이도 3 B,0,40437,0,0
0,40438,1,이슬의 숲 1 난이도 3 C,0,40438,0,0
0,40439,1,이슬의 숲 1 난이도 3 D,0,40439,0,0
0,40440,1,이슬의 숲 1 난이도 3 E,0,40440,0,0
0,40441,1,이슬의 숲 1 난이도 3 F,0,40441,0,0
0,40442,1,이슬의 숲 1 난이도 4 S,0,40442,0,0
0,40443,1,이슬의 숲 1 난이도 4 A,0,40443,0,0
0,40444,1,이슬의 숲 1 난이도 4 B,0,40444,0,0
0,40445,1,이슬의 숲 1 난이도 4 C,0,40445,0,0
0,40446,1,이슬의 숲 1 난이도 4 D,0,40446,0,0
0,40447,1,이슬의 숲 1 난이도 4 E,0,40447,0,0
0,40448,1,이슬의 숲 1 난이도 4 F,0,40448,0,0
0,40449,1,이슬의 숲 2 난이도 1 S,0,40449,0,0
0,40450,1,이슬의 숲 2 난이도 1 A,0,40450,0,0
0,40451,1,이슬의 숲 2 난이도 1 B,0,40451,0,0
0,40452,1,이슬의 숲 2 난이도 1 C,0,40452,0,0
0,40453,1,이슬의 숲 2 난이도 1 D,0,40453,0,0
0,40454,1,이슬의 숲 2 난이도 1 E,0,40454,0,0
0,40455,1,이슬의 숲 2 난이도 1 F,0,40455,0,0
0,40456,1,이슬의 숲 2 난이도 2 S,0,40456,0,0
0,40457,1,이슬의 숲 2 난이도 2 A,0,40457,0,0
0,40458,1,이슬의 숲 2 난이도 2 B,0,40458,0,0
0,40459,1,이슬의 숲 2 난이도 2 C,0,40459,0,0
0,40460,1,이슬의 숲 2 난이도 2 D,0,40460,0,0
0,40461,1,이슬의 숲 2 난이도 2 E,0,40461,0,0
0,40462,1,이슬의 숲 2 난이도 2 F,0,40462,0,0
0,40463,1,이슬의 숲 2 난이도 3 S,0,40463,0,0
0,40464,1,이슬의 숲 2 난이도 3 A,0,40464,0,0
0,40465,1,이슬의 숲 2 난이도 3 B,0,40465,0,0
0,40466,1,이슬의 숲 2 난이도 3 C,0,40466,0,0
0,40467,1,이슬의 숲 2 난이도 3 D,0,40467,0,0
0,40468,1,이슬의 숲 2 난이도 3 E,0,40468,0,0
0,40469,1,이슬의 숲 2 난이도 3 F,0,40469,0,0
0,40470,1,이슬의 숲 2 난이도 4 S,0,40470,0,0
0,40471,1,이슬의 숲 2 난이도 4 A,0,40471,0,0
0,40472,1,이슬의 숲 2 난이도 4 B,0,40472,0,0
0,40473,1,이슬의 숲 2 난이도 4 C,0,40473,0,0
0,40474,1,이슬의 숲 2 난이도 4 D,0,40474,0,0
0,40475,1,이슬의 숲 2 난이도 4 E,0,40475,0,0
0,40476,1,이슬의 숲 2 난이도 4 F,0,40476,0,0
0,40477,1,용의 탑 1 난이도 1 S,0,40477,0,0
0,40478,1,용의 탑 1 난이도 1 A,0,40478,0,0
0,40479,1,용의 탑 1 난이도 1 B,0,40479,0,0
0,40480,1,용의 탑 1 난이도 1 C,0,40480,0,0
0,40481,1,용의 탑 1 난이도 1 D,0,40481,0,0
0,40482,1,용의 탑 1 난이도 1 E,0,40482,0,0
0,40483,1,용의 탑 1 난이도 1 F,0,40483,0,0
0,40484,1,용의 탑 1 난이도 2 S,0,40484,0,0
0,40485,1,용의 탑 1 난이도 2 A,0,40485,0,0
0,40486,1,용의 탑 1 난이도 2 B,0,40486,0,0
0,40487,1,용의 탑 1 난이도 2 C,0,40487,0,0
0,40488,1,용의 탑 1 난이도 2 D,0,40488,0,0
0,40489,1,용의 탑 1 난이도 2 E,0,40489,0,0
0,40490,1,용의 탑 1 난이도 2 F,0,40490,0,0
0,40491,1,용의 탑 1 난이도 3 S,0,40491,0,0
0,40492,1,용의 탑 1 난이도 3 A,0,40492,0,0
0,40493,1,용의 탑 1 난이도 3 B,0,40493,0,0
0,40494,1,용의 탑 1 난이도 3 C,0,40494,0,0
0,40495,1,용의 탑 1 난이도 3 D,0,40495,0,0
0,40496,1,용의 탑 1 난이도 3 E,0,40496,0,0
0,40497,1,용의 탑 1 난이도 3 F,0,40497,0,0
0,40498,1,용의 탑 1 난이도 4 S,0,40498,0,0
0,40499,1,용의 탑 1 난이도 4 A,0,40499,0,0
0,40500,1,용의 탑 1 난이도 4 B,0,40500,0,0
0,40501,1,용의 탑 1 난이도 4 C,0,40501,0,0
0,40502,1,용의 탑 1 난이도 4 D,0,40502,0,0
0,40503,1,용의 탑 1 난이도 4 E,0,40503,0,0
0,40504,1,용의 탑 1 난이도 4 F,0,40504,0,0
0,40505,1,용의 탑 2 난이도 1 S,0,40505,0,0
0,40506,1,용의 탑 2 난이도 1 A,0,40506,0,0
0,40507,1,용의 탑 2 난이도 1 B,0,40507,0,0
0,40508,1,용의 탑 2 난이도 1 C,0,40508,0,0
0,40509,1,용의 탑 2 난이도 1 D,0,40509,0,0
0,40510,1,용의 탑 2 난이도 1 E,0,40510,0,0
0,40511,1,용의 탑 2 난이도 1 F,0,40511,0,0
0,40512,1,용의 탑 2 난이도 2 S,0,40512,0,0
0,40513,1,용의 탑 2 난이도 2 A,0,40513,0,0
0,40514,1,용의 탑 2 난이도 2 B,0,40514,0,0
0,40515,1,용의 탑 2 난이도 2 C,0,40515,0,0
0,40516,1,용의 탑 2 난이도 2 D,0,40516,0,0
0,40517,1,용의 탑 2 난이도 2 E,0,40517,0,0
0,40518,1,용의 탑 2 난이도 2 F,0,40518,0,0
0,40519,1,용의 탑 2 난이도 3 S,0,40519,0,0
0,40520,1,용의 탑 2 난이도 3 A,0,40520,0,0
0,40521,1,용의 탑 2 난이도 3 B,0,40521,0,0
0,40522,1,용의 탑 2 난이도 3 C,0,40522,0,0
0,40523,1,용의 탑 2 난이도 3 D,0,40523,0,0
0,40524,1,용의 탑 2 난이도 3 E,0,40524,0,0
0,40525,1,용의 탑 2 난이도 3 F,0,40525,0,0
0,40526,1,용의 탑 2 난이도 4 S,0,40526,0,0
0,40527,1,용의 탑 2 난이도 4 A,0,40527,0,0
0,40528,1,용의 탑 2 난이도 4 B,0,40528,0,0
0,40529,1,용의 탑 2 난이도 4 C,0,40529,0,0
0,40530,1,용의 탑 2 난이도 4 D,0,40530,0,0
0,40531,1,용의 탑 2 난이도 4 E,0,40531,0,0
0,40532,1,용의 탑 2 난이도 4 F,0,40532,0,0
0,40533,1,용의 탑 3 난이도 1 S,0,40533,0,0
0,40534,1,용의 탑 3 난이도 1 A,0,40534,0,0
0,40535,1,용의 탑 3 난이도 1 B,0,40535,0,0
0,40536,1,용의 탑 3 난이도 1 C,0,40536,0,0
0,40537,1,용의 탑 3 난이도 1 D,0,40537,0,0
0,40538,1,용의 탑 3 난이도 1 E,0,40538,0,0
0,40539,1,용의 탑 3 난이도 1 F,0,40539,0,0
0,40540,1,용의 탑 3 난이도 2 S,0,40540,0,0
0,40541,1,용의 탑 3 난이도 2 A,0,40541,0,0
0,40542,1,용의 탑 3 난이도 2 B,0,40542,0,0
0,40543,1,용의 탑 3 난이도 2 C,0,40543,0,0
0,40544,1,용의 탑 3 난이도 2 D,0,40544,0,0
0,40545,1,용의 탑 3 난이도 2 E,0,40545,0,0
0,40546,1,용의 탑 3 난이도 2 F,0,40546,0,0
0,40547,1,용의 탑 3 난이도 3 S,0,40547,0,0
0,40548,1,용의 탑 3 난이도 3 A,0,40548,0,0
0,40549,1,용의 탑 3 난이도 3 B,0,40549,0,0
0,40550,1,용의 탑 3 난이도 3 C,0,40550,0,0
0,40551,1,용의 탑 3 난이도 3 D,0,40551,0,0
0,40552,1,용의 탑 3 난이도 3 E,0,40552,0,0
0,40553,1,용의 탑 3 난이도 3 F,0,40553,0,0
0,40554,1,용의 탑 3 난이도 4 S,0,40554,0,0
