IDX,f_NationCodeStr,ContainerNo,Memo,SuccessRateControlNo,BagGrpNo01,BagGrpNo02,BagGrpNo03,BagGrpNo04,BagGrpNo05,BagGrpNo06,BagGrpNo07,BagGrpNo08,BagGrpNo09,BagGrpNo10,RewardItem
237,0,106210,스티븐 무역항 난이도 3  S,40155,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,50902310
238,0,106220,스티븐 무역항 난이도 3  A,40156,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,50902320
239,0,106230,스티븐 무역항 난이도 3  B,40157,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,50902330
240,0,106240,스티븐 무역항 난이도 3  C,40158,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,50902340
241,0,106250,스티븐 무역항 난이도 3  D,40159,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,50902350
242,0,106260,스티븐 무역항 난이도 3  E,40160,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,0
243,0,106270,스티븐 무역항 난이도 3  F,40161,60000630,610130,710600,710610,710620,710630,710640,710650,710660,0,0
244,0,106280,스티븐 무역항 난이도 4  SSS,40162,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902290
245,0,106290,스티븐 무역항 난이도 4  SS,40162,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902300
246,0,106300,스티븐 무역항 난이도 4  S,40162,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902310
247,0,106310,스티븐 무역항 난이도 4  A,40163,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902320
248,0,106320,스티븐 무역항 난이도 4  B,40164,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902330
249,0,106330,스티븐 무역항 난이도 4  C,40165,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902340
250,0,106340,스티븐 무역항 난이도 4  D,40166,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,50902350
251,0,106350,스티븐 무역항 난이도 4  E,40167,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,0
252,0,106360,스티븐 무역항 난이도 4  F,40168,60000640,610140,710610,710620,710670,710680,710690,710700,0,0,0
253,0,107010,미리내 신전 난이도 1 SSS,40169,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902360
254,0,107020,미리내 신전 난이도 1 SS,40169,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902370
255,0,107030,미리내 신전 난이도 1 S,40169,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902380
256,0,107040,미리내 신전 난이도 1 A,40170,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902390
257,0,107050,미리내 신전 난이도 1 B,40171,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902400
258,0,107060,미리내 신전 난이도 1 C,40172,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902410
259,0,107070,미리내 신전 난이도 1 D,40173,60000710,610230,710690,710700,710710,710720,710730,0,0,0,50902420
260,0,107080,미리내 신전 난이도 1 E,40174,60000710,610230,710690,710700,710710,710720,710730,0,0,0,0
261,0,107090,미리내 신전 난이도 1 F,40175,60000710,610230,710690,710700,710710,710720,710730,0,0,0,0
262,0,107100,미리내 신전 난이도 2 SSS,40176,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902360
263,0,107110,미리내 신전 난이도 2 SS,40176,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902370
264,0,107120,미리내 신전 난이도 2 S,40176,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902380
265,0,107130,미리내 신전 난이도 2 A,40177,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902390
266,0,107140,미리내 신전 난이도 2 B,40178,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902400
267,0,107150,미리내 신전 난이도 2 C,40179,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902410
268,0,107160,미리내 신전 난이도 2 D,40180,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,50902420
269,0,107170,미리내 신전 난이도 2 E,40181,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,0
270,0,107180,미리내 신전 난이도 2 F,40182,60000720,610240,710690,710700,710710,710720,710730,710740,710750,0,0
271,0,107190,미리내 신전 난이도 3 SSS,40183,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902360
272,0,107200,미리내 신전 난이도 3 SS,40183,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902370
273,0,107210,미리내 신전 난이도 3 S,40183,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902380
274,0,107220,미리내 신전 난이도 3 A,40184,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902390
275,0,107230,미리내 신전 난이도 3 B,40185,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902400
276,0,107240,미리내 신전 난이도 3 C,40186,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902410
277,0,107250,미리내 신전 난이도 3 D,40187,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,50902420
278,0,107260,미리내 신전 난이도 3 E,40188,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,0
279,0,107270,미리내 신전 난이도 3 F,40189,60000730,610220,710710,710720,710730,710740,710750,710760,710770,0,0
280,0,107280,미리내 신전 난이도 4 SSS,40190,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902360
281,0,107290,미리내 신전 난이도 4 SS,40190,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902370
282,0,107300,미리내 신전 난이도 4 S,40190,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902380
283,0,107310,미리내 신전 난이도 4 A,40191,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902390
284,0,107320,미리내 신전 난이도 4 B,40192,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902400
285,0,107330,미리내 신전 난이도 4 C,40193,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902410
286,0,107340,미리내 신전 난이도 4 D,40194,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,50902420
287,0,107350,미리내 신전 난이도 4 E,40195,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,0
288,0,107360,미리내 신전 난이도 4 F,40196,60000740,610210,710760,710770,710780,710790,710800,710810,0,0,0
289,0,108010,스카이피 신전 미션 1 SSS,40197,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902430
290,0,108020,스카이피 신전 미션 1 SS,40197,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902440
291,0,108030,스카이피 신전 미션 1 S,40197,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902450
292,0,108040,스카이피 신전 미션 1 A,40198,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902460
293,0,108050,스카이피 신전 미션 1 B,40199,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902470
294,0,108060,스카이피 신전 미션 1 C,40200,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902480
295,0,108070,스카이피 신전 미션 1 D,40201,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,50902490
296,0,108080,스카이피 신전 미션 1 E,40202,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,0
297,0,108090,스카이피 신전 미션 1 F,40203,60000710,610230,710690,710700,710710,710720,710730,710740,710750,0,0
298,0,108100,스카이피 신전 미션 2 SSS,40204,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902430
299,0,108110,스카이피 신전 미션 2 SS,40204,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902440
300,0,108120,스카이피 신전 미션 2 S,40204,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902450
301,0,108130,스카이피 신전 미션 2 A,40205,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902460
302,0,108140,스카이피 신전 미션 2 B,40206,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902470
303,0,108150,스카이피 신전 미션 2 C,40207,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902480
304,0,108160,스카이피 신전 미션 2 D,40208,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,50902490
305,0,108170,스카이피 신전 미션 2 E,40209,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,0
306,0,108180,스카이피 신전 미션 2 F,40210,60000720,610240,710710,710720,710730,710740,710750,710760,710770,0,0
307,0,108190,스카이피 신전 미션 3 SSS,40211,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902430
308,0,108200,스카이피 신전 미션 3 SS,40211,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902440
309,0,108210,스카이피 신전 미션 3 S,40211,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902450
310,0,108220,스카이피 신전 미션 3 A,40212,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902460
311,0,108230,스카이피 신전 미션 3 B,40213,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902470
312,0,108240,스카이피 신전 미션 3 C,40214,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902480
313,0,108250,스카이피 신전 미션 3 D,40215,60000730,610200,710760,710770,710780,710790,710800,0,0,0,50902490
314,0,108260,스카이피 신전 미션 3 E,40216,60000730,610200,710760,710770,710780,710790,710800,0,0,0,0
315,0,108270,스카이피 신전 미션 3 F,40217,60000730,610200,710760,710770,710780,710790,710800,0,0,0,0
316,0,108280,스카이피 신전 미션 4 SSS,40218,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902430
317,0,108290,스카이피 신전 미션 4 SS,40218,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902440
318,0,108300,스카이피 신전 미션 4 S,40218,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902450
319,0,108310,스카이피 신전 미션 4 A,40219,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902460
320,0,108320,스카이피 신전 미션 4 B,40220,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902470
321,0,108330,스카이피 신전 미션 4 C,40221,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902480
322,0,108340,스카이피 신전 미션 4 D,40222,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,50902490
323,0,108350,스카이피 신전 미션 4 E,40223,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,0
324,0,108360,스카이피 신전 미션 4 F,40224,60000740,610190,710780,710790,710800,710810,710820,710830,0,0,0
325,0,109010,위험한 동굴 미션 1 SSS,40225,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902500
326,0,109020,위험한 동굴 미션 1 SS,40225,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902510
327,0,109030,위험한 동굴 미션 1 S,40225,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902520
328,0,109040,위험한 동굴 미션 1 A,40226,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902530
329,0,109050,위험한 동굴 미션 1 B,40227,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902540
330,0,109060,위험한 동굴 미션 1 C,40228,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902550
331,0,109070,위험한 동굴 미션 1 D,40229,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,50902560
332,0,109080,위험한 동굴 미션 1 E,40230,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,0
333,0,109090,위험한 동굴 미션 1 F,40231,60000810,610290,710820,710830,710840,710850,710860,710870,0,0,0
334,0,109100,위험한 동굴 미션 2 SSS,40232,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902500
335,0,109110,위험한 동굴 미션 2 SS,40232,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902510
336,0,109120,위험한 동굴 미션 2 S,40232,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902520
337,0,109130,위험한 동굴 미션 2 A,40233,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902530
338,0,109140,위험한 동굴 미션 2 B,40234,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902540
339,0,109150,위험한 동굴 미션 2 C,40235,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902550
340,0,109160,위험한 동굴 미션 2 D,40236,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,50902560
341,0,109170,위험한 동굴 미션 2 E,40237,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,0
342,0,109180,위험한 동굴 미션 2 F,40238,60000820,610300,710820,710830,710880,710890,710900,710910,0,0,0
343,0,109190,위험한 동굴 미션 3 SSS,40239,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902500
344,0,109200,위험한 동굴 미션 3 SS,40239,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902510
345,0,109210,위험한 동굴 미션 3 S,40239,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902520
346,0,109220,위험한 동굴 미션 3 A,40240,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902530
347,0,109230,위험한 동굴 미션 3 B,40241,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902540
348,0,109240,위험한 동굴 미션 3 C,40242,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902550
349,0,109250,위험한 동굴 미션 3 D,40243,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,50902560
350,0,109260,위험한 동굴 미션 3 E,40244,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,0
351,0,109270,위험한 동굴 미션 3 F,40245,60000830,610280,710880,710890,710900,710910,710920,710930,0,0,0
352,0,109280,위험한 동굴 미션 4 SSS,40246,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902500
353,0,109290,위험한 동굴 미션 4 SS,40246,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902510
354,0,109300,위험한 동굴 미션 4 S,40246,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902520
355,0,109310,위험한 동굴 미션 4 A,40247,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902530
356,0,109320,위험한 동굴 미션 4 B,40248,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902540
357,0,109330,위험한 동굴 미션 4 C,40249,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902550
358,0,109340,위험한 동굴 미션 4 D,40250,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,50902560
359,0,109350,위험한 동굴 미션 4 E,40251,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,0
360,0,109360,위험한 동굴 미션 4 F,40252,60000840,610270,710860,710870,710900,710910,710920,710930,710940,0,0
361,0,110010,악마의 숨결 난이도 1 SSS,40253,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902570
362,0,110020,악마의 숨결 난이도 1 SS,40253,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902580
363,0,110030,악마의 숨결 난이도 1 S,40253,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902590
364,0,110040,악마의 숨결 난이도 1 A,40254,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902600
365,0,110050,악마의 숨결 난이도 1 B,40255,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902610
366,0,110060,악마의 숨결 난이도 1 C,40256,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902620
367,0,110070,악마의 숨결 난이도 1 D,40257,60000910,610260,710940,710970,710980,710990,711000,0,0,0,50902630
368,0,110080,악마의 숨결 난이도 1 E,40258,60000910,610260,710940,710970,710980,710990,711000,0,0,0,0
369,0,110090,악마의 숨결 난이도 1 F,40259,60000910,610260,710940,710970,710980,710990,711000,0,0,0,0
370,0,110100,악마의 숨결 난이도 2 SSS,40260,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902570
371,0,110110,악마의 숨결 난이도 2 SS,40260,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902580
372,0,110120,악마의 숨결 난이도 2 S,40260,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902590
373,0,110130,악마의 숨결 난이도 2 A,40261,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902600
374,0,110140,악마의 숨결 난이도 2 B,40262,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902610
375,0,110150,악마의 숨결 난이도 2 C,40263,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902620
376,0,110160,악마의 숨결 난이도 2 D,40264,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,50902630
377,0,110170,악마의 숨결 난이도 2 E,40265,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,0
378,0,110180,악마의 숨결 난이도 2 F,40266,60000920,610250,710960,711000,711010,711020,711030,711040,711050,0,0
379,0,110190,악마의 숨결 난이도 3 SSS,40267,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902570
380,0,110200,악마의 숨결 난이도 3 SS,40267,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902580
381,0,110210,악마의 숨결 난이도 3 S,40267,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902590
382,0,110220,악마의 숨결 난이도 3 A,40268,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902600
383,0,110230,악마의 숨결 난이도 3 B,40269,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902610
384,0,110240,악마의 숨결 난이도 3 C,40270,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902620
385,0,110250,악마의 숨결 난이도 3 D,40271,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,50902630
386,0,110260,악마의 숨결 난이도 3 E,40272,60000930,610350,711010,711020,711030,711040,711050,711060,0,0,0
