ResNo,Memo,IconPath,XmlPath,U,V,UVIndex,AddResNo1,AddResNo2,AddResNo3
209002501,클라우드 킬,../Data/6_UI/icon/skillbuff01.tga,.,8,8,61,0,0,0
209002801,생츄어리,../Data/6_UI/icon/skillbuff02.tga,.,8,8,26,0,0,0
210000401,모서리로 찍으세요 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,11,0,0,0
210000701,크럭스 샷,../Data/6_UI/icon/skillbuff01.tga,.,8,8,31,0,0,0
210000901,환각,../Data/6_UI/icon/skillbuff01.tga,.,8,8,32,0,0,0
210001001,애시드 애로우,../Data/6_UI/icon/skillbuff01.tga,.,8,8,39,0,0,0
210001501,자동 사격 장치,../Data/6_UI/icon/skillbuff01.tga,.,8,8,54,0,0,0
210001701,카모플라쥬,../Data/6_UI/icon/skillbuff01.tga,.,8,8,33,0,0,0
210001801,넷 바인더,../Data/6_UI/icon/skillbuff01.tga,.,8,8,34,0,0,0
210002001,난사,../Data/6_UI/icon/skillbuff01.tga,.,8,8,40,0,0,0
210002501,건들지마라!,../Data/6_UI/icon/skillbuff02.tga,.,8,8,31,0,0,0
210002521,건들지마라! 스킬의 희생양,../Data/6_UI/icon/skillbuff01.tga,.,8,8,32,0,0,0
210002701,사일런스 트랩,../Data/6_UI/icon/skillbuff01.tga,.,8,8,62,0,0,0
210002901,커즈드 봄버,../Data/6_UI/icon/skillbuff01.tga,.,8,8,53,0,0,0
250000701,아드레날린,../Data/6_UI/icon/skillbuff02.tga,.,8,8,32,0,0,0
250000801,파이어 그레네이드,../Data/6_UI/icon/skillbuff01.tga,.,8,8,60,0,0,0
250000901,아토르핀 1차,../Data/6_UI/icon/skillbuff01.tga,.,8,8,55,0,0,0
250000902,아토르핀 2차,../Data/6_UI/icon/skillbuff01.tga,.,8,8,56,0,0,0
259999101,스텝 더 비트 (버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,2,0,0,0
259999901,피버 1단계 (버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,3,0,0,0
259999902,피버 2단계 (버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,3,0,0,0
259999903,피버 3단계 (버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,3,0,0,0
260000501,기합,../Data/6_UI/icon/skillbuff02.tga,.,8,8,1,0,0,0
270000301,미혼향,../Data/6_UI/icon/skillbuff01.tga,.,8,8,63,0,0,0
270000401,압정,../Data/6_UI/icon/skillbuff01.tga,.,8,8,64,0,0,0
270000501,목둔술! 통나무 굴리기,../Data/6_UI/icon/skillbuff02.tga,.,8,8,53,0,0,0
270003001,에이프릴 풀,../Data/6_UI/icon/skillbuff02.tga,.,8,8,38,0,0,0
270003101,질풍답보(버프 아이콘),../Data/6_UI/icon/skillbuff05.tga,.,8,8,55,0,0,0
280000101,디펜스모드 전략포인트 증가,../Data/6_UI/icon/skillbuff05.tga,.,8,8,23,0,0,0
280000201,디펜스모드 PC이동속도 증가,../Data/6_UI/icon/skillbuff05.tga,.,8,8,22,0,0,0
280000301,디펜스모드 공격력 상승,../Data/6_UI/icon/skillbuff05.tga,.,8,8,21,0,0,0
280000401,디펜스모드 가디언 공격속도 증가,../Data/6_UI/icon/skillbuff05.tga,.,8,8,24,0,0,0
280000501,디펜스모드 가디언 공격력 상승,../Data/6_UI/icon/skillbuff05.tga,.,8,8,25,0,0,0
280000601,디펜스모드 무기 인첸트 증가,../Data/6_UI/icon/skillbuff02.tga,.,8,8,21,0,0,0
285090201,대패질,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285090301,기계고장 1단계,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285090501,부채질,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285090601,기계고장 2단계,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285090801,잡초제거,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285090901,해충감염,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285091101,먹이주기,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285091201,세균감염,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285091401,기계정비,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
285091501,기계고장 3단계,../Data/6_UI/icon/techBfIcon.tga,.,4,4,1,0,0,0
290000001,사랑의 힘으로! (커플-부부),../Data/6_UI/icon/skillbuff02.tga,.,8,8,2,0,0,0
290000101,사랑은 두근거림.(커플링),../Data/6_UI/icon/skillbuff03.tga,.,8,8,22,0,0,0
290000201,프로텍트엣지 버프,../Data/6_UI/icon/skillbuff04.tga,.,8,8,52,0,0,0
290000301,블레이드 스트라이크 버프,../Data/6_UI/icon/skillbuff04.tga,.,8,8,64,0,0,0
290000401,부두스컬 버프,../Data/6_UI/icon/skillbuff04.tga,.,8,8,64,0,0,0
290000501,친교버프_전사의 유대 버프 아이콘,../Data/6_UI/icon/skillbuff05.tga,.,8,8,17,0,0,0
290000502,친교버프_술사의 지혜 버프 아이콘,../Data/6_UI/icon/skillbuff05.tga,.,8,8,18,0,0,0
290000503,친교버프_궁수의 신속 버프 아이콘,../Data/6_UI/icon/skillbuff05.tga,.,8,8,19,0,0,0
290000504,친교버프_도적의 민첩 버프 아이콘,../Data/6_UI/icon/skillbuff05.tga,.,8,8,20,0,0,0
300100101,드래곤 투스,../Data/6_UI/icon/Iconskill3.tga,.,12,12,107,0,0,0
300100201,그라운드 피스톤,../Data/6_UI/icon/Iconskill3.tga,.,12,12,108,0,0,0
300100301,주술 트랩,../Data/6_UI/icon/Iconskill3.tga,.,12,12,110,0,0,0
300100501,주술 강화,../Data/6_UI/icon/Iconskill3.tga,.,12,12,114,0,0,0
300100601,에어 스프레쉬,../Data/6_UI/icon/Iconskill3.tga,.,12,12,111,0,0,0
300100701,스파크 웨이브 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,117,0,0,0
300100901,자연의 숨결,../Data/6_UI/icon/Iconskill3.tga,.,12,12,116,0,0,0
300101001,리게인,../Data/6_UI/icon/Iconskill3.tga,.,12,12,115,0,0,0
300101101,미스트 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,106,0,0,0
300101201,다이크 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,112,0,0,0
300101301,소환 마스터리,../Data/6_UI/icon/Iconskill3.tga,.,12,12,109,0,0,0
300101401,소환체 강화,../Data/6_UI/icon/Iconskill3.tga,.,12,12,113,0,0,0
300102001,용력 강화 스킬 아이콘(패시브),../Data/6_UI/icon/Iconskill4.tga,.,12,12,65,0,0,0
300200101,다이어 미스트,../Data/6_UI/icon/Iconskill3.tga,.,12,12,118,0,0,0
300200201,집합,../Data/6_UI/icon/Iconskill3.tga,.,12,12,119,0,0,0
300200301,Adv 소환 마스터리,../Data/6_UI/icon/Iconskill3.tga,.,12,12,120,0,0,0
300200401,생명의 외침,../Data/6_UI/icon/Iconskill3.tga,.,12,12,121,0,0,0
300200501,두나믹 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,122,0,0,0
300200601,강철 가죽,../Data/6_UI/icon/Iconskill3.tga,.,12,12,123,0,0,0
300200701,스틸 크로우,../Data/6_UI/icon/Iconskill3.tga,.,12,12,125,0,0,0
300200801,롤링 윈드,../Data/6_UI/icon/Iconskill3.tga,.,12,12,128,0,0,0
300200901,칼키 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,124,0,0,0
300201001,어웨이크 인스팅트,../Data/6_UI/icon/Iconskill3.tga,.,12,12,126,0,0,0
300201101,퓨리,../Data/6_UI/icon/Iconskill3.tga,.,12,12,127,0,0,0
300201201,에어 스메쉬,../Data/6_UI/icon/Iconskill3.tga,.,12,12,129,0,0,0
300201301,샷 마스터리,../Data/6_UI/icon/Iconskill3.tga,.,12,12,131,0,0,0
300201401,인페르노,../Data/6_UI/icon/Iconskill3.tga,.,12,12,130,0,0,0
300201501,주술 결계,../Data/6_UI/icon/Iconskill3.tga,.,12,12,133,0,0,0
300201601,볼케이노,../Data/6_UI/icon/Iconskill3.tga,.,12,12,132,0,0,0
300201701,네이션 퓨리,../Data/6_UI/icon/Iconskill3.tga,.,12,12,134,0,0,0
300201801,메테오 레인,../Data/6_UI/icon/Iconskill3.tga,.,12,12,135,0,0,0
300202001,주술 감옥,../Data/6_UI/icon/Iconskill3.tga,.,12,12,137,0,0,0
300202101,어스 퀘이크,../Data/6_UI/icon/Iconskill3.tga,.,12,12,136,0,0,0
300203901,에너지 순환 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,67,0,0,0
300300101,블레서 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,138,0,0,0
300300201,호크아이,../Data/6_UI/icon/Iconskill3.tga,.,12,12,141,0,0,0
300300301,네이쳐 블레싱,../Data/6_UI/icon/Iconskill3.tga,.,12,12,140,0,0,0
300300401,보호,../Data/6_UI/icon/Iconskill3.tga,.,12,12,139,0,0,0
300300501,골곤 소환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,142,0,0,0
300300601,원소 변환,../Data/6_UI/icon/Iconskill3.tga,.,12,12,144,0,0,0
300300701,골렘 마스터리,../Data/6_UI/icon/Iconskill4.tga,.,12,12,3,0,0,0
300300801,블러드 쉐어,../Data/6_UI/icon/Iconskill4.tga,.,12,12,5,0,0,0
300300901,엘리멘탈 블레싱,../Data/6_UI/icon/Iconskill3.tga,.,12,12,143,0,0,0
300301001,리게인 리프레쉬,../Data/6_UI/icon/Iconskill4.tga,.,12,12,2,0,0,0
300301101,임펙트 언서몬,../Data/6_UI/icon/Iconskill4.tga,.,12,12,1,0,0,0
300301201,임펙트 마스터리,../Data/6_UI/icon/Iconskill4.tga,.,12,12,4,0,0,0
300301301,스마트 샷,../Data/6_UI/icon/Iconskill4.tga,.,12,12,6,0,0,0
300301401,포이즌 가드,../Data/6_UI/icon/Iconskill4.tga,.,12,12,7,0,0,0
300301501,톡신 플루이드,../Data/6_UI/icon/Iconskill4.tga,.,12,12,8,0,0,0
300301601,마나 번,../Data/6_UI/icon/Iconskill4.tga,.,12,12,9,0,0,0
300301701,마나 리액터,../Data/6_UI/icon/Iconskill4.tga,.,12,12,11,0,0,0
300301801,메가 인페르노,../Data/6_UI/icon/Iconskill4.tga,.,12,12,10,0,0,0
300301901,임펙트 프레셔,../Data/6_UI/icon/Iconskill4.tga,.,12,12,12,0,0,0
300302001,메가 스파크 웨이브,../Data/6_UI/icon/Iconskill4.tga,.,12,12,14,0,0,0
300302201,롤링 스톤,../Data/6_UI/icon/Iconskill4.tga,.,12,12,13,0,0,0
300304201,용력 증폭 스킬 아이콘(패시브),../Data/6_UI/icon/Iconskill4.tga,.,12,12,66,0,0,0
300304301,고통분담 - 임시,../Data/6_UI/icon/Iconskill4.tga,.,12,12,77,0,0,0
300400101,프로즌 체인 스킬 아이콘(액티브),../Data/6_UI/icon/Iconskill4.tga,.,12,12,72,0,0,0
300400102,프로즌 체인 스킬 아이콘(버프),../Data/6_UI/icon/skillbuff06.tga,.,8,8,53,0,0,0
300400301,템프테이션 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,68,0,0,0
300400501,엘리멘탈 스톰 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,69,0,0,0
300401501,드래군 소환 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,71,0,0,0
300402001,드레곤 레이지 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,70,0,0,0
310100401,주술 트랩 (디버프 아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,5,0,0,0
310100901,친교 버프_자연의 숨결 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,6,0,0,0
310101101,미스트 소환버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,19,0,0,0
310101201,다이크 소환버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,20,0,0,0
310200501,두나믹 소환버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,21,0,0,0
310200901,칼키 소환버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,22,0,0,0
310201501,주술 결계 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,7,0,0,0
310202001,주술 감옥 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,26,0,0,0
310203601,주술 감옥 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,8,0,0,0
310204001,에너지 순환 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,35,0,0,0
310300101,블레서 소환버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
310300401,공격 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,25,0,0,0
310300501,골곤 소환버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,24,0,0,0
310301301,스마트샷 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,9,0,0,0
310301401,포이즌 가드 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,10,0,0,0
310301601,마나 번 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,11,0,0,0
310302401,자연의 치유 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,13,0,0,0
310302501,정령의 축복 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,14,0,0,0
310302601,대지의 가호 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,15,0,0,0
310303901,마나 번 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,12,0,0,0
310400101,프로즌 체인 디버프 아이콘(패시브),../Data/6_UI/icon/skillbuff06.tga,.,8,8,37,0,0,0
400000501,택틱 콤보,../Data/6_UI/icon/Iconskill4.tga,.,12,12,25,0,0,0
400000901,피니쉬 콤보,../Data/6_UI/icon/Iconskill4.tga,.,12,12,41,0,0,0
400100101,일도 양단,../Data/6_UI/icon/Iconskill4.tga,.,12,12,15,0,0,0
400100201,토네이도 스핀,../Data/6_UI/icon/Iconskill4.tga,.,12,12,16,0,0,0
400100301,위빙,../Data/6_UI/icon/Iconskill4.tga,.,12,12,17,0,0,0
400100401,스크류 드랍킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,18,0,0,0
400100501,레피드 스텐스 (친교스킬),../Data/6_UI/icon/Iconskill4.tga,.,12,12,19,0,0,0
400100601,파워 피스트,../Data/6_UI/icon/Iconskill4.tga,.,12,12,20,0,0,0
400100701,스핀킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,21,0,0,0
400100801,드래곤 킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,22,0,0,0
400100901,로켓 블로우,../Data/6_UI/icon/Iconskill4.tga,.,12,12,23,0,0,0
400101001,백열각,../Data/6_UI/icon/Iconskill4.tga,.,12,12,24,0,0,0
400101201,강철 주먹,../Data/6_UI/icon/Iconskill4.tga,.,12,12,26,0,0,0
400200101,퓨전,../Data/6_UI/icon/Iconskill4.tga,.,12,12,27,0,0,0
400200201,무한 돌려차기,../Data/6_UI/icon/Iconskill4.tga,.,12,12,28,0,0,0
400200301,하이퍼 니킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,29,0,0,0
400200401,드래곤 어퍼,../Data/6_UI/icon/Iconskill4.tga,.,12,12,30,0,0,0
400200501,지옥의 링 소환,../Data/6_UI/icon/Iconskill4.tga,.,12,12,31,0,0,0
400200701,파워 위빙,../Data/6_UI/icon/Iconskill4.tga,.,12,12,32,0,0,0
400200801,스템퍼,../Data/6_UI/icon/Iconskill4.tga,.,12,12,33,0,0,0
400200901,스핀 블레이드,../Data/6_UI/icon/Iconskill4.tga,.,12,12,34,0,0,0
400201001,스위시 킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,35,0,0,0
400201101,백열진각,../Data/6_UI/icon/Iconskill4.tga,.,12,12,36,0,0,0
400201201,라이징 드롭킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,37,0,0,0
400201301,레이지,../Data/6_UI/icon/Iconskill4.tga,.,12,12,38,0,0,0
400201401,닷지 마스터리,../Data/6_UI/icon/Iconskill4.tga,.,12,12,39,0,0,0
400201501,트윈 이펙트,../Data/6_UI/icon/Iconskill4.tga,.,12,12,40,0,0,0
400201701,호흡조절,../Data/6_UI/icon/Iconskill4.tga,.,12,12,42,0,0,0
400201801,절대방어,../Data/6_UI/icon/Iconskill4.tga,.,12,12,43,0,0,0
400201901,임펙트 블로우,../Data/6_UI/icon/Iconskill4.tga,.,12,12,44,0,0,0
400202001,투기 폭발,../Data/6_UI/icon/Iconskill4.tga,.,12,12,45,0,0,0
400202101,무한 난투 대쉬,../Data/6_UI/icon/Iconskill4.tga,.,12,12,46,0,0,0
400300101,기사 회생,../Data/6_UI/icon/Iconskill4.tga,.,12,12,47,0,0,0
400300301,벙커 버스터,../Data/6_UI/icon/Iconskill4.tga,.,12,12,48,0,0,0
400300401,드래곤 피어,../Data/6_UI/icon/Iconskill4.tga,.,12,12,49,0,0,0
400300501,토네이도 어퍼,../Data/6_UI/icon/Iconskill4.tga,.,12,12,50,0,0,0
400300601,전광 석화,../Data/6_UI/icon/Iconskill4.tga,.,12,12,51,0,0,0
400300701,스핀 붐,../Data/6_UI/icon/Iconskill4.tga,.,12,12,52,0,0,0
400300801,스피릿 스피어,../Data/6_UI/icon/Iconskill4.tga,.,12,12,53,0,0,0
400300901,롤링 그래블,../Data/6_UI/icon/Iconskill4.tga,.,12,12,54,0,0,0
400301001,슬라이딩 난타,../Data/6_UI/icon/Iconskill4.tga,.,12,12,55,0,0,0
400301101,스매쉬 킥,../Data/6_UI/icon/Iconskill4.tga,.,12,12,56,0,0,0
400301201,퓨전 부스트,../Data/6_UI/icon/Iconskill4.tga,.,12,12,57,0,0,0
400301301,피니쉬 무브,../Data/6_UI/icon/Iconskill4.tga,.,12,12,58,0,0,0
400301401,피니쉬 임펙트,../Data/6_UI/icon/Iconskill4.tga,.,12,12,59,0,0,0
400301501,고스트 파이터,../Data/6_UI/icon/Iconskill4.tga,.,12,12,60,0,0,0
400301601,철권 단련,../Data/6_UI/icon/Iconskill4.tga,.,12,12,61,0,0,0
400301701,피스트 하모니,../Data/6_UI/icon/Iconskill4.tga,.,12,12,62,0,0,0
400301801,하모니 마스터리,../Data/6_UI/icon/Iconskill4.tga,.,12,12,63,0,0,0
400301901,헤비 블로우,../Data/6_UI/icon/Iconskill4.tga,.,12,12,64,0,0,0
400400101,트레이닝 타임 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,73,0,0,0
400400201,일심동체 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,76,0,0,0
400400501,연계강타 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,74,0,0,0
400401001,크로스 피스트 스킬 아이콘,../Data/6_UI/icon/Iconskill4.tga,.,12,12,75,0,0,0
401200101,퓨전 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,17,0,0,0
410100501,레피드 스텐스 (친교스킬) 버프아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,16,0,0,0
410200501,지옥의 링 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,18,0,0,0
410300101,기사 회생 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,19,0,0,0
410300201,부활의 투지 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,20,0,0,0
410300401,드래곤 피어 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,29,0,0,0
410300601,전광석화 버프,../Data/6_UI/icon/skillbuff06.tga,.,8,8,24,0,0,0
410301201,퓨전 부스트 버프,../Data/6_UI/icon/skillbuff06.tga,.,8,8,30,0,0,0
410302501,호흡 곤란 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
410302601,하모니 축적 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,21,0,0,0
410302701,하모니 효과 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,22,0,0,0
410400101,트레이닝 타임 디버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,38,0,0,0
800042011,승하차 버프아이콘,../Data/6_UI/icon/skillbuff02.tga,.,8,8,10,0,0,0
900007011,커플 이펙트(꿩먹고 알먹고),../Data/6_UI/icon/skillbuff02.tga,.,8,8,10,0,0,0
900008011,각성 차지 버프,../Data/6_UI/icon/skillbuff05.tga,.,8,8,1,0,0,0
920001011,슬로 베어_디버프 아이콘,'../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
920002011,프로즌 체인_디버프 아이콘,'../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
920003011,베어 부스터_버프 아이콘,'../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
920004011,올 부스터_버프 아이콘,'../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
920005011,베어 패스트_버프 아이콘,'../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
920006011,쉴드_아이템_버프 아이콘,'../Data/6_UI/icon/skillbuff06.tga,.,8,8,23,0,0,0
1054005011,필중 (버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,1,0,0,0
2000000101,각성,../Data/6_UI/icon/Iconskill2.tga,.,12,12,114,0,0,0
2000001001,각성의 파동,../Data/6_UI/icon/Iconskill2.tga,.,12,12,118,0,0,0
2000002001,각성 차지,../Data/6_UI/icon/Iconskill3.tga,.,12,12,57,0,0,0
2000101001,용의비늘,../Data/6_UI/icon/Iconskill2.tga,.,12,12,112,0,0,0
2000102001,롤링 그라운드,../Data/6_UI/icon/Iconskill2.tga,.,12,12,113,0,0,0
2000110101,[각성기]승천룡,../Data/6_UI/icon/Iconskill2.tga,.,12,12,115,0,0,0
2000120101,[각성기]드래곤다이브,../Data/6_UI/icon/Iconskill2.tga,.,12,12,116,0,0,0
2000201001,윈드스탭,../Data/6_UI/icon/Iconskill2.tga,.,12,12,121,0,0,0
2000202001,데스스네치,../Data/6_UI/icon/Iconskill2.tga,.,12,12,122,0,0,0
2000210101,[각성기]데스스팅거,../Data/6_UI/icon/Iconskill2.tga,.,12,12,124,0,0,0
2000220101,[각성기]데몰리션 차지,../Data/6_UI/icon/Iconskill2.tga,.,12,12,125,0,0,0
2000301001,블러드 피버,../Data/6_UI/icon/Iconskill2.tga,.,12,12,130,0,0,0
2000302001,힐링 웨이브,../Data/6_UI/icon/Iconskill2.tga,.,12,12,131,0,0,0
2000310101,[각성기]라이트닝마그넷,../Data/6_UI/icon/Iconskill2.tga,.,12,12,133,0,0,0
2000320101,[각성기]레이스오브헤븐,../Data/6_UI/icon/Iconskill2.tga,.,12,12,134,0,0,0
2000401001,피의각서,../Data/6_UI/icon/Iconskill2.tga,.,12,12,139,0,0,0
2000402001,타임 프리즈,../Data/6_UI/icon/Iconskill2.tga,.,12,12,140,0,0,0
2000410101,[각성기]마그마피스톤,../Data/6_UI/icon/Iconskill2.tga,.,12,12,142,0,0,0
2000420101,[각성기]소울 드레인,../Data/6_UI/icon/Iconskill2.tga,.,12,12,143,0,0,0
2000501001,바람의 노래,../Data/6_UI/icon/Iconskill3.tga,.,12,12,4,0,0,0
2000502001,와이어액션,../Data/6_UI/icon/Iconskill3.tga,.,12,12,5,0,0,0
2000510101,[각성기]아이스샤워,../Data/6_UI/icon/Iconskill3.tga,.,12,12,7,0,0,0
2000520101,[각성기]윈드블레이드,../Data/6_UI/icon/Iconskill3.tga,.,12,12,8,0,0,0
2000601001,N2 탄약강화,../Data/6_UI/icon/Iconskill3.tga,.,12,12,13,0,0,0
2000602001,셀프 봄버,../Data/6_UI/icon/Iconskill3.tga,.,12,12,14,0,0,0
2000610101,[각성기]파티클캐논,../Data/6_UI/icon/Iconskill3.tga,.,12,12,16,0,0,0
2000620101,[각성기]뉴클리어,../Data/6_UI/icon/Iconskill3.tga,.,12,12,17,0,0,0
2000701001,크레이지 소울,../Data/6_UI/icon/Iconskill3.tga,.,12,12,22,0,0,0
2000702001,클로피싱,../Data/6_UI/icon/Iconskill3.tga,.,12,12,23,0,0,0
2000710101,[각성기]헬샤우팅,../Data/6_UI/icon/Iconskill3.tga,.,12,12,25,0,0,0
2000720101,[각성기]마리오네트,../Data/6_UI/icon/Iconskill3.tga,.,12,12,26,0,0,0
2000801001,닷지마스터,../Data/6_UI/icon/Iconskill3.tga,.,12,12,31,0,0,0
2000802001,프로텍트 엣지,../Data/6_UI/icon/Iconskill3.tga,.,12,12,32,0,0,0
2000802002,프로텍트 엣지(버프),../Data/6_UI/icon/skillbuff04.tga,.,8,8,52,0,0,0
2000810101,[각성기]크로스블레이드,../Data/6_UI/icon/Iconskill3.tga,.,12,12,34,0,0,0
2000820101,[각성기]쉐도우블레이드,../Data/6_UI/icon/Iconskill3.tga,.,12,12,35,0,0,0
2009110101,[궁극기]드래곤러쉬,../Data/6_UI/icon/Iconskill2.tga,.,12,12,119,0,0,0
2009210101,[궁극기]데몰리션 봄버,../Data/6_UI/icon/Iconskill2.tga,.,12,12,128,0,0,0
2009310101,[궁극기]라이트닝 스톰,../Data/6_UI/icon/Iconskill2.tga,.,12,12,137,0,0,0
2009410101,[궁극기]리버스 그라비티,../Data/6_UI/icon/Iconskill3.tga,.,12,12,2,0,0,0
2009510101,[궁극기]그라운드 제로,../Data/6_UI/icon/Iconskill3.tga,.,12,12,11,0,0,0
2009610101,[궁극기]멀티 스트라이프,../Data/6_UI/icon/Iconskill3.tga,.,12,12,20,0,0,0
2009710101,[궁극기]클럽 매니아,../Data/6_UI/icon/Iconskill3.tga,.,12,12,29,0,0,0
2009810101,[궁극기]환영 분신술,../Data/6_UI/icon/Iconskill3.tga,.,12,12,38,0,0,0
2010000001,봉인스킬 대표 아이콘,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
