f_NationCodeStr,No,Memo,Rate01,Rate02,Rate03,Rate04,Rate05,Rate06,Rate07,Rate08,Rate09,Rate10,Total_Rate
0,40148,용사의 해안가 2 난이도 2 S,200,37,70,90,110,130,150,0,0,0,787
0,40149,용사의 해안가 2 난이도 2 A,150,15,40,50,60,70,80,0,0,0,465
0,40150,용사의 해안가 2 난이도 2 B,100,6,25,30,35,40,45,0,0,0,281
0,40151,용사의 해안가 2 난이도 2 C,50,9,90,80,70,60,50,0,0,0,409
0,40152,용사의 해안가 2 난이도 2 D,5,7,63,48,35,24,15,0,0,0,197
0,40153,용사의 해안가 2 난이도 2 E,5,7,63,48,35,24,15,0,0,0,197
0,40154,용사의 해안가 2 난이도 2 F,5,7,63,48,35,24,15,0,0,0,197
0,40155,용사의 해안가 2 난이도 3 S,200,37,70,90,110,130,150,170,190,0,1147
0,40156,용사의 해안가 2 난이도 3 A,150,15,40,50,60,70,80,90,100,0,655
0,40157,용사의 해안가 2 난이도 3 B,100,6,25,30,35,40,45,50,55,0,386
0,40158,용사의 해안가 2 난이도 3 C,50,9,90,80,70,60,50,40,30,0,479
0,40159,용사의 해안가 2 난이도 3 D,5,7,63,48,35,24,15,8,3,0,208
0,40160,용사의 해안가 2 난이도 3 E,5,7,63,48,35,24,15,8,3,0,208
0,40161,용사의 해안가 2 난이도 3 F,5,7,63,48,35,24,15,8,3,0,208
0,40162,용사의 해안가 2 난이도 4 S,200,37,70,90,110,130,150,170,0,0,957
0,40163,용사의 해안가 2 난이도 4 A,150,15,40,50,60,70,80,90,0,0,555
0,40164,용사의 해안가 2 난이도 4 B,100,6,25,30,35,40,45,50,0,0,331
0,40165,용사의 해안가 2 난이도 4 C,50,9,90,80,70,60,50,40,0,0,449
0,40166,용사의 해안가 2 난이도 4 D,5,7,63,48,35,24,15,8,0,0,205
0,40167,용사의 해안가 2 난이도 4 E,5,7,63,48,35,24,15,8,0,0,205
0,40168,용사의 해안가 2 난이도 4 F,5,7,63,48,35,24,15,8,0,0,205
0,40169,용사의 계곡 1 난이도 1 S,200,37,70,90,110,130,150,0,0,0,787
0,40170,용사의 계곡 1 난이도 1 A,150,15,40,50,60,70,80,0,0,0,465
0,40171,용사의 계곡 1 난이도 1 B,100,6,25,30,35,40,45,0,0,0,281
0,40172,용사의 계곡 1 난이도 1 C,50,9,90,80,70,60,50,0,0,0,409
0,40173,용사의 계곡 1 난이도 1 D,5,7,63,48,35,24,15,0,0,0,197
0,40174,용사의 계곡 1 난이도 1 E,5,7,63,48,35,24,15,0,0,0,197
0,40175,용사의 계곡 1 난이도 1 F,5,7,63,48,35,24,15,0,0,0,197
0,40176,용사의 계곡 1 난이도 2 S,200,37,70,90,110,130,150,170,190,0,1147
0,40177,용사의 계곡 1 난이도 2 A,150,15,40,50,60,70,80,90,100,0,655
0,40178,용사의 계곡 1 난이도 2 B,100,6,25,30,35,40,45,50,55,0,386
0,40179,용사의 계곡 1 난이도 2 C,50,9,90,80,70,60,50,40,30,0,479
0,40180,용사의 계곡 1 난이도 2 D,5,7,63,48,35,24,15,8,3,0,208
0,40181,용사의 계곡 1 난이도 2 E,5,7,63,48,35,24,15,8,3,0,208
0,40182,용사의 계곡 1 난이도 2 F,5,7,63,48,35,24,15,8,3,0,208
0,40183,용사의 계곡 1 난이도 3 S,200,37,70,90,110,130,150,170,190,0,1147
0,40184,용사의 계곡 1 난이도 3 A,150,15,40,50,60,70,80,90,100,0,655
0,40185,용사의 계곡 1 난이도 3 B,100,6,25,30,35,40,45,50,55,0,386
0,40186,용사의 계곡 1 난이도 3 C,50,9,90,80,70,60,50,40,30,0,479
0,40187,용사의 계곡 1 난이도 3 D,5,7,63,48,35,24,15,8,3,0,208
0,40188,용사의 계곡 1 난이도 3 E,5,7,63,48,35,24,15,8,3,0,208
0,40189,용사의 계곡 1 난이도 3 F,5,7,63,48,35,24,15,8,3,0,208
0,40190,용사의 계곡 1 난이도 4 S,200,37,70,90,110,130,150,170,0,0,957
0,40191,용사의 계곡 1 난이도 4 A,150,15,40,50,60,70,80,90,0,0,555
0,40192,용사의 계곡 1 난이도 4 B,100,6,25,30,35,40,45,50,0,0,331
0,40193,용사의 계곡 1 난이도 4 C,50,9,90,80,70,60,50,40,0,0,449
0,40194,용사의 계곡 1 난이도 4 D,5,7,63,48,35,24,15,8,0,0,205
0,40195,용사의 계곡 1 난이도 4 E,5,7,63,48,35,24,15,8,0,0,205
0,40196,용사의 계곡 1 난이도 4 F,5,7,63,48,35,24,15,8,0,0,205
0,40197,스카이피 신전 1 난이도 1 S,200,37,70,90,110,130,150,170,190,0,1147
0,40198,스카이피 신전 1 난이도 1 A,150,15,40,50,60,70,80,90,100,0,655
0,40199,스카이피 신전 1 난이도 1 B,100,6,25,30,35,40,45,50,55,0,386
0,40200,스카이피 신전 1 난이도 1 C,50,9,90,80,70,60,50,40,30,0,479
0,40201,스카이피 신전 1 난이도 1 D,5,7,63,48,35,24,15,8,3,0,208
0,40202,스카이피 신전 1 난이도 1 E,5,7,63,48,35,24,15,8,3,0,208
0,40203,스카이피 신전 1 난이도 1 F,5,7,63,48,35,24,15,8,3,0,208
0,40204,스카이피 신전 1 난이도 2 S,200,37,70,90,110,130,150,170,190,0,1147
0,40205,스카이피 신전 1 난이도 2 A,150,15,40,50,60,70,80,90,100,0,655
0,40206,스카이피 신전 1 난이도 2 B,100,6,25,30,35,40,45,50,55,0,386
0,40207,스카이피 신전 1 난이도 2 C,50,9,90,80,70,60,50,40,30,0,479
0,40208,스카이피 신전 1 난이도 2 D,5,7,63,48,35,24,15,8,3,0,208
0,40209,스카이피 신전 1 난이도 2 E,5,7,63,48,35,24,15,8,3,0,208
0,40210,스카이피 신전 1 난이도 2 F,5,7,63,48,35,24,15,8,3,0,208
0,40211,스카이피 신전 1 난이도 3 S,200,37,70,90,110,130,150,0,0,0,787
0,40212,스카이피 신전 1 난이도 3 A,150,15,40,50,60,70,80,0,0,0,465
0,40213,스카이피 신전 1 난이도 3 B,100,6,25,30,35,40,45,0,0,0,281
0,40214,스카이피 신전 1 난이도 3 C,50,9,90,80,70,60,50,0,0,0,409
0,40215,스카이피 신전 1 난이도 3 D,5,7,63,48,35,24,15,0,0,0,197
0,40216,스카이피 신전 1 난이도 3 E,5,7,63,48,35,24,15,0,0,0,197
0,40217,스카이피 신전 1 난이도 3 F,5,7,63,48,35,24,15,0,0,0,197
0,40218,스카이피 신전 1 난이도 4 S,200,37,70,90,110,130,150,170,0,0,957
0,40219,스카이피 신전 1 난이도 4 A,150,15,40,50,60,70,80,90,0,0,555
0,40220,스카이피 신전 1 난이도 4 B,100,6,25,30,35,40,45,50,0,0,331
0,40221,스카이피 신전 1 난이도 4 C,50,9,90,80,70,60,50,40,0,0,449
0,40222,스카이피 신전 1 난이도 4 D,5,7,63,48,35,24,15,8,0,0,205
0,40223,스카이피 신전 1 난이도 4 E,5,7,63,48,35,24,15,8,0,0,205
0,40224,스카이피 신전 1 난이도 4 F,5,7,63,48,35,24,15,8,0,0,205
0,40225,위험한 폐광 1 난이도 1 S,200,37,70,90,110,130,150,170,0,0,957
0,40226,위험한 폐광 1 난이도 1 A,150,15,40,50,60,70,80,90,0,0,555
0,40227,위험한 폐광 1 난이도 1 B,100,6,25,30,35,40,45,50,0,0,331
0,40228,위험한 폐광 1 난이도 1 C,50,9,90,80,70,60,50,40,0,0,449
0,40229,위험한 폐광 1 난이도 1 D,5,7,63,48,35,24,15,8,0,0,205
0,40230,위험한 폐광 1 난이도 1 E,5,7,63,48,35,24,15,8,0,0,205
0,40231,위험한 폐광 1 난이도 1 F,5,7,63,48,35,24,15,8,0,0,205
0,40232,위험한 폐광 1 난이도 2 S,200,37,70,90,110,130,150,170,0,0,957
0,40233,위험한 폐광 1 난이도 2 A,150,15,40,50,60,70,80,90,0,0,555
0,40234,위험한 폐광 1 난이도 2 B,100,6,25,30,35,40,45,50,0,0,331
0,40235,위험한 폐광 1 난이도 2 C,50,9,90,80,70,60,50,40,0,0,449
0,40236,위험한 폐광 1 난이도 2 D,5,7,63,48,35,24,15,8,0,0,205
0,40237,위험한 폐광 1 난이도 2 E,5,7,63,48,35,24,15,8,0,0,205
0,40238,위험한 폐광 1 난이도 2 F,5,7,63,48,35,24,15,8,0,0,205
0,40239,위험한 폐광 1 난이도 3 S,200,37,70,90,110,130,150,170,0,0,957
0,40240,위험한 폐광 1 난이도 3 A,150,15,40,50,60,70,80,90,0,0,555
0,40241,위험한 폐광 1 난이도 3 B,100,6,25,30,35,40,45,50,0,0,331
0,40242,위험한 폐광 1 난이도 3 C,50,9,90,80,70,60,50,40,0,0,449
0,40243,위험한 폐광 1 난이도 3 D,5,7,63,48,35,24,15,8,0,0,205
0,40244,위험한 폐광 1 난이도 3 E,5,7,63,48,35,24,15,8,0,0,205
0,40245,위험한 폐광 1 난이도 3 F,5,7,63,48,35,24,15,8,0,0,205
0,40246,위험한 폐광 1 난이도 4 S,200,37,70,90,110,130,150,170,190,0,1147
0,40247,위험한 폐광 1 난이도 4 A,150,15,40,50,60,70,80,90,100,0,655
0,40248,위험한 폐광 1 난이도 4 B,100,6,25,30,35,40,45,50,55,0,386
0,40249,위험한 폐광 1 난이도 4 C,50,9,90,80,70,60,50,40,30,0,479
0,40250,위험한 폐광 1 난이도 4 D,5,7,63,48,35,24,15,8,3,0,208
0,40251,위험한 폐광 1 난이도 4 E,5,7,63,48,35,24,15,8,3,0,208
0,40252,위험한 폐광 1 난이도 4 F,5,7,63,48,35,24,15,8,3,0,208
0,40253,악마의 숨결 1 난이도 1 S,200,37,70,90,110,130,150,0,0,0,787
0,40254,악마의 숨결 1 난이도 1 A,150,15,40,50,60,70,80,0,0,0,465
0,40255,악마의 숨결 1 난이도 1 B,100,6,25,30,35,40,45,0,0,0,281
0,40256,악마의 숨결 1 난이도 1 C,50,9,90,80,70,60,50,0,0,0,409
0,40257,악마의 숨결 1 난이도 1 D,5,7,63,48,35,24,15,0,0,0,197
0,40258,악마의 숨결 1 난이도 1 E,5,7,63,48,35,24,15,0,0,0,197
0,40259,악마의 숨결 1 난이도 1 F,5,7,63,48,35,24,15,0,0,0,197
0,40260,악마의 숨결 1 난이도 2 S,200,37,70,90,110,130,150,170,190,0,1147
0,40261,악마의 숨결 1 난이도 2 A,150,15,40,50,60,70,80,90,100,0,655
0,40262,악마의 숨결 1 난이도 2 B,100,6,25,30,35,40,45,50,55,0,386
0,40263,악마의 숨결 1 난이도 2 C,50,9,90,80,70,60,50,40,30,0,479
0,40264,악마의 숨결 1 난이도 2 D,5,7,63,48,35,24,15,8,3,0,208
0,40265,악마의 숨결 1 난이도 2 E,5,7,63,48,35,24,15,8,3,0,208
0,40266,악마의 숨결 1 난이도 2 F,5,7,63,48,35,24,15,8,3,0,208
0,40267,악마의 숨결 1 난이도 3 S,200,37,70,90,110,130,150,170,0,0,957
0,40268,악마의 숨결 1 난이도 3 A,150,15,40,50,60,70,80,90,0,0,555
0,40269,악마의 숨결 1 난이도 3 B,100,6,25,30,35,40,45,50,0,0,331
0,40270,악마의 숨결 1 난이도 3 C,50,9,90,80,70,60,50,40,0,0,449
0,40271,악마의 숨결 1 난이도 3 D,5,7,63,48,35,24,15,8,0,0,205
0,40272,악마의 숨결 1 난이도 3 E,5,7,63,48,35,24,15,8,0,0,205
0,40273,악마의 숨결 1 난이도 3 F,5,7,63,48,35,24,15,8,0,0,205
0,40274,악마의 숨결 1 난이도 4 S,200,37,70,90,110,130,150,170,190,0,1147
0,40275,악마의 숨결 1 난이도 4 A,150,15,40,50,60,70,80,90,100,0,655
0,40276,악마의 숨결 1 난이도 4 B,100,6,25,30,35,40,45,50,55,0,386
0,40277,악마의 숨결 1 난이도 4 C,50,9,90,80,70,60,50,40,30,0,479
0,40278,악마의 숨결 1 난이도 4 D,5,7,63,48,35,24,15,8,3,0,208
0,40279,악마의 숨결 1 난이도 4 E,5,7,63,48,35,24,15,8,3,0,208
0,40280,악마의 숨결 1 난이도 4 F,5,7,63,48,35,24,15,8,3,0,208
0,40281,이글거리는 늪지대 1 난이도 1 S,200,37,70,90,110,130,150,0,0,0,787
0,40282,이글거리는 늪지대 1 난이도 1 A,150,15,40,50,60,70,80,0,0,0,465
0,40283,이글거리는 늪지대 1 난이도 1 B,100,6,25,30,35,40,45,0,0,0,281
0,40284,이글거리는 늪지대 1 난이도 1 C,50,9,90,80,70,60,50,0,0,0,409
0,40285,이글거리는 늪지대 1 난이도 1 D,5,7,63,48,35,24,15,0,0,0,197
0,40286,이글거리는 늪지대 1 난이도 1 E,5,7,63,48,35,24,15,0,0,0,197
0,40287,이글거리는 늪지대 1 난이도 1 F,5,7,63,48,35,24,15,0,0,0,197
0,40288,이글거리는 늪지대 1 난이도 2 S,200,37,70,90,110,130,150,170,0,0,957
0,40289,이글거리는 늪지대 1 난이도 2 A,150,15,40,50,60,70,80,90,0,0,555
0,40290,이글거리는 늪지대 1 난이도 2 B,100,6,25,30,35,40,45,50,0,0,331
0,40291,이글거리는 늪지대 1 난이도 2 C,50,9,90,80,70,60,50,40,0,0,449
0,40292,이글거리는 늪지대 1 난이도 2 D,5,7,63,48,35,24,15,8,0,0,205
0,40293,이글거리는 늪지대 1 난이도 2 E,5,7,63,48,35,24,15,8,0,0,205
0,40294,이글거리는 늪지대 1 난이도 2 F,5,7,63,48,35,24,15,8,0,0,205
0,40295,이글거리는 늪지대 1 난이도 3 S,200,37,70,90,110,130,150,170,0,0,957
0,40296,이글거리는 늪지대 1 난이도 3 A,150,15,40,50,60,70,80,90,0,0,555
0,40297,이글거리는 늪지대 1 난이도 3 B,100,6,25,30,35,40,45,50,0,0,331
0,40298,이글거리는 늪지대 1 난이도 3 C,50,9,90,80,70,60,50,40,0,0,449
0,40299,이글거리는 늪지대 1 난이도 3 D,5,7,63,48,35,24,15,8,0,0,205
0,40300,이글거리는 늪지대 1 난이도 3 E,5,7,63,48,35,24,15,8,0,0,205
0,40301,이글거리는 늪지대 1 난이도 3 F,5,7,63,48,35,24,15,8,0,0,205
0,40302,이글거리는 늪지대 1 난이도 4 S,200,37,70,90,110,130,150,170,190,0,1147
0,40303,이글거리는 늪지대 1 난이도 4 A,150,15,40,50,60,70,80,90,100,0,655
0,40304,이글거리는 늪지대 1 난이도 4 B,100,6,25,30,35,40,45,50,55,0,386
0,40305,이글거리는 늪지대 1 난이도 4 C,50,9,90,80,70,60,50,40,30,0,479
0,40306,이글거리는 늪지대 1 난이도 4 D,5,7,63,48,35,24,15,8,3,0,208
0,40307,이글거리는 늪지대 1 난이도 4 E,5,7,63,48,35,24,15,8,3,0,208
0,40308,이글거리는 늪지대 1 난이도 4 F,5,7,63,48,35,24,15,8,3,0,208
0,40309,큰나무 지대 1 난이도 1 S,200,37,70,90,110,130,150,0,0,0,787
0,40310,큰나무 지대 1 난이도 1 A,150,15,40,50,60,70,80,0,0,0,465
0,40311,큰나무 지대 1 난이도 1 B,100,6,25,30,35,40,45,0,0,0,281
0,40312,큰나무 지대 1 난이도 1 C,50,9,90,80,70,60,50,0,0,0,409
0,40313,큰나무 지대 1 난이도 1 D,5,7,63,48,35,24,15,0,0,0,197
0,40314,큰나무 지대 1 난이도 1 E,5,7,63,48,35,24,15,0,0,0,197
0,40315,큰나무 지대 1 난이도 1 F,5,7,63,48,35,24,15,0,0,0,197
0,40316,큰나무 지대 1 난이도 2 S,200,37,70,90,110,130,150,0,0,0,787
0,40317,큰나무 지대 1 난이도 2 A,150,15,40,50,60,70,80,0,0,0,465
0,40318,큰나무 지대 1 난이도 2 B,100,6,25,30,35,40,45,0,0,0,281
0,40319,큰나무 지대 1 난이도 2 C,50,9,90,80,70,60,50,0,0,0,409
0,40320,큰나무 지대 1 난이도 2 D,5,7,63,48,35,24,15,0,0,0,197
0,40321,큰나무 지대 1 난이도 2 E,5,7,63,48,35,24,15,0,0,0,197
0,40322,큰나무 지대 1 난이도 2 F,5,7,63,48,35,24,15,0,0,0,197
0,40323,큰나무 지대 1 난이도 3 S,200,37,70,90,110,130,150,170,0,0,957
0,40324,큰나무 지대 1 난이도 3 A,150,15,40,50,60,70,80,90,0,0,555
0,40325,큰나무 지대 1 난이도 3 B,100,6,25,30,35,40,45,50,0,0,331
0,40326,큰나무 지대 1 난이도 3 C,50,9,90,80,70,60,50,40,0,0,449
0,40327,큰나무 지대 1 난이도 3 D,5,7,63,48,35,24,15,8,0,0,205
0,40328,큰나무 지대 1 난이도 3 E,5,7,63,48,35,24,15,8,0,0,205
0,40329,큰나무 지대 1 난이도 3 F,5,7,63,48,35,24,15,8,0,0,205
0,40330,큰나무 지대 1 난이도 4 S,200,37,70,90,110,130,150,170,190,0,1147
0,40331,큰나무 지대 1 난이도 4 A,150,15,40,50,60,70,80,90,100,0,655
0,40332,큰나무 지대 1 난이도 4 B,100,6,25,30,35,40,45,50,55,0,386
0,40333,큰나무 지대 1 난이도 4 C,50,9,90,80,70,60,50,40,30,0,479
0,40334,큰나무 지대 1 난이도 4 D,5,7,63,48,35,24,15,8,3,0,208
0,40335,큰나무 지대 1 난이도 4 E,5,7,63,48,35,24,15,8,3,0,208
0,40336,큰나무 지대 1 난이도 4 F,5,7,63,48,35,24,15,8,3,0,208
0,40337,신들의 안식처 1 난이도 1 S,200,37,70,90,110,130,0,0,0,0,637
0,40338,신들의 안식처 1 난이도 1 A,150,15,40,50,60,70,0,0,0,0,385
0,40339,신들의 안식처 1 난이도 1 B,100,6,25,30,35,40,0,0,0,0,236
0,40340,신들의 안식처 1 난이도 1 C,50,9,90,80,70,60,0,0,0,0,359
0,40341,신들의 안식처 1 난이도 1 D,5,7,63,48,35,24,0,0,0,0,182
0,40342,신들의 안식처 1 난이도 1 E,5,7,63,48,35,24,0,0,0,0,182
0,40343,신들의 안식처 1 난이도 1 F,5,7,63,48,35,24,0,0,0,0,182
0,40344,신들의 안식처 1 난이도 2 S,200,37,70,90,110,130,150,170,0,0,957
0,40345,신들의 안식처 1 난이도 2 A,150,15,40,50,60,70,80,90,0,0,555
0,40346,신들의 안식처 1 난이도 2 B,100,6,25,30,35,40,45,50,0,0,331
0,40347,신들의 안식처 1 난이도 2 C,50,9,90,80,70,60,50,40,0,0,449
0,40348,신들의 안식처 1 난이도 2 D,5,7,63,48,35,24,15,8,0,0,205
0,40349,신들의 안식처 1 난이도 2 E,5,7,63,48,35,24,15,8,0,0,205
0,40350,신들의 안식처 1 난이도 2 F,5,7,63,48,35,24,15,8,0,0,205
0,40351,신들의 안식처 1 난이도 3 S,200,37,70,90,110,130,150,170,0,0,957
0,40352,신들의 안식처 1 난이도 3 A,150,15,40,50,60,70,80,90,0,0,555
0,40353,신들의 안식처 1 난이도 3 B,100,6,25,30,35,40,45,50,0,0,331
0,40354,신들의 안식처 1 난이도 3 C,50,9,90,80,70,60,50,40,0,0,449
0,40355,신들의 안식처 1 난이도 3 D,5,7,63,48,35,24,15,8,0,0,205
0,40356,신들의 안식처 1 난이도 3 E,5,7,63,48,35,24,15,8,0,0,205
0,40357,신들의 안식처 1 난이도 3 F,5,7,63,48,35,24,15,8,0,0,205
0,40358,신들의 안식처 1 난이도 4 S,200,37,70,90,110,130,150,0,0,0,787
0,40359,신들의 안식처 1 난이도 4 A,150,15,40,50,60,70,80,0,0,0,465
0,40360,신들의 안식처 1 난이도 4 B,100,6,25,30,35,40,45,0,0,0,281
0,40361,신들의 안식처 1 난이도 4 C,50,9,90,80,70,60,50,0,0,0,409
0,40362,신들의 안식처 1 난이도 4 D,5,7,63,48,35,24,15,0,0,0,197
0,40363,신들의 안식처 1 난이도 4 E,5,7,63,48,35,24,15,0,0,0,197
0,40364,신들의 안식처 1 난이도 4 F,5,7,63,48,35,24,15,0,0,0,197
0,40365,고요의 숲 1 난이도 1 S,200,37,70,90,110,130,150,170,0,0,957
0,40366,고요의 숲 1 난이도 1 A,150,15,40,50,60,70,80,90,0,0,555
0,40367,고요의 숲 1 난이도 1 B,100,6,25,30,35,40,45,50,0,0,331
0,40368,고요의 숲 1 난이도 1 C,50,9,90,80,70,60,50,40,0,0,449
0,40369,고요의 숲 1 난이도 1 D,5,7,63,48,35,24,15,8,0,0,205
0,40370,고요의 숲 1 난이도 1 E,5,7,63,48,35,24,15,8,0,0,205
0,40371,고요의 숲 1 난이도 1 F,5,7,63,48,35,24,15,8,0,0,205
0,40372,고요의 숲 1 난이도 2 S,200,37,70,90,110,130,150,170,0,0,957
0,40373,고요의 숲 1 난이도 2 A,150,15,40,50,60,70,80,90,0,0,555
0,40374,고요의 숲 1 난이도 2 B,100,6,25,30,35,40,45,50,0,0,331
0,40375,고요의 숲 1 난이도 2 C,50,9,90,80,70,60,50,40,0,0,449
0,40376,고요의 숲 1 난이도 2 D,5,7,63,48,35,24,15,8,0,0,205
0,40377,고요의 숲 1 난이도 2 E,5,7,63,48,35,24,15,8,0,0,205
0,40378,고요의 숲 1 난이도 2 F,5,7,63,48,35,24,15,8,0,0,205
0,40379,고요의 숲 1 난이도 3 S,200,37,70,90,110,130,150,0,0,0,787
0,40380,고요의 숲 1 난이도 3 A,150,15,40,50,60,70,80,0,0,0,465
0,40381,고요의 숲 1 난이도 3 B,100,6,25,30,35,40,45,0,0,0,281
0,40382,고요의 숲 1 난이도 3 C,50,9,90,80,70,60,50,0,0,0,409
0,40383,고요의 숲 1 난이도 3 D,5,7,63,48,35,24,15,0,0,0,197
0,40384,고요의 숲 1 난이도 3 E,5,7,63,48,35,24,15,0,0,0,197
0,40385,고요의 숲 1 난이도 3 F,5,7,63,48,35,24,15,0,0,0,197
0,40386,고요의 숲 1 난이도 4 S,200,37,70,90,110,130,150,170,0,0,957
0,40387,고요의 숲 1 난이도 4 A,150,15,40,50,60,70,80,90,0,0,555
0,40388,고요의 숲 1 난이도 4 B,100,6,25,30,35,40,45,50,0,0,331
0,40389,고요의 숲 1 난이도 4 C,50,9,90,80,70,60,50,40,0,0,449
0,40390,고요의 숲 1 난이도 4 D,5,7,63,48,35,24,15,8,0,0,205
0,40391,고요의 숲 1 난이도 4 E,5,7,63,48,35,24,15,8,0,0,205
0,40392,고요의 숲 1 난이도 4 F,5,7,63,48,35,24,15,8,0,0,205
0,40393,고요의 숲 2 난이도 1 S,200,37,70,90,110,130,150,170,0,0,957
0,40394,고요의 숲 2 난이도 1 A,150,15,40,50,60,70,80,90,0,0,555
0,40395,고요의 숲 2 난이도 1 B,100,6,25,30,35,40,45,50,0,0,331
0,40396,고요의 숲 2 난이도 1 C,50,9,90,80,70,60,50,40,0,0,449
0,40397,고요의 숲 2 난이도 1 D,5,7,63,48,35,24,15,8,0,0,205
0,40398,고요의 숲 2 난이도 1 E,5,7,63,48,35,24,15,8,0,0,205
0,40399,고요의 숲 2 난이도 1 F,5,7,63,48,35,24,15,8,0,0,205
0,40400,고요의 숲 2 난이도 2 S,200,37,70,90,110,130,150,0,0,0,787
0,40401,고요의 숲 2 난이도 2 A,150,15,40,50,60,70,80,0,0,0,465
0,40402,고요의 숲 2 난이도 2 B,100,6,25,30,35,40,45,0,0,0,281
0,40403,고요의 숲 2 난이도 2 C,50,9,90,80,70,60,50,0,0,0,409
0,40404,고요의 숲 2 난이도 2 D,5,7,63,48,35,24,15,0,0,0,197
0,40405,고요의 숲 2 난이도 2 E,5,7,63,48,35,24,15,0,0,0,197
0,40406,고요의 숲 2 난이도 2 F,5,7,63,48,35,24,15,0,0,0,197
0,40407,고요의 숲 2 난이도 3 S,200,37,70,90,110,130,150,170,0,0,957
0,40408,고요의 숲 2 난이도 3 A,150,15,40,50,60,70,80,90,0,0,555
0,40409,고요의 숲 2 난이도 3 B,100,6,25,30,35,40,45,50,0,0,331
0,40410,고요의 숲 2 난이도 3 C,50,9,90,80,70,60,50,40,0,0,449
0,40411,고요의 숲 2 난이도 3 D,5,7,63,48,35,24,15,8,0,0,205
0,40412,고요의 숲 2 난이도 3 E,5,7,63,48,35,24,15,8,0,0,205
0,40413,고요의 숲 2 난이도 3 F,5,7,63,48,35,24,15,8,0,0,205
0,40414,고요의 숲 2 난이도 4 S,200,37,70,90,110,130,150,170,190,0,1147
0,40415,고요의 숲 2 난이도 4 A,150,15,40,50,60,70,80,90,0,0,555
0,40416,고요의 숲 2 난이도 4 B,100,6,25,30,35,40,45,50,0,0,331
0,40417,고요의 숲 2 난이도 4 C,50,9,90,80,70,60,50,40,0,0,449
0,40418,고요의 숲 2 난이도 4 D,5,7,63,48,35,24,15,8,0,0,205
0,40419,고요의 숲 2 난이도 4 E,5,7,63,48,35,24,15,8,0,0,205
0,40420,고요의 숲 2 난이도 4 F,5,7,63,48,35,24,15,8,0,0,205
0,40421,이슬의 숲 1 난이도 1 S,200,37,70,90,110,130,150,170,0,0,957
0,40422,이슬의 숲 1 난이도 1 A,150,15,40,50,60,70,80,90,0,0,555
0,40423,이슬의 숲 1 난이도 1 B,100,6,25,30,35,40,45,50,0,0,331
0,40424,이슬의 숲 1 난이도 1 C,50,9,90,80,70,60,50,40,0,0,449
0,40425,이슬의 숲 1 난이도 1 D,5,7,63,48,35,24,15,8,0,0,205
0,40426,이슬의 숲 1 난이도 1 E,5,7,63,48,35,24,15,8,0,0,205
0,40427,이슬의 숲 1 난이도 1 F,5,7,63,48,35,24,15,8,0,0,205
0,40428,이슬의 숲 1 난이도 2 S,200,37,70,90,110,130,150,170,0,0,957
0,40429,이슬의 숲 1 난이도 2 A,150,15,40,50,60,70,80,90,0,0,555
0,40430,이슬의 숲 1 난이도 2 B,100,6,25,30,35,40,45,50,0,0,331
0,40431,이슬의 숲 1 난이도 2 C,50,9,90,80,70,60,50,40,0,0,449
0,40432,이슬의 숲 1 난이도 2 D,5,7,63,48,35,24,15,8,0,0,205
0,40433,이슬의 숲 1 난이도 2 E,5,7,63,48,35,24,15,8,0,0,205
0,40434,이슬의 숲 1 난이도 2 F,5,7,63,48,35,24,15,8,0,0,205
0,40435,이슬의 숲 1 난이도 3 S,200,37,70,90,110,130,150,0,0,0,787
0,40436,이슬의 숲 1 난이도 3 A,150,15,40,50,60,70,80,0,0,0,465
0,40437,이슬의 숲 1 난이도 3 B,100,6,25,30,35,40,45,0,0,0,281
0,40438,이슬의 숲 1 난이도 3 C,50,9,90,80,70,60,50,0,0,0,409
0,40439,이슬의 숲 1 난이도 3 D,5,7,63,48,35,24,15,0,0,0,197
0,40440,이슬의 숲 1 난이도 3 E,5,7,63,48,35,24,15,0,0,0,197
0,40441,이슬의 숲 1 난이도 3 F,5,7,63,48,35,24,15,0,0,0,197
0,40442,이슬의 숲 1 난이도 4 S,200,37,70,90,110,130,150,0,0,0,787
0,40443,이슬의 숲 1 난이도 4 A,150,15,40,50,60,70,80,0,0,0,465
0,40444,이슬의 숲 1 난이도 4 B,100,6,25,30,35,40,45,0,0,0,281
0,40445,이슬의 숲 1 난이도 4 C,50,9,90,80,70,60,50,0,0,0,409
0,40446,이슬의 숲 1 난이도 4 D,5,7,63,48,35,24,15,0,0,0,197
0,40447,이슬의 숲 1 난이도 4 E,5,7,63,48,35,24,15,0,0,0,197
0,40448,이슬의 숲 1 난이도 4 F,5,7,63,48,35,24,15,0,0,0,197
0,40449,이슬의 숲 2 난이도 1 S,200,37,70,90,110,130,150,0,0,0,787
0,40450,이슬의 숲 2 난이도 1 A,150,15,40,50,60,70,80,0,0,0,465
0,40451,이슬의 숲 2 난이도 1 B,100,6,25,30,35,40,45,0,0,0,281
0,40452,이슬의 숲 2 난이도 1 C,50,9,90,80,70,60,50,0,0,0,409
0,40453,이슬의 숲 2 난이도 1 D,5,7,63,48,35,24,15,0,0,0,197
0,40454,이슬의 숲 2 난이도 1 E,5,7,63,48,35,24,15,0,0,0,197
0,40455,이슬의 숲 2 난이도 1 F,5,7,63,48,35,24,15,0,0,0,197
