f_NationCodeStr,BagNo,Memo,ItemNo01,ItemNo02,ItemNo03,ItemNo04,ItemNo05,ItemNo06,ItemNo07,ItemNo08,ItemNo09,ItemNo10,ItemNoTypeFlag
0,88293,라발론의 온전한 심장,119200645,0,0,0,0,0,0,0,0,0,0
0,88294,라발론의 온전한 심장,119200655,0,0,0,0,0,0,0,0,0,0
0,88295,라발론의 온전한 심장,119200665,0,0,0,0,0,0,0,0,0,0
0,88296,라발론의 온전한 심장,119200675,0,0,0,0,0,0,0,0,0,0
0,88297,라발론의 온전한 심장,119200685,0,0,0,0,0,0,0,0,0,0
0,88298,라발론의 온전한 심장,119200695,0,0,0,0,0,0,0,0,0,0
0,88299,라발론의 온전한 심장,119200705,0,0,0,0,0,0,0,0,0,0
0,88300,라발론의 온전한 심장,119200715,0,0,0,0,0,0,0,0,0,0
0,88301,라발론의 온전한 심장,119200725,0,0,0,0,0,0,0,0,0,0
0,88302,라발론의 온전한 심장,119200735,0,0,0,0,0,0,0,0,0,0
0,88303,라발론의 온전한 심장,119200745,0,0,0,0,0,0,0,0,0,0
0,88304,라발론의 온전한 심장,119200755,0,0,0,0,0,0,0,0,0,0
0,88305,라발론의 온전한 심장,119200765,0,0,0,0,0,0,0,0,0,0
0,88306,라발론의 온전한 심장,119200775,0,0,0,0,0,0,0,0,0,0
0,88307,라발론의 온전한 심장,119200785,0,0,0,0,0,0,0,0,0,0
0,88308,라발론의 온전한 심장,119200795,0,0,0,0,0,0,0,0,0,0
0,88309,라발론의 온전한 심장,119200805,0,0,0,0,0,0,0,0,0,0
0,88310,라발론의 온전한 심장,119200815,0,0,0,0,0,0,0,0,0,0
0,88311,라발론의 온전한 심장,119200825,0,0,0,0,0,0,0,0,0,0
0,88312,라발론의 온전한 심장,111100415,0,0,0,0,0,0,0,0,0,0
0,88313,라발론의 온전한 심장,112100355,0,0,0,0,0,0,0,0,0,0
0,88314,라발론의 온전한 심장,113100415,0,0,0,0,0,0,0,0,0,0
0,88315,라발론의 온전한 심장,114100355,0,0,0,0,0,0,0,0,0,0
0,88316,라발론의 온전한 심장,115100415,0,0,0,0,0,0,0,0,0,0
0,88317,라발론의 온전한 심장,116100355,0,0,0,0,0,0,0,0,0,0
0,88318,라발론의 온전한 심장,117100415,0,0,0,0,0,0,0,0,0,0
0,88319,라발론의 온전한 심장,118100355,0,0,0,0,0,0,0,0,0,0
0,88320,[망자의탑] 다크 소울 소드 제조서(획득),119201400,0,0,0,0,0,0,0,0,0,0
0,88321,[망자의탑] 다크 소울 블레이드 제조서(획득),119201410,0,0,0,0,0,0,0,0,0,0
0,88322,[망자의탑] 다크 소울 스태프 제조서(획득),119201420,0,0,0,0,0,0,0,0,0,0
0,88323,[망자의탑] 다크 소울 스피어 제조서(획득),119201430,0,0,0,0,0,0,0,0,0,0
0,88324,[망자의탑] 다크 소울 보우 제조서(획득),119201440,0,0,0,0,0,0,0,0,0,0
0,88325,[망자의탑] 다크 소울 크로스보우 제조서(획득),119201450,0,0,0,0,0,0,0,0,0,0
0,88326,[망자의탑] 다크 소울 클로 제조서(획득),119201460,0,0,0,0,0,0,0,0,0,0
0,88327,[망자의탑] 다크 소울 카타르 제조서(획득),119201470,0,0,0,0,0,0,0,0,0,0
0,88328,[망자의탑] 다크 소울 반지[기사] 제조서(획득),119201480,0,0,0,0,0,0,0,0,0,0
0,88329,[망자의탑] 다크 소울 반지[투사] 제조서(획득),119201490,0,0,0,0,0,0,0,0,0,0
0,88330,[망자의탑] 다크 소울 반지[메이지] 제조서(획득),119201500,0,0,0,0,0,0,0,0,0,0
0,88331,[망자의탑] 다크 소울 반지[전투마법사] 제조서(획득),119201510,0,0,0,0,0,0,0,0,0,0
0,88332,[망자의탑] 다크 소울 반지[사냥꾼] 제조서(획득),119201520,0,0,0,0,0,0,0,0,0,0
0,88333,[망자의탑] 다크 소울 반지[레인저] 제조서(획득),119201530,0,0,0,0,0,0,0,0,0,0
0,88334,[망자의탑] 다크 소울 반지[광대] 제조서(획득),119201540,0,0,0,0,0,0,0,0,0,0
0,88335,[망자의탑] 다크 소울 반지[암살자] 제조서(획득),119201550,0,0,0,0,0,0,0,0,0,0
0,88336,[망자의탑] 다크 소울 벨트[기사] 제조서(획득),119201560,0,0,0,0,0,0,0,0,0,0
0,88337,[망자의탑] 다크 소울 벨트[투사] 제조서(획득),119201570,0,0,0,0,0,0,0,0,0,0
0,88338,[망자의탑] 다크 소울 벨트[메이지] 제조서(획득),119201580,0,0,0,0,0,0,0,0,0,0
0,88339,[망자의탑] 다크 소울 벨트[전투마법사] 제조서(획득),119201590,0,0,0,0,0,0,0,0,0,0
0,88340,[망자의탑] 다크 소울 벨트[사냥꾼] 제조서(획득),119201600,0,0,0,0,0,0,0,0,0,0
0,88341,[망자의탑] 다크 소울 벨트[레인저] 제조서(획득),119201610,0,0,0,0,0,0,0,0,0,0
0,88342,[망자의탑] 다크 소울 벨트[광대] 제조서(획득),119201620,0,0,0,0,0,0,0,0,0,0
0,88343,[망자의탑] 다크 소울 벨트[암살자] 제조서(획득),119201630,0,0,0,0,0,0,0,0,0,0
0,88344,[망자의탑] 다크 소울 팔찌[기사] 제조서(획득),119201640,0,0,0,0,0,0,0,0,0,0
0,88345,[망자의탑] 다크 소울 팔찌[투사] 제조서(획득),119201650,0,0,0,0,0,0,0,0,0,0
0,88346,[망자의탑] 다크 소울 팔찌[메이지] 제조서(획득),119201660,0,0,0,0,0,0,0,0,0,0
0,88347,[망자의탑] 다크 소울 팔찌[전투마법사] 제조서(획득),119201670,0,0,0,0,0,0,0,0,0,0
0,88348,[망자의탑] 다크 소울 팔찌[사냥꾼] 제조서(획득),119201680,0,0,0,0,0,0,0,0,0,0
0,88349,[망자의탑] 다크 소울 팔찌[레인저] 제조서(획득),119201690,0,0,0,0,0,0,0,0,0,0
0,88350,[망자의탑] 다크 소울 팔찌[광대] 제조서(획득),119201700,0,0,0,0,0,0,0,0,0,0
0,88351,[망자의탑] 다크 소울 팔찌[암살자] 제조서(획득),119201710,0,0,0,0,0,0,0,0,0,0
0,88352,[염왕개선] 염왕 소드 획득서 (획득),119000050,0,0,0,0,0,0,0,0,0,0
0,88353,[염왕개선] 염왕 블레이드 획득서 (획득),119000060,0,0,0,0,0,0,0,0,0,0
0,88354,[염왕개선] 염왕 스태프 획득서 (획득),119000070,0,0,0,0,0,0,0,0,0,0
0,88355,[염왕개선] 염왕 스피어 획득서 (획득),119000080,0,0,0,0,0,0,0,0,0,0
0,88356,[염왕개선] 염왕 보우 획득서 (획득),119000090,0,0,0,0,0,0,0,0,0,0
0,88357,[염왕개선] 염왕 크로스보우 획득서 (획득),119000100,0,0,0,0,0,0,0,0,0,0
0,88358,[염왕개선] 염왕 클로 획득서 (획득),119000110,0,0,0,0,0,0,0,0,0,0
0,88359,[염왕개선] 염왕 카타르 획득서 (획득),119000120,0,0,0,0,0,0,0,0,0,0
0,88360,흑룡왕 인챈트 재료 아이템 (3),119300020,0,0,0,0,0,0,0,0,0,0
0,88361,흑룡왕 인챈트 재료 아이템 (3),119300010,0,0,0,0,0,0,0,0,0,0
0,88362,흑룡왕 인챈트 재료 아이템 (3),119300030,0,0,0,0,0,0,0,0,0,0
0,88363,흑룡왕 인챈트 재료 아이템 (3),119300040,0,0,0,0,0,0,0,0,0,0
0,88364,흑룡왕 인챈트 재료 아이템 (3),119300050,0,0,0,0,0,0,0,0,0,0
0,88365,흑룡왕 인챈트 재료 아이템 (3),119300060,0,0,0,0,0,0,0,0,0,0
0,88366,흑룡왕 인챈트 재료 아이템 (3),119300080,0,0,0,0,0,0,0,0,0,0
0,88367,흑룡왕 인챈트 재료 아이템 (3),119300090,0,0,0,0,0,0,0,0,0,0
0,88368,흑룡왕 인챈트 재료 아이템 (3),119300100,0,0,0,0,0,0,0,0,0,0
0,88369,흑룡왕 인챈트 재료 아이템 (3),119300110,0,0,0,0,0,0,0,0,0,0
0,88370,흑룡왕 인챈트 재료 아이템 (3),119300120,0,0,0,0,0,0,0,0,0,0
0,88371,흑룡왕 인챈트 재료 아이템 (3),119300130,0,0,0,0,0,0,0,0,0,0
0,88372,흑룡왕 인챈트 재료 아이템 (3),119300150,0,0,0,0,0,0,0,0,0,0
0,88373,흑룡왕 인챈트 재료 아이템 (3),119300160,0,0,0,0,0,0,0,0,0,0
0,88374,흑룡왕 인챈트 재료 아이템 (3),119300170,0,0,0,0,0,0,0,0,0,0
0,88375,흑룡왕 인챈트 재료 아이템 (3),119300180,0,0,0,0,0,0,0,0,0,0
0,88376,흑룡왕 인챈트 재료 아이템 (3),119300190,0,0,0,0,0,0,0,0,0,0
0,88377,흑룡왕 인챈트 재료 아이템 (3),119300200,0,0,0,0,0,0,0,0,0,0
0,88378,흑룡왕 인챈트 재료 아이템 (3),119300220,0,0,0,0,0,0,0,0,0,0
0,88379,흑룡왕 인챈트 재료 아이템 (3),119300230,0,0,0,0,0,0,0,0,0,0
0,88380,흑룡왕 인챈트 재료 아이템 (3),119300240,0,0,0,0,0,0,0,0,0,0
0,88381,흑룡왕 인챈트 재료 아이템 (3),119300250,0,0,0,0,0,0,0,0,0,0
0,88382,흑룡왕 인챈트 재료 아이템 (3),119300260,0,0,0,0,0,0,0,0,0,0
0,88383,흑룡왕 인챈트 재료 아이템 (3),119300270,0,0,0,0,0,0,0,0,0,0
0,88384,흑룡왕 인챈트 재료 아이템 (3),119300290,0,0,0,0,0,0,0,0,0,0
0,88385,흑룡왕 인챈트 재료 아이템 (3),119300300,0,0,0,0,0,0,0,0,0,0
0,88386,흑룡왕 인챈트 재료 아이템 (3),119300310,0,0,0,0,0,0,0,0,0,0
0,88387,흑룡왕 인챈트 재료 아이템 (3),119300320,0,0,0,0,0,0,0,0,0,0
0,88388,흑룡왕 인챈트 재료 아이템 (3),119300330,0,0,0,0,0,0,0,0,0,0
0,88389,흑룡왕 인챈트 재료 아이템 (3),119300340,0,0,0,0,0,0,0,0,0,0
0,88390,흑룡왕 인챈트 재료 아이템 (3),119300360,0,0,0,0,0,0,0,0,0,0
0,88391,흑룡왕 인챈트 재료 아이템 (3),119300370,0,0,0,0,0,0,0,0,0,0
0,88392,흑룡왕 인챈트 재료 아이템 (3),119300380,0,0,0,0,0,0,0,0,0,0
0,88393,흑룡왕 인챈트 재료 아이템 (3),119300390,0,0,0,0,0,0,0,0,0,0
0,88394,흑룡왕 인챈트 재료 아이템 (3),119300400,0,0,0,0,0,0,0,0,0,0
0,88395,흑룡왕 인챈트 재료 아이템 (3),119300410,0,0,0,0,0,0,0,0,0,0
0,88396,흑룡왕 인챈트 재료 아이템 (3),119300430,0,0,0,0,0,0,0,0,0,0
0,88397,흑룡왕 인챈트 재료 아이템 (3),119300440,0,0,0,0,0,0,0,0,0,0
0,88398,흑룡왕 인챈트 재료 아이템 (3),119300450,0,0,0,0,0,0,0,0,0,0
0,88399,흑룡왕 인챈트 재료 아이템 (3),119300460,0,0,0,0,0,0,0,0,0,0
0,88400,흑룡왕 인챈트 재료 아이템 (3),119300470,0,0,0,0,0,0,0,0,0,0
0,88401,흑룡왕 인챈트 재료 아이템 (3),119300480,0,0,0,0,0,0,0,0,0,0
0,88402,흑룡왕 인챈트 재료 아이템 (3),119300500,0,0,0,0,0,0,0,0,0,0
0,88403,흑룡왕 인챈트 재료 아이템 (3),119300510,0,0,0,0,0,0,0,0,0,0
0,88404,흑룡왕 인챈트 재료 아이템 (3),119300520,0,0,0,0,0,0,0,0,0,0
0,88405,흑룡왕 인챈트 재료 아이템 (3),119300530,0,0,0,0,0,0,0,0,0,0
0,88406,흑룡왕 인챈트 재료 아이템 (3),119300540,0,0,0,0,0,0,0,0,0,0
0,88407,흑룡왕 인챈트 재료 아이템 (3),119300550,0,0,0,0,0,0,0,0,0,0
0,88408,흑룡왕 인챈트 재료 아이템 (3),330351000,0,0,0,0,0,0,0,0,0,0
0,88409,흑룡왕 인챈트 재료 아이템 (3),330351010,0,0,0,0,0,0,0,0,0,0
0,88410,흑룡왕 인챈트 재료 아이템 (3),330351020,0,0,0,0,0,0,0,0,0,0
0,88411,흑룡왕 인챈트 재료 아이템 (3),330351030,0,0,0,0,0,0,0,0,0,0
0,88412,흑룡왕 인챈트 재료 아이템 (3),330351040,0,0,0,0,0,0,0,0,0,0
0,88413,흑룡왕 인챈트 재료 아이템 (3),330351050,0,0,0,0,0,0,0,0,0,0
0,88414,흑룡왕 인챈트 재료 아이템 (3),340351000,0,0,0,0,0,0,0,0,0,0
0,88415,흑룡왕 인챈트 재료 아이템 (3),340351010,0,0,0,0,0,0,0,0,0,0
0,88416,흑룡왕 인챈트 재료 아이템 (3),340351020,0,0,0,0,0,0,0,0,0,0
0,88417,흑룡왕 인챈트 재료 아이템 (3),340351030,0,0,0,0,0,0,0,0,0,0
0,88418,흑룡왕 인챈트 재료 아이템 (3),340351040,0,0,0,0,0,0,0,0,0,0
0,88419,흑룡왕 인챈트 재료 아이템 (3),340351050,0,0,0,0,0,0,0,0,0,0
0,88420,흑룡왕 인챈트 재료 아이템 (3),343110080,0,0,0,0,0,0,0,0,0,0
0,88421,흑룡왕 인챈트 재료 아이템 (3),333110080,0,0,0,0,0,0,0,0,0,0
0,88422,흑룡왕 인챈트 재료 아이템 (3),320102010,0,0,0,0,0,0,0,0,0,0
0,88423,흑룡왕 인챈트 재료 아이템 (3),320102050,0,0,0,0,0,0,0,0,0,0
0,88424,흑룡왕 인챈트 재료 아이템 (3),320102030,0,0,0,0,0,0,0,0,0,0
0,88425,흑룡왕 인챈트 재료 아이템 (3),320102020,0,0,0,0,0,0,0,0,0,0
0,88426,흑룡왕 인챈트 재료 아이템 (3),320102040,0,0,0,0,0,0,0,0,0,0
0,88427,흑룡왕 인챈트 재료 아이템 (3),320102060,0,0,0,0,0,0,0,0,0,0
0,88428,흑룡왕 인챈트 재료 아이템 (3),320102080,0,0,0,0,0,0,0,0,0,0
0,88429,흑룡왕 인챈트 재료 아이템 (3),340351042,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88430,흑룡왕 인챈트 재료 아이템 (3),340351022,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88431,흑룡왕 인챈트 재료 아이템 (3),340351032,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88432,흑룡왕 인챈트 재료 아이템 (3),340351052,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88433,흑룡왕 인챈트 재료 아이템 (3),340351062,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88434,흑룡왕 인챈트 재료 아이템 (3),330351012,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88435,흑룡왕 인챈트 재료 아이템 (3),330351042,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88436,흑룡왕 인챈트 재료 아이템 (3),330351022,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88437,흑룡왕 인챈트 재료 아이템 (3),330351032,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88438,흑룡왕 인챈트 재료 아이템 (3),330351052,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88439,흑룡왕 인챈트 재료 아이템 (3),330351062,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88440,흑룡왕 인챈트 재료 아이템 (3),119300372,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88441,흑룡왕 인챈트 재료 아이템 (3),119300402,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88442,흑룡왕 인챈트 재료 아이템 (3),119300382,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88443,흑룡왕 인챈트 재료 아이템 (3),119300392,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88444,흑룡왕 인챈트 재료 아이템 (3),119300412,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88445,흑룡왕 인챈트 재료 아이템 (3),119300422,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88446,흑룡왕 인챈트 재료 아이템 (3),119300512,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88447,흑룡왕 인챈트 재료 아이템 (3),119300542,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88448,흑룡왕 인챈트 재료 아이템 (3),119300522,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88449,흑룡왕 인챈트 재료 아이템 (3),119300532,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88450,흑룡왕 인챈트 재료 아이템 (3),119300552,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88451,흑룡왕 인챈트 재료 아이템 (3),119300562,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88452,흑룡왕 인챈트 재료 아이템 (3),119300302,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88453,흑룡왕 인챈트 재료 아이템 (3),119300332,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88454,흑룡왕 인챈트 재료 아이템 (3),119300312,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88455,흑룡왕 인챈트 재료 아이템 (3),119300322,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88456,흑룡왕 인챈트 재료 아이템 (3),119300342,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88457,흑룡왕 인챈트 재료 아이템 (3),119300352,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88458,흑룡왕 인챈트 재료 아이템 (3),119300442,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88459,흑룡왕 인챈트 재료 아이템 (3),119300472,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88460,흑룡왕 인챈트 재료 아이템 (3),119300452,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88461,흑룡왕 인챈트 재료 아이템 (3),119300462,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88462,흑룡왕 인챈트 재료 아이템 (3),119300482,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88463,흑룡왕 인챈트 재료 아이템 (3),119300492,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88464,흑룡왕 인챈트 재료 아이템 (3),119300092,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88465,흑룡왕 인챈트 재료 아이템 (3),119300122,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88466,흑룡왕 인챈트 재료 아이템 (3),119300102,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88467,흑룡왕 인챈트 재료 아이템 (3),119300112,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88468,흑룡왕 인챈트 재료 아이템 (3),119300132,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88469,흑룡왕 인챈트 재료 아이템 (3),119300142,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88470,흑룡왕 인챈트 재료 아이템 (3),119300232,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88472,흑룡왕 인챈트 재료 아이템 (3),119300262,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88473,흑룡왕 인챈트 재료 아이템 (3),119300242,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88474,흑룡왕 인챈트 재료 아이템 (3),119300252,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88475,흑룡왕 인챈트 재료 아이템 (3),119300272,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88476,흑룡왕 인챈트 재료 아이템 (3),119300282,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88477,흑룡왕 인챈트 재료 아이템 (3),119300022,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88478,흑룡왕 인챈트 재료 아이템 (3),119300052,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88479,흑룡왕 인챈트 재료 아이템 (3),119300032,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88480,흑룡왕 인챈트 재료 아이템 (3),119300042,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88481,흑룡왕 인챈트 재료 아이템 (3),119300062,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88482,흑룡왕 인챈트 재료 아이템 (3),119300072,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88483,흑룡왕 인챈트 재료 아이템 (3),119300162,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88484,흑룡왕 인챈트 재료 아이템 (3),119300192,231001760,231001765,79000020,0,0,0,0,0,0,0
0,88485,흑룡왕 인챈트 재료 아이템 (3),119300172,231001760,231001740,79000020,0,0,0,0,0,0,0
0,88486,흑룡왕 인챈트 재료 아이템 (3),119300182,231001760,231001730,79000020,0,0,0,0,0,0,0
0,88487,흑룡왕 인챈트 재료 아이템 (3),119300202,231001760,231021280,79000020,0,0,0,0,0,0,0
0,88488,흑룡왕 인챈트 재료 아이템 (3),119300212,231001760,231001770,79000020,0,0,0,0,0,0,0
0,88489,흑룡왕 인챈트 재료 아이템 (3),340351012,231001760,231001720,79000020,0,0,0,0,0,0,0
0,88490,흑룡왕 인챈트 재료 아이템 (3),320102160,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88491,흑룡왕 인챈트 재료 아이템 (3),320102170,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88492,흑룡왕 인챈트 재료 아이템 (3),320102130,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88493,흑룡왕 인챈트 재료 아이템 (3),320102150,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88494,흑룡왕 인챈트 재료 아이템 (3),320102120,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88495,흑룡왕 인챈트 재료 아이템 (3),320102140,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88496,흑룡왕 인챈트 재료 아이템 (3),320102110,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88497,흑룡왕 인챈트 재료 아이템 (3),320102180,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88498,흑룡왕 인챈트 재료 아이템 (3),333110180,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88499,흑룡왕 인챈트 재료 아이템 (3),343110180,231001750,231001730,231001740,231001760,231001765,231001770,231021280,79000010,0,0
0,88600,흑룡왕 인챈트 재료 아이템 (3),320102070,0,0,0,0,0,0,0,0,0,0
0,88700,[망자의탑] 다크 소울 소드 제조서(획득),343110020,0,0,0,0,0,0,0,0,0,0
0,88710,[망자의탑] 다크 소울 소드 제조서(획득),333110020,0,0,0,0,0,0,0,0,0,0
0,88720,[망자의탑] 다크 소울 무기 제조서(필요) 건스테프,343110120,50801620,50801650,50801680,50801710,0,0,0,0,0,0
0,88730,[망자의탑] 다크 소울 무기 제조서(필요) 건틀렛,343110130,50801620,50801650,50801680,50801710,0,0,0,0,0,0
0,99997,제련 아이템 2,0,0,0,0,0,0,0,0,0,0,0
0,99998,제련 아이템 1,0,0,0,0,0,0,0,0,0,0,0
0,99999,샤이닝 스톤 백,20700010,20700020,20700030,20700040,20700050,0,0,0,0,0,0
0,100000,강화 가루 세트,79000010,79000020,0,0,0,0,0,0,0,0,0
0,100001,악마의 영혼석,60000960,0,0,0,0,0,0,0,0,0,0
0,100002,쿵카 히든 스크롤,51100010,21301172,0,0,0,0,0,0,0,0,0
0,100003,"후커,알비다 히든 스크롤",51100020,20301093,20301279,0,0,0,0,0,0,0,0
0,100004,로드 오브 나이트 히든 스크롤,51100030,20301036,0,0,0,0,0,0,0,0,0
0,100005,아투 히든 스크롤,51100040,21301031,0,0,0,0,0,0,0,0,0
0,100006,벨라 히든 스크롤,51100050,20301015,0,0,0,0,0,0,0,0,0
0,100007,부보 부보 히든 스크롤,0,20301181,20301602,0,0,0,0,0,0,0,0
0,100008,아르카 히든 스크롤,0,20301182,0,0,0,0,0,0,0,0,0
0,100009,가이던 - 키마트 - 안타라스 히든 스크롤,0,79000020,79000010,0,0,0,0,0,0,0,0
0,100010,강화 가루 세트,79000010,79000020,0,0,0,0,0,0,0,0,0
0,100011,강화 가루 세트,51100360,20301169,0,0,0,0,0,0,0,0,0
0,188204,레시피 획득아이템,219100075,0,0,0,0,0,0,0,0,0,0
0,188205,레시피 획득아이템,219100155,0,0,0,0,0,0,0,0,0,0
0,188206,레시피 획득아이템,219100235,0,0,0,0,0,0,0,0,0,0
0,188207,레시피 획득아이템,219100275,0,0,0,0,0,0,0,0,0,0
0,188208,레시피 획득아이템,219100115,0,0,0,0,0,0,0,0,0,0
0,188209,레시피 획득아이템,219100195,0,0,0,0,0,0,0,0,0,0
0,188210,레시피 획득아이템,219200055,0,0,0,0,0,0,0,0,0,0
0,188211,레시피 획득아이템,219200135,0,0,0,0,0,0,0,0,0,0
0,188212,레시피 획득아이템,219200215,0,0,0,0,0,0,0,0,0,0
0,188213,레시피 획득아이템,219200255,0,0,0,0,0,0,0,0,0,0
0,188214,레시피 획득아이템,219200095,0,0,0,0,0,0,0,0,0,0
0,188215,레시피 획득아이템,219200175,0,0,0,0,0,0,0,0,0,0
0,188216,레시피 획득아이템,219100085,0,0,0,0,0,0,0,0,0,0
0,188217,레시피 획득아이템,219100165,0,0,0,0,0,0,0,0,0,0
0,188218,레시피 획득아이템,219100245,0,0,0,0,0,0,0,0,0,0
0,188219,레시피 획득아이템,219100285,0,0,0,0,0,0,0,0,0,0
0,188220,레시피 획득아이템,219100125,0,0,0,0,0,0,0,0,0,0
0,188221,레시피 획득아이템,219100205,0,0,0,0,0,0,0,0,0,0
0,188222,레시피 획득아이템,219200065,0,0,0,0,0,0,0,0,0,0
0,188223,레시피 획득아이템,219200145,0,0,0,0,0,0,0,0,0,0
0,188224,레시피 획득아이템,219200225,0,0,0,0,0,0,0,0,0,0
0,188225,레시피 획득아이템,219200265,0,0,0,0,0,0,0,0,0,0
0,188226,레시피 획득아이템,219200105,0,0,0,0,0,0,0,0,0,0
0,188227,레시피 획득아이템,219200185,0,0,0,0,0,0,0,0,0,0
0,188228,레시피 획득아이템,219100095,0,0,0,0,0,0,0,0,0,0
0,188229,레시피 획득아이템,219100175,0,0,0,0,0,0,0,0,0,0
0,188230,레시피 획득아이템,219100255,0,0,0,0,0,0,0,0,0,0
