SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,DraClassLimit,f_ActionCategory
3521105,0,0,0,a_mon_breath,포치류_희귀_무드라고라_브래스,2,0,0,0,0,6006902,2,250,867,2000,2400,0,0,2501,3521105,3521108,20820,0,6043515,200,0,0,0,0,0,0,0
3521106,0,0,0,a_mon_melee_fin_01,포치류_희귀_무드라고라_휠윈드,2,0,0,0,0,6006902,2,130,833,200,2400,0,0,2501,3521106,3521109,20820,6000000,4019111,200,0,0,0,0,0,0,0
3522000,0,0,0,a_mon_melee_02,옵큘링류 근거리(박치기),2,0,0,0,0,1,2,90,533,0,1000,0,0,0,3522000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3522001,0,0,0,a_mon_melee_03,옵큘링류 근거리(꼬리치기),2,0,0,0,0,1,2,90,567,0,767,0,0,0,3522001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3522002,0,0,0,a_mon_shot_01,옵큘링류 원거리(꼬리독침),2,0,0,0,0,1,2,200,600,0,1067,0,0,0,3522002,0,20820,0,0,200,6000001,201,0,0,0,0,0
3522003,0,0,0,a_mon_shot_02,옵큘링류 원거리(마법봉),2,0,0,0,0,1,2,200,633,0,2333,0,0,0,3522003,0,20820,0,0,200,6000001,201,0,0,0,0,0
3522004,0,0,0,a_mon_melee_skill_01,옵큘링류 눈에서 파장내뿜기(근접스킬),2,0,0,0,0,1,2,95,600,0,1200,0,0,0,3522004,0,20820,0,0,200,0,0,0,0,0,0,0
3522800,0,0,0,a_mon_melee_02,옵큘링류_희귀_샤드론_근거리(박치기),2,0,0,0,0,1,2,150,567,0,1633,0,0,0,3522800,0,20820,0,0,200,6000001,0,0,0,0,0,0
3522801,0,0,0,a_mon_melee_03,옵큘링류_희귀_샤드론_근거리(깨물기),2,0,0,0,0,1,2,150,867,0,1033,0,0,0,3522801,0,20820,0,0,200,6000001,0,0,0,0,0,0
3522802,0,0,0,a_mon_shot_01,옵큘링류_희귀_샤드론_원거리(꼬리가시발사),2,0,0,0,0,1,2,250,1200,0,1067,0,0,3522800,3522802,0,20820,0,0,200,6000001,201,0,0,0,0,0
3522803,0,0,0,a_mon_dashattk,옵큘링류_희귀_샤드론_대쉬,2,0,0,0,0,6004904,2,350,1067,5000,1533,0,0,0,3522803,3522805,20820,6000000,6043514,200,0,0,0,0,0,0,0
3522804,0,0,0,a_mon_melee_skill_01,옵큘링류_희귀_샤드론_근접(땅찍어 가시),2,0,0,0,0,1,2,180,933,1500,1400,0,0,0,3522804,0,20820,0,0,200,0,0,0,0,0,0,0
3523000,0,0,0,a_mon_melee_02,쿰바류_근거리(무기휘두르기),2,0,0,0,0,1,2,130,667,0,1400,0,0,0,3523000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3523001,0,0,0,a_mon_melee_03,쿰바류_근거리(무기내려치기),2,0,0,0,0,1,2,110,733,0,1333,0,0,0,3523001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3523002,0,0,0,a_mon_melee_04,쿰바류_근거리(무기찌르기),2,0,0,0,0,1,2,140,600,0,1533,0,0,0,3523002,0,20820,0,0,200,6000001,0,0,0,0,0,0
3523003,0,0,0,a_mon_shot_01,쿰바류_원거리(꿀단지던지기),2,0,0,0,0,1,2,220,1767,0,1367,0,0,3523013,3523003,0,20820,0,0,200,6000001,201,0,0,0,0,0
3523004,0,0,0,a_mon_melee_skill_01,쿰바류_원거리(마법쏘기),2,0,0,0,0,1,2,180,1800,1500,2567,0,0,2503,3523004,0,20820,0,0,200,0,0,0,0,0,0,0
3523005,0,0,0,a_mon_dashattk,쿰바류_대쉬스킬,2,0,0,0,0,6004904,2,350,533,5000,1767,0,0,0,3523005,3523006,20820,6000000,6043514,200,0,0,0,0,0,0,0
3523013,1,3523013,0,0,허니 (넷바인더) 스킬 (툴팁용) ,2,0,0,0,0,3523013,2,30,0,0,0,0,0,3523013,3523013,0,0,0,0,0,0,0,0,0,0,0,0
3523900,0,0,0,a_mon_melee_02,정예_자로_근거리(오른손치기),2,0,0,0,0,1,2,150,633,0,1067,0,0,0,3523900,0,20820,0,0,200,6000001,0,0,0,0,0,0
3523901,0,0,0,a_mon_melee_03,정예_자로_근거리(왼른손치기),2,0,0,0,0,1,2,150,533,0,833,0,0,0,3523901,0,20820,0,0,200,6000001,0,0,0,0,0,0
3523902,0,0,0,a_mon_melee_04,정예_자로_근거리(손모아내려치기),2,0,0,0,0,1,2,125,933,0,1500,0,0,0,3523902,0,20820,0,0,200,6000001,2907,0,0,0,0,0
3523903,0,0,0,a_mon_melee_skill_01,정예_자로_스킬(발차기),2,0,0,0,0,1,2,120,700,1500,2000,0,0,0,3523903,0,20820,0,0,200,0,0,0,0,0,0,0
3523904,0,0,0,a_mon_melee_skill_02,정예_자로_스킬(후려치기_스윙)(밀려나기),2,0,0,0,0,1,2,150,467,1500,933,0,0,0,3523904,0,20820,0,0,200,0,0,0,0,0,0,0
3523905,0,0,0,a_mon_breath,정예_자로_스킬(바닥연속치기),2,0,0,0,0,6006902,2,200,1300,5000,1567,0,0,0,3523905,3523906,20820,0,6043515,200,0,0,0,0,0,0,0
3524000,0,0,0,a_mon_melee_02,바포류_근거리(뿔올려 찌르기),2,0,0,0,0,1,2,100,667,0,1467,0,0,0,3524000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524001,0,0,0,a_mon_melee_03,바포류_근거리(박치기),2,0,0,0,0,1,2,100,1333,0,1533,0,0,0,3524001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524002,0,0,0,a_mon_shot_01,바포류_원거리(기뿔발사)_우두머리바포,2,0,0,0,0,1,2,300,1000,0,1800,0,0,0,3524002,0,20820,0,0,200,6000001,201,0,0,0,0,0
3524003,0,0,0,a_mon_dashattk,바포류_대쉬,2,0,0,0,0,6004904,2,350,1500,5000,2233,0,0,0,3524003,3524005,20820,6000000,6043514,200,0,0,0,0,0,0,0
3524004,0,0,0,a_mon_dashattk,바포류_대쉬_우두머리,2,0,0,0,0,6004904,2,350,1500,5000,2233,0,0,0,3524004,3524006,20820,6000000,6043514,200,0,0,0,0,0,0,0
3524005,0,0,0,a_mon_melee_02,바포류_근거리(뿔올려 찌르기)-우두머리전용,2,0,0,0,0,1,2,110,667,0,1467,0,0,0,3524000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524006,0,0,0,a_mon_melee_03,바포류_근거리(박치기)-우두머리전용,2,0,0,0,0,1,2,120,1333,0,1533,0,0,0,3524001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524900,0,0,0,a_mon_melee_02,정예_킬로_근거리(휘두르기)_오른,2,0,0,0,0,1,2,155,1100,0,1867,0,0,0,3524900,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524901,0,0,0,a_mon_melee_03,정예_킬로_근거리(휘두르기2)_왼,2,0,0,0,0,1,2,155,590,0,1200,0,0,0,3524901,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524902,0,0,0,a_mon_melee_04,정예_킬로_근거리(휘두르기3)_가로배기,2,0,0,0,0,1,2,155,833,0,1800,0,0,0,3524902,0,20820,0,0,200,6000001,0,0,0,0,0,0
3524903,0,0,0,a_mon_earthquake,정예_킬로_원거리(무기휘둘러 파장발사),2,0,0,0,0,6009604,2,150,1300,0,1833,0,0,0,3524903,3524907,20820,0,0,200,6000001,201,0,0,0,0,0
3524904,0,0,0,a_mon_melee_skill_02,정예_킬로_무기내려찍기(파장),2,0,0,0,0,1,2,300,1100,1500,1367,0,0,0,3524904,0,20820,0,0,200,0,0,0,0,0,0,0
3524905,0,0,0,a_mon_dashattk,정예_킬로_대쉬,2,0,0,0,0,6004904,2,350,1867,5000,2667,0,0,0,3524905,3524906,20820,6000000,6043514,200,0,0,0,0,0,0,0
3525000,0,0,0,a_mon_melee_02,라미류_근거리(박치기),2,0,0,0,0,1,2,80,667,0,1533,0,0,0,3525000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3525001,0,0,0,a_mon_melee_03,라미류_근거리(뒷발차기),2,0,0,0,0,1,2,100,667,0,1600,0,0,0,3525001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3525002,0,0,0,a_mon_shot_skill_02,라미류_원거리(별발사_반복가능),2,0,0,0,0,1,2,300,733,0,1966,0,0,0,3525002,3525004,20820,0,0,200,0,0,0,0,0,0,0
3525003,0,0,0,a_mon_dash_after_attk,라미류_대쉬애프터(달려들기),2,0,0,0,0,6004201,2,350,500,2000,1800,0,0,0,3525003,3525005,20820,6000000,6025914,200,0,2907,0,0,0,0,0
3526000,0,0,0,a_mon_melee_02,카라챠_근거리(꼬리치기),2,0,0,0,0,1,2,120,733,0,1167,0,0,0,3526000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3526001,0,0,0,a_mon_melee_03,카라챠_근거리(박치기),2,0,0,0,0,1,2,120,800,0,1000,0,0,0,3526001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3526002,0,0,0,a_mon_shot_01,카라챠_원거리(발사체),2,0,0,0,0,1,2,220,633,0,1467,0,0,0,3526002,0,20820,0,0,200,6000001,201,0,0,0,0,0
3526003,0,0,0,a_mon_breath,카라챠_근접(회전공격),2,0,0,0,0,6006902,2,150,1200,5000,2667,0,0,0,3526003,3526004,20820,0,6043515,200,0,0,0,0,0,0,0
3526900,0,0,0,a_mon_melee_02,정예_카샤프_근거리(꼬리치기),2,0,0,0,0,1,2,200,733,0,1167,0,0,0,3526900,0,20820,0,0,200,6000001,0,0,0,0,0,0
3526901,0,0,0,a_mon_melee_03,정예_카샤프_근거리(꼬리회전치기),2,0,0,0,0,1,2,200,800,0,1000,0,0,0,3526901,0,20820,0,0,200,6000001,0,0,0,0,0,0
3526902,0,0,0,a_mon_antares_laser,정예_카샤프_원거리(레이져)_안타레스,2,0,0,0,0,1,2,120,1100,0,2567,0,0,0,3526902,3526905,20820,0,6033415,200,6000001,0,0,0,0,0,0
3526903,0,0,0,a_mon_dashattk,정예_카샤프_대쉬,2,0,0,0,0,6004904,2,300,1833,5000,2600,0,0,0,3526903,3526906,20820,6000000,6043514,200,0,0,0,0,0,0,0
3526904,0,0,0,a_mon_whirlwind_move,정예_카샤프_휠윈드무브,2,0,0,0,0,6006903,2,200,1167,5000,1500,0,0,0,3526904,3526907,20820,0,4033109,200,0,2903,0,0,0,0,0
3527000,0,0,0,a_mon_melee_02,토투_근거리(머리뻗어치기),2,0,0,0,0,1,2,100,1000,0,967,0,0,0,3527000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3527001,0,0,0,a_mon_melee_03,토투_근거리(회전),2,0,0,0,0,1,2,150,1000,0,2200,0,0,0,3527001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3527002,0,0,0,a_mon_shot_01,토투_원거리(발사체),2,0,0,0,0,1,2,220,1000,0,1467,0,0,0,3527002,0,20820,0,0,200,6000001,201,0,0,0,0,0
3527003,0,0,0,a_mon_whirlwind,토투_휠윈드,2,0,0,0,0,6006902,2,100,1000,5000,2099,0,0,0,3527003,3527004,20820,0,6000003,200,6000001,6006911,0,0,0,0,0
3528000,0,0,0,a_mon_melee_02,프링_근거리(박치기),2,0,0,0,0,1,2,100,667,0,2767,0,0,0,3528000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3528001,0,0,0,a_mon_shot_01,프링_원거리(발사체),2,0,0,0,0,1,2,220,1000,0,1533,0,0,0,3528001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3528002,0,0,0,a_mon_melee_skill_01,프링_근접(점프충격),2,0,0,0,0,1,2,120,1467,1500,833,0,0,0,3528002,0,20820,0,0,200,0,0,0,0,0,0,0
3528003,0,0,0,a_mon_breath,프링_근접(브레스)_희귀용,2,0,0,0,0,6006902,2,200,1300,5000,2133,0,0,0,3528003,3528006,20820,0,6043515,200,0,0,0,0,0,0,0
3528004,0,0,0,a_mon_jumpdowncrash,프링_점프크래쉬_희귀용,2,0,0,0,0,6015903,2,110,1300,5000,1500,0,0,0,3528004,3528007,20820,6000000,0,200,6000001,0,0,0,0,0,0
3528005,0,0,0,a_mon_whirlwind,프링_휠윈드,2,0,0,0,0,6006902,2,100,1600,5000,3800,0,0,0,3528005,3528008,20820,0,6000003,200,6000001,6006911,0,0,0,0,0
3529000,0,0,0,a_mon_melee_02,무찌_근거리(무기치기),2,0,0,0,0,1,2,100,933,0,1100,0,0,0,3529000,0,20820,0,0,200,6000001,0,0,0,0,0,0
3529001,0,0,0,a_mon_melee_03,무찌_근거리(소리지르기),2,0,0,0,0,1,2,120,567,0,1533,0,0,0,3529001,0,20820,0,0,200,6000001,0,0,0,0,0,0
3529002,0,0,0,a_mon_shot_01,무찌_원거리(해골발사),2,0,0,0,0,1,2,250,867,0,933,0,0,0,3529002,0,20820,0,0,200,6000001,201,0,0,0,0,0
3529003,0,0,0,a_mon_shot_02,무찌_원거리(불꽃발사),2,0,0,0,0,1,2,250,1900,0,1133,0,0,0,3529003,0,20820,0,0,200,6000001,201,0,0,0,0,0
3529004,0,0,0,a_mon_breath,무찌_브래스,2,0,0,0,0,6006902,2,200,2567,5000,2710,0,0,0,3529004,3529005,20820,0,6043515,200,0,0,0,0,0,0,0
3529900,0,0,0,a_mon_melee_02,정예_프로켈_근거리(휘두르기),2,0,0,0,0,1,2,150,933,0,1100,0,0,0,3529900,0,20820,0,0,200,6000001,0,0,0,0,0,0
3529901,0,0,0,a_mon_melee_03,정예_프로켈_근거리(내려치기),2,0,0,0,0,1,2,130,1333,0,1000,0,0,0,3529901,0,20820,0,0,200,6000001,0,0,0,0,0,0
3529902,0,0,0,a_mon_shot_01,정예_프로켈_원거리(마법발사),2,0,0,0,0,1,2,200,933,0,1200,0,0,0,3529902,0,20820,0,0,200,6000001,201,0,0,0,0,0
3529903,0,0,0,a_mon_shot_skill_02,정예_프로켈_원거리(무기던지고받기),2,0,0,0,0,1,2,260,733,0,2033,0,0,0,3529903,3529905,20820,0,0,200,0,0,0,0,0,0,0
3529904,0,0,0,a_mon_breath,정예_프로켈_브래스,2,0,0,0,0,6006902,2,220,700,5000,1610,0,0,0,3529904,3529906,20820,0,6043515,200,0,0,0,0,0,0,0
3530100,0,0,0,a_mon_melee_02,스케마_근거리(팔 휘두르기),2,0,0,0,0,1,2,150,567,0,1867,0,0,0,3530100,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530101,0,0,0,a_mon_melee_03,스케마_근거리(망치내려찍기),2,0,0,0,0,1,2,180,533,0,1433,0,0,0,3530101,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530102,0,0,0,a_mon_shot_01,스케마_원거리(암흑가시발사),2,0,0,0,0,1,2,200,833,0,1767,0,0,0,3530102,0,20820,0,0,200,6000001,201,0,0,0,0,0
3530103,0,0,0,a_mon_melee_skill_01,스케마_근접(입벌려물기),2,0,0,0,0,1,2,140,600,0,2033,0,0,0,3530103,0,20820,0,0,200,0,201,0,0,0,0,0
3530104,0,0,0,a_mon_melee_skill_02,스케마_근접(몬스터소환)Hp50이하,2,0,0,0,0,6025904,1,500,2000,0,733,0,0,0,3530104,3530107,20820,0,0,200,0,0,0,0,0,0,0
3530105,0,0,0,a_mon_breath,스케마_근접(흡수하기),2,0,0,0,0,6089401,64,1000,1667,0,4667,0,0,3530106,3530105,3530108,20820,0,0,200,0,0,0,0,0,0,0
3530106,0,0,0,a_mon_breath_02,스케마_근접(브레스)_연속찌르기,2,0,0,0,0,6006902,2,200,2000,0,767,0,0,0,3530106,3530109,20820,0,6043515,200,0,0,0,0,0,0,0
3530110,0,0,0,a_mon_dieskill_01,소환용 스케마 자폭,2,0,0,0,0,6053100,2,200,10000,0,2800,0,0,0,3530110,0,20820,0,0,200,0,0,0,0,0,0,0
3530200,0,0,0,a_mon_melee_02,플릭_근거리(꼬리후려치기),2,0,0,0,0,1,2,100,900,0,1367,0,0,0,3530200,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530201,0,0,0,a_mon_melee_03,플릭_근거리(더듬이전파),2,0,0,0,0,1,2,200,2100,0,1467,0,0,0,3530201,0,20820,2907,0,200,6000001,0,0,0,0,0,0
3530202,0,0,0,a_mon_melee_04,플릭_근거리(몸통박치기),2,0,0,0,0,1,2,150,533,0,2000,0,0,0,3530202,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530203,0,0,0,a_mon_melee_05,플릭_근접(투명화),1,0,0,0,0,5,1,300,2000,200000,1000,0,0,3530204,3530203,0,20820,0,0,200,0,0,0,0,0,0,0
3530204,0,0,0,a_mon_melee_06,플릭_근접(투명화후공격),2,0,0,0,0,1,2,300,300,0,1300,0,0,0,3530204,0,20820,0,0,200,0,0,0,0,0,0,0
3530205,0,0,0,a_mon_breath,플릭_브레스,2,0,0,0,0,6,2,170,967,2000,3800,0,0,3530205,3530205,3530206,20820,0,6043515,200,0,0,0,0,0,0,0
3530206,0,0,0,a_mon_melee_skill_01,플릭_순간이동,1,0,0,0,0,6074304,1,500,1500,5000,967,0,0,0,3530207,0,20820,0,0,0,0,0,0,0,0,0,0
3530207,0,0,0,0,은신후 공격 연계,6,0,0,0,0,0,2,350,0,0,0,0,0,0,3530208,0,0,0,0,0,0,0,0,0,0,0,0
3530300,0,0,0,a_mon_melee_02,복수의정령_근거리(기본팔치기),2,0,0,0,0,1,2,100,1333,0,1100,0,0,0,3530300,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530301,0,0,0,a_mon_melee_03,복수의정령_근거리(팔후려치기),2,0,0,0,0,1,2,100,1333,0,1333,0,0,0,3530301,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530302,0,0,0,a_mon_shot_01,복수의정령_원거리(가슴에서아이스볼트),2,0,0,0,0,1,2,300,2000,0,2133,0,0,0,3530302,0,20820,0,0,200,6000001,201,0,0,0,0,0
3530303,0,0,0,a_mon_melee_fin_01,복수의정령_근접(땅속에서 가시찌르기),2,0,0,0,0,1,2,150,1400,0,1500,0,0,0,3530308,3530309,20820,0,3530310,200,0,0,0,0,0,0,0
3530304,0,0,0,a_mon_dashattk,복수의정령_대쉬,2,0,0,0,0,6004904,2,350,1800,0,1800,0,0,0,3530304,3530306,20820,6000000,6043514,200,0,0,0,0,0,0,0
3530305,0,0,0,a_mon_breath,복수의정령_브래스,2,0,0,0,0,6006902,2,200,1677,0,2633,0,0,0,3530305,3530307,20820,0,6043515,200,0,0,0,0,0,0,0
3530400,0,0,0,a_mon_melee_02,정예_원한의정령_근거리(기본팔치기),2,0,0,0,0,1,2,120,1333,0,1100,0,0,0,3530300,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530401,0,0,0,a_mon_melee_03,정예_원한의정령_근거리(팔후려치기),2,0,0,0,0,1,2,120,1333,0,1333,0,0,0,3530301,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530402,0,0,0,a_mon_shot_01,정예_원한의정령_원거리(가슴에서아이스볼트),2,0,0,0,0,1,2,320,2000,0,2133,0,0,0,3530302,0,20820,0,0,200,6000001,201,0,0,0,0,0
3530403,0,0,0,a_mon_melee_fin_01,원한의정령_근접(땅속에서 가시찌르기),2,0,0,0,0,1,2,150,1400,0,1500,0,0,0,3530308,3530309,20820,0,3530310,200,0,0,0,0,0,0,0
3530404,0,0,0,a_mon_dashattk,정예_원한의정령_대쉬,2,0,0,0,0,6004904,2,370,1800,0,1800,0,0,0,3530304,3530306,20820,6000000,6043514,200,0,0,0,0,0,0,0
3530405,0,0,0,a_mon_breath,정예_원한의정령_브래스,2,0,0,0,0,6006902,2,200,1677,0,2633,0,0,0,3530305,3530307,20820,0,6043515,200,0,0,0,0,0,0,0
3530500,0,0,0,a_mon_melee_02,에리얼_근거리(좌우배기),2,0,0,0,0,1,2,150,1000,0,1500,0,0,0,3530500,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530501,0,0,0,a_mon_melee_03,에리얼_근거리(길게치기),2,0,0,0,0,1,2,200,600,0,1533,0,0,0,3530501,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530502,0,0,0,a_mon_s_curve,에리얼_원거리(S자발사체),2,0,0,0,0,1,2,400,1500,0,2333,0,0,0,3530502,0,20820,0,0,200,6000001,201,0,0,0,0,0
3530503,0,0,0,a_mon_shot_skill_02,에리얼_원거리(연속파이어볼),2,0,0,0,0,1,2,400,1330,0,3200,0,0,3530503,3530503,3530505,20820,0,0,200,0,0,0,0,0,0,0
3530504,0,0,0,a_mon_teleport_skill_01,에리얼_달려들기(은신),1,0,0,0,0,6000954,2,400,1500,2000,1,0,0,0,3530507,0,20820,0,0,200,0,0,0,0,0,0,0
3530506,0,0,0,a_mon_melee_04,에리얼(은신후 타격),2,0,0,0,0,1,2,300,1,0,1267,0,0,0,3530504,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530600,0,0,0,a_mon_melee_02,페리에리얼_근거리(좌우배기),2,0,0,0,0,1,2,150,1000,0,1500,0,0,0,3530600,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530601,0,0,0,a_mon_melee_03,페리에리얼_근거리(길게치기),2,0,0,0,0,1,2,200,600,0,1533,0,0,0,3530601,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530602,0,0,0,a_mon_s_curve,페리에리얼_원거리(S자발사체),2,0,0,0,0,1,2,400,1500,0,2333,0,0,0,3530602,0,20820,0,0,200,6000001,201,0,0,0,0,0
3530603,0,0,0,a_mon_shot_skill_02,페리에리얼_원거리(연속파이어볼),2,0,0,0,0,1,2,400,1330,0,3200,0,0,3530503,3530603,3530607,20820,0,0,200,0,0,0,0,0,0,0
3530604,0,0,0,a_mon_teleport_skill_01,페리에리얼_달려들기(은신),1,0,0,0,0,6000954,2,400,1500,2000,1,0,0,0,3530604,0,20820,6000000,0,200,0,0,0,0,0,0,0
3530605,0,0,0,a_mon_melee_04,페리 에리얼(은신후 타격),2,0,0,0,0,1,2,300,1,0,1267,0,0,0,3530605,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530700,0,0,0,a_mon_melee_02,정예_박쥐거미_근거리(앞발공격),2,0,0,0,0,1,2,300,1000,0,2267,0,0,0,3530700,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530701,0,0,0,a_mon_melee_03,정예_박쥐거미_근거리(왼쪽앞발),2,0,0,0,0,1,2,300,1000,0,2267,0,0,0,3530701,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530702,0,0,0,a_mon_shot_01,정예_박쥐거미_원거리(독발사),2,0,0,0,0,1,2,400,1000,0,1300,0,0,2503,3530702,0,20820,0,0,0,0,0,0,0,0,0,0
3530703,0,0,0,a_mon_melee_skill_01,정예_박쥐거미_근접(포효)_소환,2,0,0,0,0,6025904,1,400,1867,30000,2467,0,0,0,3530703,3530709,20820,0,0,200,0,201,0,0,0,0,0
3530704,0,0,0,a_mon_teleport_skill_01,정예_박쥐거미_순간이동,1,0,0,0,0,3542108,2,400,3200,2000,2000,0,0,0,3530704,0,20820,6000000,0,200,0,0,0,0,0,0,0
3530705,0,0,0,a_mon_dashattk,정예_박쥐거미_대쉬,2,0,0,0,0,6004904,2,400,1300,2000,3133,0,0,0,3530705,3530707,20820,6000000,6043514,200,0,0,0,0,0,0,0
3530706,0,0,0,a_mon_breath,정예_박쥐거미_브래스,2,0,0,0,0,6006902,2,200,1000,3500,1700,0,0,3530702,3530706,3530708,20820,0,6043515,200,0,0,0,0,0,0,0
3530710,0,0,0,a_mon_melee_04,정예_박쥐거미_순간이동-후 데미지,2,0,0,0,0,1,2,150,1,0,2000,0,0,0,3530710,0,20820,0,0,200,6000001,0,0,0,0,0,0
3530800,0,0,0,a_mon_melee_02,보스_아카나이_근거리(오른팔),2,0,0,0,0,1,2,120,667,0,1467,0,0,0,3530800,0,20820,0,2910,200,0,0,0,0,0,0,0
3530801,0,0,0,a_mon_melee_03,보스_아카나이_근거리(내려치기),2,0,0,0,0,1,2,120,500,0,1400,0,0,0,3530801,0,20820,0,2903,200,0,0,0,0,0,0,0
3530802,0,0,0,a_mon_shot_around_01,보스_아카나이_근거리(발사체),2,0,0,0,0,6000944,2,350,1867,0,1167,0,0,0,3530802,0,20820,0,0,200,0,201,0,0,0,0,0
3530803,0,0,0,a_mon_melee_skill_01,보스_아카나이_근접(만세~소환하기),2,0,0,0,0,6025904,1,1000,2267,30000,1300,0,0,0,3530803,3530808,20820,0,0,200,0,0,0,0,0,0,0
3530804,0,0,0,a_mon_massive_projectile,보스_아카나이_마법진발사체,2,0,0,0,0,6013909,2,400,1330,5000,2600,0,0,0,3530804,3530809,20820,0,0,200,0,0,0,0,0,0,0
3530805,0,0,0,a_mon_breath,보스_아카나이_브래스,2,0,0,0,0,6006902,2,200,2033,15000,2633,0,0,0,3530805,3530810,20820,0,6043515,200,0,0,0,0,0,0,0
3530806,0,0,0,a_mon_whirlwind,보스_아카나이_휠윈드,2,0,0,0,0,6006902,2,400,3500,5000,2600,0,0,0,3530806,3530811,20820,6006906,6000003,200,0,0,0,0,0,0,0
3530807,0,0,0,a_mon_earthquake,보스_아카나이_대지의분노,2,0,0,0,0,6009604,2,250,467,0,1733,0,0,0,3530807,3530812,20820,0,0,200,0,0,0,0,0,0,0
3530900,0,0,0,a_mon_melee_02,에르다의수정_발광하기,2,0,0,0,0,5,64,2000,500,9999999,867,0,0,3530900,3530900,0,20820,0,0,200,0,0,0,0,0,0,0
3530901,0,0,0,0,아카나이 수정깨우기(보스가),1,0,0,0,0,6000955,64,6000,500,0,867,0,0,0,3530901,0,20820,0,0,0,0,0,0,0,0,0,0
3531000,0,0,0,a_mon_dieskill_01,예약,2,0,0,0,0,6053100,2,200,2000,0,3000,0,0,602507,6091373,0,20820,0,0,200,0,0,0,0,0,0,0
3531020,0,0,0,0,임팩트언서몬,2,0,0,0,0,3531020,1,100,1,0,1,0,0,0,3531020,0,0,0,0,0,0,0,0,0,0,0,0
3532000,0,0,0,a_mon_dieskill_01,예약,2,0,0,0,0,6053100,2,200,2000,0,3000,0,0,602507,6091373,0,20820,0,0,200,0,0,0,0,0,0,0
3540100,0,0,0,a_mon_melee_02,데빌링_근거리(드롭킥),2,0,0,0,0,1,2,120,800,0,1133,0,0,0,3540100,0,20820,0,0,200,6000001,0,0,0,0,0,0
3540101,0,0,0,a_mon_melee_03,데빌링_근거리(승룡권),2,0,0,0,0,1,2,80,500,0,1167,0,0,0,3540101,0,20820,0,0,200,6000001,0,0,0,0,0,0
3540102,0,0,0,a_mon_shot_01,데빌링_원거리(불발사),2,0,0,0,0,1,2,200,1167,0,1333,0,0,0,3540102,0,20820,0,0,200,6000001,201,0,0,0,0,0
3540103,0,0,0,a_mon_shot_02,데빌링_원거리(2연타불),2,0,0,0,0,1,2,500,1533,0,1133,0,0,0,3540103,0,20820,0,0,200,0,0,0,0,0,0,0
3540104,0,0,0,a_mon_massive_projectile,데빌링_마법진발사체떨구기,2,0,0,0,0,6013909,2,300,1833,0,1267,0,0,0,3540104,3540106,20820,6000000,0,200,6000001,0,0,0,0,0,0
3540105,0,0,0,a_mon_breath,데빌링_브래스,2,0,0,0,0,6006902,2,170,1333,0,5500,0,0,0,3540105,3540107,20820,0,6043515,200,0,0,0,0,0,0,0
3540200,0,0,0,a_mon_melee_02,데빌가드_근거리(도끼내려치기),2,0,0,0,0,1,2,180,500,0,1367,0,0,0,3540200,0,20820,0,0,200,6000001,0,0,0,0,0,0
3540201,0,0,0,a_mon_breath,데빌가드_근거리(도끼로 2회 찌르기) 연타,2,0,0,0,0,6006902,2,200,900,0,1833,0,0,2701,3540201,3540208,20820,0,6043515,200,0,0,0,0,0,0,0
